tick,side,enemy_cohesion_v2,enemy_cohesion_v1,theta,collapse_margin_v2,collapse_event_v2,frag,disp,out,elong,exploitability
92,A,0.08140836948092967,1.0,0.4444444444444444,0.8168311686679083,True,0.6,0.38295180332083767,0.0,0.6701701345249275,0.9185916305190703
92,B,0.07951401577800532,1.0,0.4444444444444444,0.8210934644994881,True,0.28,0.4393023333244921,0.06,0.7904659589622723,0.9204859842219947
93,A,0.09895658562329412,1.0,0.4444444444444444,0.7773476823475882,True,0.51,0.3772128065281428,0.0,0.6757283745159912,0.9010434143767059
93,B,0.08382804945900035,1.0,0.4444444444444444,0.8113868887172492,True,0.25,0.4515258798601729,0.03,0.7899124951156511,0.9161719505409996
94,A,0.09186242988754845,1.0,0.4444444444444444,0.793309532753016,True,0.54,0.373521479731202,0.0,0.6812325912587318,0.9081375701124516
94,B,0.08243532465133263,1.0,0.4444444444444444,0.8145205195345016,True,0.25,0.4480533011978328,0.05,0.7903806626326106,0.9175646753486674
95,A,0.07463595566665548,1.0,0.4444444444444444,0.8320690997500252,True,0.62,0.3714757929181731,0.0,0.6875054175542312,0.9253640443333445
95,B,0.08012472530504677,1.0,0.4444444444444444,0.8197193680636448,True,0.26,0.4649513355998369,0.03,0.7913733351828222,0.9198752746949532
96,A,0.10637957300656065,1.0,0.4444444444444444,0.7606459607352385,True,0.43999999999999995,0.38450495710633703,0.0,0.69136465773483,0.8936204269934394
96,B,0.07768484425979505,1.0,0.4444444444444444,0.8252091004154611,True,0.29000000000000004,0.45630662779116116,0.03,0.7925314949467444,0.922315155740205
97,A,0.05945899370113006,1.0,0.4444444444444444,0.8662172641724574,True,0.69,0.37583560089390744,0.0,0.6927040283582171,0.9405410062988699
97,B,0.08340818845838793,1.0,0.4444444444444444,0.8123315759686272,True,0.21999999999999997,0.4597114386486775,0.03,0.7959594061396584,0.9165918115416121
98,A,0.0910854152993158,1.0,0.4444444444444444,0.7950578155765394,True,0.52,0.3748485996457189,0.0,0.6964554797989184,0.9089145847006842
98,B,0.08000531835774294,1.0,0.4444444444444444,0.8199880336950783,True,0.24,0.4657892876461489,0.03,0.7968480765425487,0.9199946816422571
99,A,0.0807530893847499,1.0,0.4444444444444444,0.8183055488843127,True,0.5800000000000001,0.3683658292489894,0.0,0.6956002867747428,0.9192469106152501
99,B,0.08179779441569268,1.0,0.4444444444444444,0.8159549625646915,True,0.22999999999999998,0.46272441387050767,0.03,0.7961634653140431,0.9182022055843073
100,A,0.07389643067122653,1.0,0.4444444444444444,0.8337330309897403,True,0.61,0.36792685803942393,0.0,0.7002276876147706,0.9261035693287735
100,B,0.08551691886501012,1.0,0.4444444444444444,0.8075869325537273,True,0.21999999999999997,0.4517141437474924,0.03,0.7938522185742563,0.9144830811349899
101,A,0.05452105231126758,1.0,0.4444444444444444,0.8773276322996479,True,0.71,0.3703127771901349,0.0,0.7014333118899707,0.9454789476887324
101,B,0.07778234781045834,1.0,0.4444444444444444,0.8249897174264688,True,0.26,0.46657251902199715,0.03,0.7968568380060214,0.9222176521895417
102,A,0.08050506560650095,1.0,0.4444444444444444,0.8188636023853728,True,0.5700000000000001,0.36777584793393703,0.0,0.7038691385104616,0.919494934393499
102,B,0.07655679914355507,1.0,0.4444444444444444,0.8277472019270011,True,0.27,0.4583098075980666,0.04,0.7983312058393951,0.9234432008564449
103,A,0.06591149769994664,1.0,0.4444444444444444,0.85169913017512,True,0.65,0.3596740574262294,0.0,0.7059020221794394,0.9340885023000534
103,B,0.07686982614953075,1.0,0.4444444444444444,0.8270428911635558,True,0.24,0.46504606301105966,0.04,0.803050589386581,0.9231301738504692
104,A,0.071149241345139,1.0,0.4444444444444444,0.8399142069734372,True,0.62,0.3574670086350673,0.0,0.7085988608190223,0.928850758654861
104,B,0.08015816494057104,1.0,0.4444444444444444,0.8196441288837152,True,0.19999999999999996,0.4676100956500313,0.04,0.803954564602164,0.919841835059429
105,A,0.09116479163738211,1.0,0.4444444444444444,0.7948792188158902,True,0.5,0.3681301186906557,0.0,0.7114444149530506,0.9088352083626179
105,B,0.08433794214812085,1.0,0.4444444444444444,0.8102396301667281,True,0.16000000000000003,0.46854987958648453,0.03,0.8052356481782408,0.9156620578518792
106,A,0.08148072858849431,1.0,0.4444444444444444,0.8166683606758878,True,0.55,0.366840337022706,0.0,0.7140242874904951,0.9185192714115057
106,B,0.08242157331558009,1.0,0.4444444444444444,0.8145514600399448,True,0.20999999999999996,0.4519295951742608,0.03,0.8037517812744227,0.9175784266844199
107,A,0.06917862363604965,1.0,0.4444444444444444,0.8443480968188882,True,0.62,0.36643524670058214,0.0,0.7126591897347601,0.9308213763639503
107,B,0.08447123068895002,1.0,0.4444444444444444,0.8099397309498625,True,0.18000000000000005,0.4589352145740123,0.03,0.8037209417070292,0.91552876931105
108,A,0.06530496810738573,1.0,0.4444444444444444,0.8530638217583821,True,0.64,0.3654280158852212,0.0,0.7141337882411599,0.9346950318926143
108,B,0.08324002905893624,1.0,0.4444444444444444,0.8127099346173935,True,0.20999999999999996,0.46101547061437653,0.03,0.7984619287888854,0.9167599709410638
109,A,0.07945977943723292,1.0,0.4444444444444444,0.8212154962662259,True,0.56,0.3648902769818536,0.0,0.7156547896106873,0.9205402205627671
109,B,0.08527844321068034,1.0,0.4444444444444444,0.8081235027759692,True,0.19999999999999996,0.4550527121721709,0.03,0.7983384751161264,0.9147215567893197
110,A,0.07070133189911676,1.0,0.4444444444444444,0.8409220032269873,True,0.6,0.37717098818571115,0.0,0.7162089010065333,0.9292986681008832
110,B,0.08717605591600208,1.0,0.4444444444444444,0.8038538741889953,True,0.18999999999999995,0.45108842649649294,0.04,0.7957610463724991,0.9128239440839979
111,A,0.09583294867279568,1.0,0.4444444444444444,0.7843758654862097,True,0.45999999999999996,0.3799627842757133,0.0,0.7137777879012743,0.9041670513272043
111,B,0.08374080821758856,1.0,0.4444444444444444,0.8115831815104257,True,0.22999999999999998,0.4540699127648694,0.03,0.794629689867271,0.9162591917824114
112,A,0.07776164159486243,1.0,0.4444444444444444,0.8250363064115596,True,0.5800000000000001,0.37548261783096093,0.0,0.7035362489687447,0.9222383584051376
112,B,0.08304539605288297,1.0,0.4444444444444444,0.8131478588810133,True,0.27,0.44879885007174725,0.03,0.7872297757462237,0.916954603947117
113,A,0.08526970647273735,1.0,0.4444444444444444,0.8081431604363409,True,0.53,0.39315848680755583,0.0,0.7010341193792575,0.9147302935272627
113,B,0.09029054347819832,1.0,0.4444444444444444,0.7968462771740538,True,0.3232323232323232,0.42823585992125246,0.030303030303030304,0.7593700355952974,0.9097094565218017
114,A,0.08432908908057679,1.0,0.4444444444444444,0.8102595495687022,True,0.55,0.3771956925366483,0.0,0.6991061662725535,0.9156709109194232
114,B,0.0871950239632373,1.0,0.4444444444444444,0.803811196082716,True,0.31313131313131315,0.44018476901173986,0.04040404040404041,0.763688497036544,0.9128049760367627
115,A,0.06885465831140836,1.0,0.4444444444444444,0.8450770187993312,True,0.63,0.3847417723879699,0.0,0.6975356642784118,0.9311453416885916
115,B,0.10658560905223347,1.0,0.4444444444444444,0.7601823796324747,True,0.1717171717171717,0.4307647542159426,0.04040404040404041,0.7644192934828988,0.8934143909477665
116,A,0.053220523608763504,1.0,0.4444444444444444,0.8802538218802821,True,0.72,0.3779344378356163,0.0,0.6944481254654331,0.9467794763912365
116,B,0.09369241102442738,1.0,0.4444444444444444,0.7891920751950384,True,0.2525252525252525,0.4460474430057483,0.04040404040404041,0.7641983130446194,0.9063075889755726
117,A,0.06714439071606304,1.0,0.4444444444444444,0.8489251208888582,True,0.65,0.38008416805913703,0.0,0.690536833474662,0.932855609283937
117,B,0.09835095748759404,1.0,0.4444444444444444,0.7787103456529134,True,0.2525252525252525,0.4227061760905746,0.04040404040404041,0.7624818810285922,0.901649042512406
118,A,0.08753316083329354,1.0,0.4444444444444444,0.8030503881250896,True,0.56,0.3789711934213673,0.0,0.6796621995848433,0.9124668391667065
118,B,0.11059136198086161,1.0,0.4444444444444444,0.7511694355430614,True,0.24489795918367352,0.41880942111393726,0.04081632653061224,0.7372787396287667,0.8894086380191384
119,A,0.10180614120623566,1.0,0.4444444444444444,0.7709361822859697,True,0.5151515151515151,0.3953982321151147,0.0,0.6527050078394083,0.8981938587937643
119,B,0.10222288412521308,1.0,0.4444444444444444,0.7699985107182705,True,0.29591836734693877,0.4306651326883999,0.030612244897959183,0.7369369787673001,0.8977771158747869
120,A,0.11945029033297705,1.0,0.4444444444444444,0.7312368467508016,True,0.46464646464646464,0.3753367912673229,0.0,0.642808918299469,0.880549709667023
120,B,0.09944921161069809,1.0,0.4444444444444444,0.7762392738759293,True,0.30612244897959184,0.43724729494428083,0.030612244897959183,0.7372737985709509,0.9005507883893019
121,A,0.06831054754790011,1.0,0.4444444444444444,0.8463012680172247,True,0.6868686868686869,0.3987234184755578,0.0,0.6371835430706427,0.9316894524520999
121,B,0.11378327793482834,1.0,0.4444444444444444,0.7439876246466363,True,0.24742268041237114,0.4414856048149648,0.020618556701030927,0.7235980688524404,0.8862167220651717
122,A,0.11047777937066194,1.0,0.4444444444444444,0.7514249964160106,True,0.4949494949494949,0.40722938961047705,0.0,0.6309769760512118,0.8895222206293381
122,B,0.10391022139605499,1.0,0.4444444444444444,0.7662020018588762,True,0.31958762886597936,0.42893660568439496,0.020618556701030927,0.7269451622033423,0.896089778603945
123,A,0.10429871499498655,1.0,0.4444444444444444,0.7653278912612802,True,0.5353535353535354,0.39933634325147094,0.0,0.6262983933616915,0.8957012850050134
123,B,0.12325811900278905,1.0,0.4444444444444444,0.7226692322437246,True,0.3125,0.41567485533433546,0.010416666666666666,0.6899470371332477,0.876741880997211
124,A,0.09300663930906716,1.0,0.4444444444444444,0.7907350615545988,True,0.595959595959596,0.3890489972034501,0.0,0.6232243973145646,0.9069933606909328
124,B,0.1282757086131413,1.0,0.4444444444444444,0.711379655620432,True,0.26041666666666663,0.40925446092645346,0.020833333333333332,0.7001526359004219,0.8717242913868587
125,A,0.05057950346564133,1.0,0.4444444444444444,0.886196117202307,True,0.7878787878787878,0.3751043548399765,0.010101010101010102,0.6145286700400415,0.9494204965343587
125,B,0.11501950608342493,1.0,0.4444444444444444,0.7412061113122939,True,0.3125,0.42014963261352645,0.03125,0.7021681469208962,0.8849804939165751
126,A,0.06482304812108386,1.0,0.4444444444444444,0.8541481417275613,True,0.7272727272727273,0.37731525547987754,0.010101010101010102,0.6143957852975263,0.9351769518789161
126,B,0.11738006309672766,1.0,0.4444444444444444,0.7358948580323628,True,0.34736842105263155,0.41573902974428756,0.021052631578947368,0.685543891504579,0.8826199369032723
127,A,0.12096343102596441,1.0,0.4444444444444444,0.7278322801915801,True,0.5,0.3699058064911436,0.01020408163265306,0.612088230726009,0.8790365689740356
127,B,0.11538926014876394,1.0,0.4444444444444444,0.7403741646652812,True,0.34736842105263155,0.42413951013525164,0.021052631578947368,0.6863677751020288,0.8846107398512361
128,A,0.13947679624845977,1.0,0.4444444444444444,0.6861772084409655,True,0.4742268041237113,0.34871107578763083,0.010309278350515464,0.5884426805502665,0.8605232037515402
128,B,0.12340447457253345,1.0,0.4444444444444444,0.7223399322117997,True,0.2947368421052632,0.4188978165874726,0.021052631578947368,0.6924130828459508,0.8765955254274665
129,A,0.08760560828156816,1.0,0.4444444444444444,0.8028873813664716,True,0.6701030927835052,0.34816462781191126,0.010309278350515464,0.5883612576712234,0.9123943917184318
129,B,0.1491616248251647,1.0,0.4444444444444444,0.6643863441433794,True,0.22340425531914898,0.38626439653005873,0.031914893617021274,0.6767286310269423,0.8508383751748353
130,A,0.12659867090429033,1.0,0.4444444444444444,0.7151529904653467,True,0.5051546391752577,0.3613044820599728,0.010309278350515464,0.595269180949902,0.8734013290957097
130,B,0.14168182043193045,1.0,0.4444444444444444,0.6812159040281565,True,0.3548387096774194,0.3970026908897617,0.021505376344086023,0.6278037367134625,0.8583181795680696
131,A,0.10555932874646168,1.0,0.4444444444444444,0.7624915103204613,True,0.5876288659793815,0.3602323882245937,0.010309278350515464,0.5957159442323277,0.8944406712535383
131,B,0.15726020310536892,1.0,0.4444444444444444,0.6461645430129199,True,0.31182795698924726,0.40599889215022256,0.021505376344086023,0.6068338606115058,0.8427397968946311
132,A,0.11189201246774916,1.0,0.4444444444444444,0.7482429719475644,True,0.59375,0.33847713203667784,0.0,0.5836478139050872,0.8881079875322508
132,B,0.1578759701600989,1.0,0.4444444444444444,0.6447790671397774,True,0.3586956521739131,0.4105471469281582,0.021739130434782608,0.5730784359278185,0.8421240298399011
133,A,0.13294916584716165,1.0,0.4444444444444444,0.7008643768438862,True,0.5,0.34550728112305407,0.0,0.5937337054710368,0.8670508341528383
133,B,0.17922823232098417,1.0,0.4444444444444444,0.5967364772777856,True,0.3296703296703297,0.3792456488063325,0.02197802197802198,0.5595976861812362,0.8207717676790158
134,A,0.09033355389820308,1.0,0.4444444444444444,0.7967495037290431,True,0.6666666666666667,0.3511352173598471,0.0,0.5823464781183835,0.9096664461017969
134,B,0.17486495579615113,1.0,0.4444444444444444,0.60655384945866,True,0.3516483516483516,0.369593995336273,0.02197802197802198,0.5625552511085078,0.8251350442038489
135,A,0.14747661296907744,1.0,0.4444444444444444,0.6681776208195758,True,0.4631578947368421,0.37884825672115685,0.0,0.5577387637464069,0.8525233870309226
135,B,0.20300643612378189,1.0,0.4444444444444444,0.5432355187214908,True,0.29670329670329665,0.35619298900379837,0.01098901098901099,0.5466700562187626,0.7969935638762181
136,A,0.15907058174933308,1.0,0.4444444444444444,0.6420911910640006,True,0.4631578947368421,0.36699762807054626,0.0,0.5319007328635426,0.8409294182506669
136,B,0.19428321262997983,1.0,0.4444444444444444,0.5628627715825454,True,0.38888888888888884,0.3508371883996516,0.022222222222222223,0.49913428922982117,0.8057167873700202
137,A,0.14595702550463985,1.0,0.4444444444444444,0.6715966926145603,True,0.5531914893617021,0.3747192335103493,0.0,0.4775695315523727,0.8540429744953602
137,B,0.20969721293304466,1.0,0.4444444444444444,0.5281812709006495,True,0.33333333333333337,0.3793752955892654,0.022222222222222223,0.4816600342589902,0.7903027870669553
138,A,0.18154594712222272,1.0,0.4444444444444444,0.5915216189749989,True,0.46808510638297873,0.37986896878733634,0.0,0.4496221549785122,0.8184540528777773
138,B,0.24426079051284488,1.0,0.4444444444444444,0.45041322134609896,True,0.3111111111111111,0.35127682575845376,0.011111111111111112,0.4472895591697815,0.7557392094871551
139,A,0.18152227514710706,1.0,0.4444444444444444,0.5915748809190091,True,0.5376344086021505,0.3468575166683554,0.0,0.39891417550079566,0.8184777248528929
139,B,0.3222637644556495,1.0,0.4444444444444444,0.27490652997478854,True,0.2247191011235955,0.3448425983820387,0.0,0.36553635778539506,0.6777362355443505
140,A,0.2637858404337651,1.0,0.4444444444444444,0.40648185902402856,True,0.3763440860215054,0.3339913565626834,0.0,0.3649227300453852,0.7362141595662349
140,B,0.3350401736109718,1.0,0.4444444444444444,0.24615960937531334,True,0.2247191011235955,0.34098630535330077,0.0,0.3442423565371684,0.6649598263890282
141,A,0.2716046574843163,1.0,0.4444444444444444,0.3888895206602883,True,0.3763440860215054,0.33652905351014784,0.0,0.3435974520611571,0.7283953425156837
141,B,0.2951162683654711,1.0,0.4444444444444444,0.33598839617768994,True,0.3370786516853933,0.34540885593838955,0.0,0.3199184072196406,0.7048837316345289
142,A,0.2314800282964875,1.0,0.4444444444444444,0.47916993633290306,True,0.48913043478260865,0.3409988140830883,0.010869565217391304,0.30487367632676654,0.7685199717035125
142,B,0.3818306815769372,1.0,0.4444444444444444,0.1408809664518912,True,0.25,0.3473007155973169,0.0,0.21999673111052154,0.6181693184230628
143,A,0.2978944170773703,1.0,0.4444444444444444,0.32973756157591677,True,0.3152173913043478,0.34154579968766685,0.010869565217391304,0.33207068534018047,0.7021055829226297
143,B,0.3680923850868648,1.0,0.4444444444444444,0.1717921335545541,True,0.34090909090909094,0.33446515505933017,0.0,0.1608478469483946,0.6319076149131352
144,A,0.23681681368690843,1.0,0.4444444444444444,0.46716216920445597,True,0.5054945054945055,0.3342943366177198,0.01098901098901099,0.2726255475725099,0.7631831863130916
144,B,0.4043269790554238,1.0,0.4444444444444444,0.09026429712529638,True,0.28735632183908044,0.3505907467037612,0.0,0.12634128883226758,0.5956730209445762
145,A,0.25883476626302016,1.0,0.4444444444444444,0.4176217759082046,True,0.4505494505494505,0.3212269575913683,0.01098901098901099,0.29827282611179984,0.7411652337369798
145,B,0.3282895476308716,1.0,0.4444444444444444,0.26134851783053886,True,0.3908045977011494,0.3547735905482359,0.0,0.16480419646002387,0.6717104523691284
146,A,0.22595462463141802,1.0,0.4444444444444444,0.4916020945793094,True,0.4943820224719101,0.3196744402053061,0.011235955056179775,0.3356617254717389,0.774045375368582
146,B,0.3347096502444795,1.0,0.4444444444444444,0.24690328694992103,True,0.39534883720930236,0.33387563816672317,0.0,0.1689866045605264,0.6652903497555205
147,A,0.24631797021508073,1.0,0.4444444444444444,0.44578456701606833,True,0.4772727272727273,0.3302452855577921,0.011363636363636364,0.28834651937239264,0.7536820297849193
147,B,0.3110014295899275,1.0,0.4444444444444444,0.3002467834226631,True,0.41860465116279066,0.336896276681092,0.0,0.19330499877556306,0.6889985704100725
148,A,0.2157829659635263,1.0,0.4444444444444444,0.5144883265820658,True,0.5227272727272727,0.3517473044040891,0.011363636363636364,0.29454449280791706,0.7842170340364737
148,B,0.36932936296301255,1.0,0.4444444444444444,0.1690089333332217,True,0.2941176470588235,0.3500721535540767,0.0,0.1949620247969044,0.6306706370369874
149,A,0.26906515790246976,1.0,0.4444444444444444,0.394603394719443,True,0.45977011494252873,0.32074264093045857,0.011494252873563218,0.2582367598260745,0.7309348420975302
149,B,0.33443255174119035,1.0,0.4444444444444444,0.24752675858232165,True,0.3571428571428571,0.349764736011119,0.0,0.19993817218051524,0.6655674482588096
150,A,0.29136270383499974,1.0,0.4444444444444444,0.34443391637125054,True,0.3793103448275862,0.33040898542130925,0.011494252873563218,0.2907968828739125,0.7086372961650003
150,B,0.29287914992398234,1.0,0.4444444444444444,0.3410219126710397,True,0.3928571428571429,0.3533938694591715,0.0,0.25396749995764345,0.7071208500760177
151,A,0.22457208575288856,1.0,0.4444444444444444,0.4947128070560007,True,0.48275862068965514,0.3477223775773791,0.011494252873563218,0.32663454366535305,0.7754279142471114
151,B,0.23807263485193775,1.0,0.4444444444444444,0.46433657158314,True,0.5,0.38006922454639036,0.0,0.23193800250443275,0.7619273651480623
152,A,0.23180775345497584,1.0,0.4444444444444444,0.4784325547263043,True,0.43023255813953487,0.34400113710128954,0.011627906976744186,0.3725100590130357,0.7681922465450242
152,B,0.288193131747283,1.0,0.4444444444444444,0.3515654535686132,True,0.32530120481927716,0.3772733815613254,0.0,0.31407558461557816,0.711806868252717
153,A,0.21546226025769633,1.0,0.4444444444444444,0.5152099144201833,True,0.5,0.3186617317749805,0.011627906976744186,0.3600913949944783,0.7845377397423037
153,B,0.3085038196815074,1.0,0.4444444444444444,0.3058664057166083,True,0.3012048192771084,0.39407527725186586,0.0,0.27139529474110047,0.6914961803184926
154,A,0.22982027492979906,1.0,0.4444444444444444,0.48290438140795205,True,0.40697674418604646,0.3516084172763456,0.011627906976744186,0.3952738177731697,0.7701797250702009
154,B,0.3300066744944128,1.0,0.4444444444444444,0.25748498238757117,True,0.2682926829268293,0.3399575137258345,0.0,0.316696832116209,0.6699933255055872
155,A,0.22103914880859687,1.0,0.4444444444444444,0.5026619151806571,True,0.41666666666666663,0.3379752986481942,0.011904761904761904,0.4207321769286193,0.7789608511914031
155,B,0.3179956984908173,1.0,0.4444444444444444,0.284509678395661,True,0.25609756097560976,0.3470634668488224,0.0,0.3453121310023478,0.6820043015091827
156,A,0.21015867155837864,1.0,0.4444444444444444,0.5271429889936481,True,0.41666666666666663,0.3485644161725918,0.011904761904761904,0.44029364676300764,0.7898413284416214
156,B,0.2795677495035851,1.0,0.4444444444444444,0.3709725636169335,True,0.3414634146341463,0.3752107965676127,0.0,0.3205247426339667,0.7204322504964149
157,A,0.16199186817681221,1.0,0.4444444444444444,0.6355182966021725,True,0.5833333333333333,0.33496885244063734,0.011904761904761904,0.4083516429558378,0.8380081318231878
157,B,0.27953340384552505,1.0,0.4444444444444444,0.3710498413475686,True,0.32098765432098764,0.36453133285018524,0.0,0.3521687397617408,0.720466596154475
158,A,0.1876472870741962,1.0,0.4444444444444444,0.5777936040830586,True,0.46341463414634143,0.37205311072019487,0.012195121951219513,0.43622036258666386,0.8123527129258038
158,B,0.22882759240649608,1.0,0.4444444444444444,0.4851379170853838,True,0.44999999999999996,0.3645033988165859,0.0,0.34531488093398555,0.7711724075935039
159,A,0.18420956701357327,1.0,0.4444444444444444,0.5855284742194601,True,0.46341463414634143,0.3709280724720946,0.024390243902439025,0.440632901567523,0.8157904329864267
159,B,0.2818783818631586,1.0,0.4444444444444444,0.3657736408078931,True,0.32499999999999996,0.35856715457642185,0.0,0.3489613047731144,0.7181216181368414
160,A,0.20250245329843297,1.0,0.4444444444444444,0.5443694800785258,True,0.426829268292683,0.3709258565695155,0.012195121951219513,0.4314439541534528,0.797497546701567
160,B,0.2935708262484633,1.0,0.4444444444444444,0.3394656409409575,True,0.31645569620253167,0.33618506386391955,0.0,0.3530075591431191,0.7064291737515367
161,A,0.16186875491054997,1.0,0.4444444444444444,0.6357953014512625,True,0.5061728395061729,0.40514588739943336,0.012345679012345678,0.44207911734588723,0.83813124508945
161,B,0.24710862761657915,1.0,0.4444444444444444,0.4440055878626969,True,0.430379746835443,0.34077990843751815,0.0,0.3419300631299448,0.7528913723834209
162,A,0.17922894803888056,1.0,0.4444444444444444,0.5967348669125188,True,0.4814814814814815,0.3987259934484163,0.012345679012345678,0.4179416997877783,0.8207710519611194
162,B,0.17140718764466156,1.0,0.4444444444444444,0.6143338277995115,True,0.5512820512820513,0.3638365616958482,0.0,0.399536128553741,0.8285928123553384
163,A,0.19639708229364705,1.0,0.4444444444444444,0.5581065648392941,True,0.44303797468354433,0.4115126530352199,0.02531645569620253,0.385235638697616,0.803602917706353
163,B,0.26656088360531405,1.0,0.4444444444444444,0.40023801188804337,True,0.3205128205128205,0.35910431983189417,0.0,0.38789234879227397,0.733439116394686
164,A,0.2577479031989133,1.0,0.4444444444444444,0.4200672178024451,True,0.3417721518987342,0.3574965119963842,0.012658227848101266,0.3827289806062253,0.7422520968010867
164,B,0.2739388714372948,1.0,0.4444444444444444,0.3836375392660867,True,0.3116883116883117,0.354846500928792,0.0,0.38311322367501066,0.7260611285627052
165,A,0.19567644636310488,1.0,0.4444444444444444,0.559727995683014,True,0.4810126582278481,0.3878470337295431,0.012658227848101266,0.37618714864901326,0.8043235536368951
165,B,0.23102395761823502,1.0,0.4444444444444444,0.4801960953589712,True,0.4545454545454546,0.36446540200821553,0.0,0.33356276174665045,0.768976042381765
166,A,0.14959591306413045,1.0,0.4444444444444444,0.6634091956057064,True,0.641025641025641,0.32657777931790355,0.01282051282051282,0.37313685800270646,0.8504040869358696
166,B,0.15561305318244578,1.0,0.4444444444444444,0.649870630339497,True,0.5789473684210527,0.38329116870749036,0.0,0.40072043311957395,0.8443869468175542
167,A,0.18105212478968535,1.0,0.4444444444444444,0.5926327192232079,True,0.5641025641025641,0.3199023313366499,0.01282051282051282,0.38134019119044615,0.8189478752103146
167,B,0.25813282719473474,1.0,0.4444444444444444,0.4192011388118468,True,0.32894736842105265,0.3727900499831054,0.0,0.38669894061847165,0.7418671728052653
168,A,0.17736344472541998,1.0,0.4444444444444444,0.600932249367805,True,0.5584415584415585,0.3077392167027848,0.012987012987012988,0.41212725404813333,0.82263655527458
168,B,0.23347692466197245,1.0,0.4444444444444444,0.47467691951056196,True,0.3648648648648649,0.38775456453032253,0.0,0.39958398186005073,0.7665230753380275
169,A,0.1406424524956792,1.0,0.4444444444444444,0.6835544818847218,True,0.6233766233766234,0.3664152290154524,0.012987012987012988,0.4028525786801018,0.8593575475043208
169,B,0.18445397740984215,1.0,0.4444444444444444,0.5849785508278551,True,0.5,0.35218812984915715,0.0,0.4305322705281951,0.8155460225901578
170,A,0.21138735468107273,1.0,0.4444444444444444,0.5243784519675864,True,0.42105263157894735,0.3446353995586491,0.013157894736842105,0.43544108544029614,0.7886126453189273
170,B,0.19165671422399,1.0,0.4444444444444444,0.5687723929960224,True,0.4931506849315068,0.35479103162900505,0.0,0.41393635893276914,0.80834328577601
171,A,0.22627795484267377,1.0,0.4444444444444444,0.490874601603984,True,0.4,0.3371564559321628,0.013333333333333334,0.42335370315839427,0.7737220451573262
171,B,0.2538912939896265,1.0,0.4444444444444444,0.4287445885233403,True,0.3194444444444444,0.338941359266571,0.0,0.43565557497068186,0.7461087060103735
172,A,0.21751897375528673,1.0,0.4444444444444444,0.5105823090506049,True,0.4,0.35565383239922976,0.013333333333333334,0.42976195500767933,0.7824810262447133
172,B,0.21765604331275146,1.0,0.4444444444444444,0.5102739025463092,True,0.4027777777777778,0.3766312226937579,0.0,0.4153583855891638,0.7823439566872485
173,A,0.20470261055835004,1.0,0.4444444444444444,0.5394191262437124,True,0.43999999999999995,0.35427102588897974,0.013333333333333334,0.4262606671508471,0.79529738944165
173,B,0.2749812260405402,1.0,0.4444444444444444,0.3812922414087845,True,0.26388888888888884,0.37822524938321866,0.0,0.399204613820351,0.7250187739594598
174,A,0.1852768189331817,1.0,0.4444444444444444,0.5831271574003412,True,0.43243243243243246,0.3699480165670208,0.013513513513513514,0.47478636593050627,0.8147231810668183
174,B,0.1967763793217483,1.0,0.4444444444444444,0.5572531465260663,True,0.43661971830985913,0.39931013123800585,0.0,0.4185384314605539,0.8032236206782517
175,A,0.162766630503843,1.0,0.4444444444444444,0.6337750813663533,True,0.5068493150684932,0.3768519032255988,0.0136986301369863,0.4629869703664944,0.837233369496157
175,B,0.23331795802732724,1.0,0.4444444444444444,0.47503459443851365,True,0.323943661971831,0.4076982806449829,0.0,0.417330500703988,0.7666820419726728
176,A,0.18789114509492666,1.0,0.4444444444444444,0.577244923536415,True,0.41666666666666663,0.36922300798444474,0.013888888888888888,0.48216926562535345,0.8121088549050733
176,B,0.22664416183857605,1.0,0.4444444444444444,0.49005063586320385,True,0.3623188405797102,0.38083714070029573,0.0,0.42596806566481626,0.773355838161424
177,A,0.1921651655121237,1.0,0.4444444444444444,0.5676283775977217,True,0.4444444444444444,0.34973920767873723,0.013888888888888888,0.4605716737154887,0.8078348344878763
177,B,0.20675408995386402,1.0,0.4444444444444444,0.534803297603806,True,0.3913043478260869,0.3918277029586732,0.0,0.44149472912845866,0.793245910046136
178,A,0.17549238268501777,1.0,0.4444444444444444,0.60514213895871,True,0.4714285714285714,0.3697958786542642,0.014285714285714285,0.4655312754648243,0.8245076173149822
178,B,0.23221140071388635,1.0,0.4444444444444444,0.4775243483937557,True,0.3382352941176471,0.3745756156326401,0.0,0.43894540008961447,0.7677885992861136
179,A,0.13897339997768843,1.0,0.4444444444444444,0.6873098500502011,True,0.5571428571428572,0.39523767443584135,0.014285714285714285,0.4735801589782682,0.8610266000223116
179,B,0.24148382168786453,1.0,0.4444444444444444,0.45666140120230475,True,0.2941176470588235,0.3771932270309929,0.0,0.4507091194695487,0.7585161783121355
180,A,0.19375642838003249,1.0,0.4444444444444444,0.5640480361449269,True,0.4,0.39216015705058593,0.014285714285714285,0.46102992194548686,0.8062435716199675
180,B,0.21917946816964562,1.0,0.4444444444444444,0.5068461966182973,True,0.3529411764705882,0.3806413227196005,0.0,0.4530925007130625,0.7808205318303544
181,A,0.18176977681301132,1.0,0.4444444444444444,0.5910180021707245,True,0.42028985507246375,0.3899191827342334,0.014492753623188406,0.47848886976559735,0.8182302231869887
