tick,cohesion_v1_A,cohesion_v1_B,cohesion_v2_A,cohesion_v2_B,enemy_collapse_v1_for_A,enemy_collapse_v1_for_B,enemy_collapse_v2_for_A,enemy_collapse_v2_for_B,alive_A,alive_B,pocket_count_A,pocket_count_B
154,0.22008883272993712,0.16524300572896208,0.18686191961902654,0.17990058036582224,0.8347569942710379,0.7799111672700629,0.8200994196341778,0.8131380803809735,82,87,2,1
155,0.1935285862856932,0.18156724703248892,0.20733269682643696,0.14276150682401556,0.8184327529675111,0.8064714137143068,0.8572384931759844,0.792667303173563,82,87,2,1
156,0.2139993634931036,0.14442817349068224,0.20697055293421618,0.11012617132279445,0.8555718265093177,0.7860006365068963,0.8898738286772055,0.7930294470657838,82,87,2,1
157,0.21363721960088283,0.11179283798946112,0.189238194848528,0.17102292092553395,0.8882071620105388,0.7863627803991171,0.828977079074466,0.810761805151472,81,85,1,1
158,0.19590486151519465,0.17268958759220063,0.24378333927928808,0.12548035713822192,0.8273104124077993,0.8040951384848054,0.8745196428617781,0.7562166607207119,81,85,1,1
159,0.25045000594595473,0.1271470238048886,0.22874014466353876,0.13094153859020408,0.8728529761951114,0.7495499940540453,0.8690584614097959,0.7712598553364612,81,85,1,1
160,0.2354068113302054,0.13260820525687075,0.21390485070160803,0.19570405698076432,0.8673917947431292,0.7645931886697945,0.8042959430192357,0.786095149298392,80,85,1,1
161,0.22057151736827468,0.197370723647431,0.21546503183795773,0.21573934944592388,0.802629276352569,0.7794284826317253,0.7842606505540761,0.7845349681620423,80,85,1,1
162,0.2221316985046244,0.21740601611259056,0.21821699596232613,0.14924809471154155,0.7825939838874094,0.7778683014953756,0.8507519052884585,0.7817830040376739,79,85,2,1
163,0.2248836626289928,0.15091476137820822,0.2163658530157062,0.12144743330094854,0.8490852386217917,0.7751163373710073,0.8785525666990515,0.7836341469842938,79,84,2,1
164,0.22303251968237287,0.1231140999676152,0.23412926617546015,0.20723260766531415,0.8768859000323848,0.7769674803176272,0.7927673923346858,0.7658707338245399,78,82,2,1
