case_id,fr,mb,pd,tick,side,alive_self_tick_start,alive_enemy_tick_start,alive_self_tick_end,alive_enemy_tick_end,ForceRatio_tick_start,ForceRatio_tick_end,AttritionMomentum,AttritionMomentum_fixed,d_ref_anchor,d_ref_live,link_radius_anchor,link_radius_live,lcc_size,alive_units_end,C_conn_rel,R,R_ref_anchor,R_ref_live,rho_anchor,rho_live,C_scale_anchor,C_scale_live,C_v3p1_anchor,C_v3p1_live,collapse_event_v2
reference_alpha_AB,4.0,5.0,5.0,73,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0066919913,3.2000000000,3.2107071861,100,100,1.0000000000,8.6932711490,20.0000000000,20.0669199129,0.4346635574,0.4332140252,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,74,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0080344021,3.2000000000,3.2128550433,100,100,1.0000000000,8.6013776639,20.0000000000,20.0803440209,0.4300688832,0.4283481227,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,74,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0029916789,3.2000000000,3.2047866863,100,100,1.0000000000,8.7006994171,20.0000000000,20.0299167895,0.4350349709,0.4343852003,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,75,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000683347,3.2000000000,3.2001093355,100,100,1.0000000000,8.6075665656,20.0000000000,20.0006833471,0.4303783283,0.4303636239,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,75,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0075261785,3.2000000000,3.2120418856,100,100,1.0000000000,8.7006095264,20.0000000000,20.0752617852,0.4350304763,0.4333995551,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,76,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0001429355,3.2000000000,3.2002286968,100,100,1.0000000000,8.6265685306,20.0000000000,20.0014293549,0.4313284265,0.4312976027,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,76,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0029250785,3.2000000000,3.2046801257,100,100,1.0000000000,8.6893790030,20.0000000000,20.0292507854,0.4344689501,0.4338344502,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,77,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6286349361,20.0000000000,20.0000000000,0.4314317468,0.4314317468,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,77,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6933421821,20.0000000000,20.0000000000,0.4346671091,0.4346671091,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,78,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6268801205,20.0000000000,20.0000000000,0.4313440060,0.4313440060,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,78,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7106590075,20.0000000000,20.0000000000,0.4355329504,0.4355329504,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,79,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6402497393,20.0000000000,20.0000000000,0.4320124870,0.4320124870,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,79,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7107708658,20.0000000000,20.0000000000,0.4355385433,0.4355385433,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,80,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0021794115,3.2000000000,3.2034870584,100,100,1.0000000000,8.6372280933,20.0000000000,20.0217941150,0.4318614047,0.4313913151,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,80,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0084592034,3.2000000000,3.2135347255,100,100,1.0000000000,8.7179998628,20.0000000000,20.0845920343,0.4358999931,0.4340640750,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,81,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0020792962,3.2000000000,3.2033268740,100,100,1.0000000000,8.6376395360,20.0000000000,20.0207929622,0.4318819768,0.4314334378,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,81,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0235985531,3.2000000000,3.2377576850,100,100,1.0000000000,8.7229880169,20.0000000000,20.2359855314,0.4361494008,0.4310631673,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,82,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6475314560,20.0000000000,20.0000000000,0.4323765728,0.4323765728,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,82,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7181921794,20.0000000000,20.0000000000,0.4359096090,0.4359096090,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,83,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.6573897126,20.0000000000,20.0000000000,0.4328694856,0.4328694856,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,83,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0046349412,3.2000000000,3.2074159060,100,100,1.0000000000,8.7169585908,20.0000000000,20.0463494123,0.4358479295,0.4348402002,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,84,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0037429284,3.2000000000,3.2059886854,100,100,1.0000000000,8.6527540955,20.0000000000,20.0374292837,0.4326377048,0.4318295512,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,84,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0067152169,3.2000000000,3.2107443470,100,100,1.0000000000,8.7172272209,20.0000000000,20.0671521685,0.4358613610,0.4344028065,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,85,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0045915683,3.2000000000,3.2073465094,100,100,1.0000000000,8.6653320597,20.0000000000,20.0459156835,0.4332666030,0.4322741947,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,85,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0004067519,3.2000000000,3.2006508030,100,100,1.0000000000,8.7097254866,20.0000000000,20.0040675189,0.4354862743,0.4353977249,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,86,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0102682624,3.2000000000,3.2164292199,100,100,1.0000000000,8.6800671454,20.0000000000,20.1026826244,0.4340033573,0.4317865087,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,86,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7106031988,20.0000000000,20.0000000000,0.4355301599,0.4355301599,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,87,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9946467392,3.2000000000,3.1914347828,100,100,1.0000000000,8.6907567911,20.0000000000,19.9464673923,0.4345378396,0.4357040583,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,87,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0087897875,3.2000000000,3.2140636599,100,100,1.0000000000,8.7135988585,20.0000000000,20.0878978745,0.4356799429,0.4337735543,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,88,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7055140614,20.0000000000,20.0000000000,0.4352757031,0.4352757031,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,88,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7148915881,20.0000000000,20.0000000000,0.4357445794,0.4357445794,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,89,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7281250470,20.0000000000,20.0000000000,0.4364062523,0.4364062523,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,89,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7105257016,20.0000000000,20.0000000000,0.4355262851,0.4355262851,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,90,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9983842295,3.2000000000,3.1974147671,100,100,1.0000000000,8.7399390234,20.0000000000,19.9838422946,0.4369969512,0.4373502800,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,90,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7177668995,20.0000000000,20.0000000000,0.4358883450,0.4358883450,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,91,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7638883510,20.0000000000,20.0000000000,0.4381944175,0.4381944175,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,91,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7383263991,20.0000000000,20.0000000000,0.4369163200,0.4369163200,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,92,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9995527564,3.2000000000,3.1992844103,100,100,1.0000000000,8.7849224564,20.0000000000,19.9955275644,0.4392461228,0.4393443698,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,92,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7529599226,20.0000000000,20.0000000000,0.4376479961,0.4376479961,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,93,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000600855,3.2000000000,3.2000961369,100,100,1.0000000000,8.7963922172,20.0000000000,20.0006008554,0.4398196109,0.4398063979,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,93,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7616931079,20.0000000000,20.0000000000,0.4380846554,0.4380846554,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,94,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0030536402,3.2000000000,3.2048858244,100,100,1.0000000000,8.8037283851,20.0000000000,20.0305364022,0.4401864193,0.4395153584,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,94,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0066262133,3.2000000000,3.2106019413,100,100,1.0000000000,8.7622278537,20.0000000000,20.0662621333,0.4381113927,0.4366646760,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,95,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8081861580,20.0000000000,20.0000000000,0.4404093079,0.4404093079,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,95,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7713937768,20.0000000000,20.0000000000,0.4385696888,0.4385696888,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,96,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0001590850,3.2000000000,3.2002545360,100,100,1.0000000000,8.8160859905,20.0000000000,20.0015908503,0.4408042995,0.4407692396,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,96,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7802752399,20.0000000000,20.0000000000,0.4390137620,0.4390137620,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,97,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0055574691,3.2000000000,3.2088919505,100,100,1.0000000000,8.8180136829,20.0000000000,20.0555746907,0.4409006841,0.4396789331,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,97,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.7892390026,20.0000000000,20.0000000000,0.4394619501,0.4394619501,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,98,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8342356399,20.0000000000,20.0000000000,0.4417117820,0.4417117820,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,98,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0003693774,3.2000000000,3.2005910039,100,100,1.0000000000,8.8041073227,20.0000000000,20.0036937742,0.4402053661,0.4401240802,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,99,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0006577849,3.2000000000,3.2010524558,100,100,1.0000000000,8.8484629297,20.0000000000,20.0065778486,0.4424231465,0.4422776847,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,99,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8250461898,20.0000000000,20.0000000000,0.4412523095,0.4412523095,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,100,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9999965830,3.2000000000,3.1999945328,100,100,1.0000000000,8.8548708079,20.0000000000,19.9999658298,0.4427435404,0.4427442968,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,100,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8447244906,20.0000000000,20.0000000000,0.4422362245,0.4422362245,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,101,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8629178119,20.0000000000,20.0000000000,0.4431458906,0.4431458906,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,101,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8602224370,20.0000000000,20.0000000000,0.4430111218,0.4430111218,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,102,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8740178535,20.0000000000,20.0000000000,0.4437008927,0.4437008927,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,102,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8603881109,20.0000000000,20.0000000000,0.4430194055,0.4430194055,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,103,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8826005333,20.0000000000,20.0000000000,0.4441300267,0.4441300267,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,103,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8720019586,20.0000000000,20.0000000000,0.4436000979,0.4436000979,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,104,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8865916924,20.0000000000,20.0000000000,0.4443295846,0.4443295846,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,104,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8787745581,20.0000000000,20.0000000000,0.4439387279,0.4439387279,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,105,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9011614743,20.0000000000,20.0000000000,0.4450580737,0.4450580737,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,105,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.8891567789,20.0000000000,20.0000000000,0.4444578389,0.4444578389,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,106,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9019561796,20.0000000000,20.0000000000,0.4450978090,0.4450978090,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,106,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0060401771,3.2000000000,3.2096642833,100,100,1.0000000000,8.9079745222,20.0000000000,20.0604017705,0.4453987261,0.4440576327,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,107,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9094659784,20.0000000000,20.0000000000,0.4454732989,0.4454732989,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,107,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0065708272,3.2000000000,3.2105133236,100,100,1.0000000000,8.9139462792,20.0000000000,20.0657082724,0.4456973140,0.4442378090,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,108,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9126815575,20.0000000000,20.0000000000,0.4456340779,0.4456340779,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,108,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9160247053,20.0000000000,20.0000000000,0.4458012353,0.4458012353,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,109,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9979425288,3.2000000000,3.1967080461,100,100,1.0000000000,8.9159995933,20.0000000000,19.9794252881,0.4457999797,0.4462590622,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,109,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9275120737,20.0000000000,20.0000000000,0.4463756037,0.4463756037,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,110,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9332428496,20.0000000000,20.0000000000,0.4466621425,0.4466621425,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,110,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9276257613,20.0000000000,20.0000000000,0.4463812881,0.4463812881,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,111,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9537788559,20.0000000000,20.0000000000,0.4476889428,0.4476889428,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,111,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9994522540,3.2000000000,3.1991236065,100,100,1.0000000000,8.9297752971,20.0000000000,19.9945225405,0.4464887649,0.4466110796,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,112,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9526671153,20.0000000000,20.0000000000,0.4476333558,0.4476333558,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,112,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9964331856,3.2000000000,3.1942930969,100,100,1.0000000000,8.9465198732,20.0000000000,19.9643318557,0.4473259937,0.4481251833,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,113,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9777629745,3.2000000000,3.1644207592,100,100,1.0000000000,8.9478602828,20.0000000000,19.7776297448,0.4473930141,0.4524232882,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,113,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,2.0000000000,3.2000000000,3.2000000000,100,100,1.0000000000,8.9558611407,20.0000000000,20.0000000000,0.4477930570,0.4477930570,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
reference_alpha_AB,4.0,5.0,5.0,114,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.9810755082,3.2000000000,3.1697208132,100,100,1.0000000000,8.9570294834,20.0000000000,19.8107550822,0.4478514742,0.4521296360,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1
