case_id,fr,mb,pd,tick,side,alive_self_tick_start,alive_enemy_tick_start,alive_self_tick_end,alive_enemy_tick_end,ForceRatio_tick_start,ForceRatio_tick_end,AttritionMomentum,AttritionMomentum_fixed,d_ref_anchor,d_ref_live,link_radius_anchor,link_radius_live,lcc_size,alive_units_end,C_conn_rel,R,R_ref_anchor,R_ref_live,rho_anchor,rho_live,C_scale_anchor,C_scale_live,C_v3p1_anchor,C_v3p1_live,collapse_event_v2
FR8_MB8_PD5,8.0,8.0,5.0,79,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8399744489,3.2000000000,2.9439591183,99,100,0.9900000000,9.1241755727,20.0000000000,18.3997444893,0.4562087786,0.4958859933,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,79,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8110777189,3.2000000000,2.8977243503,95,100,0.9500000000,9.2111733246,20.0000000000,18.1107771893,0.4605586662,0.5086017695,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
FR8_MB8_PD5,8.0,8.0,5.0,80,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7940861289,3.2000000000,2.8705378063,99,100,0.9900000000,9.1362335018,20.0000000000,17.9408612894,0.4568116751,0.5092416331,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,80,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8285264081,3.2000000000,2.9256422530,95,100,0.9500000000,9.2134323605,20.0000000000,18.2852640813,0.4606716180,0.5038719878,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
FR8_MB8_PD5,8.0,8.0,5.0,81,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7933597414,3.2000000000,2.8693755863,99,100,0.9900000000,9.1587242206,20.0000000000,17.9335974143,0.4579362110,0.5107020086,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,81,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8176249086,3.2000000000,2.9081998538,98,100,0.9800000000,9.2313223724,20.0000000000,18.1762490863,0.4615661186,0.5078782937,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,82,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8277895775,3.2000000000,2.9244633240,98,100,0.9800000000,9.1583512165,20.0000000000,18.2778957750,0.4579175608,0.5010615735,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,82,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7980001254,3.2000000000,2.8768002007,98,100,0.9800000000,9.2526615473,20.0000000000,17.9800012545,0.4626330774,0.5146085040,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,83,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7999860133,3.2000000000,2.8799776213,98,100,0.9800000000,9.1725987504,20.0000000000,17.9998601330,0.4586299375,0.5095927792,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,83,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8338378693,3.2000000000,2.9341405908,98,100,0.9800000000,9.2572862528,20.0000000000,18.3383786926,0.4628643126,0.5048039638,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,84,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8706830662,3.2000000000,2.9930929060,98,100,0.9800000000,9.1781141810,20.0000000000,18.7068306625,0.4589057091,0.4906290299,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,84,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8045579349,3.2000000000,2.8872926959,98,100,0.9800000000,9.2732671540,20.0000000000,18.0455793495,0.4636633577,0.5138802681,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,85,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7970754606,3.2000000000,2.8753207370,98,100,0.9800000000,9.1804695545,20.0000000000,17.9707546060,0.4590234777,0.5108560968,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,85,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7907321769,3.2000000000,2.8651714830,98,100,0.9800000000,9.2700797997,20.0000000000,17.9073217687,0.4635039900,0.5176698068,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,86,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8391062282,3.2000000000,2.9425699651,98,100,0.9800000000,9.1975659325,20.0000000000,18.3910622822,0.4598782966,0.5001106402,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,86,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8038640214,3.2000000000,2.8861824343,98,100,0.9800000000,9.2717481526,20.0000000000,18.0386402145,0.4635874076,0.5139937402,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,87,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8234108909,3.2000000000,2.9174574254,98,100,0.9800000000,9.2008387975,20.0000000000,18.2341089086,0.4600419399,0.5045949239,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,87,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8126291173,3.2000000000,2.9002065877,94,100,0.9400000000,9.2737534146,20.0000000000,18.1262911730,0.4636876707,0.5116189145,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,88,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8353218064,3.2000000000,2.9365148902,98,100,0.9800000000,9.2061623848,20.0000000000,18.3532180640,0.4603081192,0.5016102545,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,88,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8575212902,3.2000000000,2.9720340643,94,100,0.9400000000,9.2773293304,20.0000000000,18.5752129019,0.4638664665,0.4994467293,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,89,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7823165099,3.2000000000,2.8517064158,98,100,0.9800000000,9.2028068140,20.0000000000,17.8231650987,0.4601403407,0.5163396492,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,89,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8281578583,3.2000000000,2.9250525733,94,100,0.9400000000,9.2933247870,20.0000000000,18.2815785832,0.4646662394,0.5083436720,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,90,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8464600248,3.2000000000,2.9543360397,98,100,0.9800000000,9.2020955951,20.0000000000,18.4646002484,0.4601047798,0.4983641926,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,90,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8019982578,3.2000000000,2.8831972125,94,100,0.9400000000,9.3056007209,20.0000000000,18.0199825780,0.4652800360,0.5164045348,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,91,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8269108691,3.2000000000,2.9230573906,98,100,0.9800000000,9.1967221473,20.0000000000,18.2691086914,0.4598361074,0.5034028919,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,91,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8107576109,3.2000000000,2.8972121775,98,100,0.9800000000,9.3103699686,20.0000000000,18.1075761094,0.4655184984,0.5141698653,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,92,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8265026818,3.2000000000,2.9224042909,98,100,0.9800000000,9.1963459941,20.0000000000,18.2650268179,0.4598172997,0.5034947983,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,92,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8478075090,3.2000000000,2.9564920144,98,100,0.9800000000,9.3184371391,20.0000000000,18.4780750903,0.4659218570,0.5042969624,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,93,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8496165779,3.2000000000,2.9593865246,98,100,0.9800000000,9.2024510093,20.0000000000,18.4961657785,0.4601225505,0.4975329006,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,93,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7637666076,3.2000000000,2.8220265722,98,100,0.9800000000,9.3155247968,20.0000000000,17.6376660760,0.4657762398,0.5281608551,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,94,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8321449035,3.2000000000,2.9314318456,98,100,0.9800000000,9.2070541320,20.0000000000,18.3214490350,0.4603527066,0.5025287091,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,94,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7851341271,3.2000000000,2.8562146034,98,100,0.9800000000,9.3156902785,20.0000000000,17.8513412714,0.4657845139,0.5218481982,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,95,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8193471378,3.2000000000,2.9109554205,98,100,0.9800000000,9.2168874571,20.0000000000,18.1934713782,0.4608443729,0.5066041145,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,95,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8499218878,3.2000000000,2.9598750205,98,100,0.9800000000,9.3207904575,20.0000000000,18.4992188781,0.4660395229,0.5038477851,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,96,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7623353487,3.2000000000,2.8197365579,98,100,0.9800000000,9.2230214160,20.0000000000,17.6233534870,0.4611510708,0.5233408853,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,96,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7725015288,3.2000000000,2.8360024461,98,100,0.9800000000,9.3189199387,20.0000000000,17.7250152884,0.4659459969,0.5257496136,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,97,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8303114482,3.2000000000,2.9284983171,98,100,0.9800000000,9.2502243901,20.0000000000,18.3031144818,0.4625112195,0.5053907300,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,97,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7731840900,3.2000000000,2.8370945440,98,100,0.9800000000,9.3297407921,20.0000000000,17.7318408999,0.4664870396,0.5261574839,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,98,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8598534662,3.2000000000,2.9757655459,98,100,0.9800000000,9.2711407462,20.0000000000,18.5985346618,0.4635570373,0.4984876989,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,98,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7788367117,3.2000000000,2.8461387386,98,100,0.9800000000,9.3322663279,20.0000000000,17.7883671165,0.4666133164,0.5246274864,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,99,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8160904800,3.2000000000,2.9057447679,92,100,0.9200000000,9.2692304849,20.0000000000,18.1609047996,0.4634615242,0.5103947511,1.0000000000,1.0000000000,0.9200000000,0.9200000000,1
FR8_MB8_PD5,8.0,8.0,5.0,99,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7657500032,3.2000000000,2.8252000051,98,100,0.9800000000,9.3379642270,20.0000000000,17.6575000317,0.4668982114,0.5288384092,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,100,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8615478954,3.2000000000,2.9784766326,98,100,0.9800000000,9.2639372123,20.0000000000,18.6154789539,0.4631968606,0.4976469977,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,100,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8048928461,3.2000000000,2.8878285538,98,100,0.9800000000,9.3488556174,20.0000000000,18.0489284612,0.4674427809,0.5179728889,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,101,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7933271967,3.2000000000,2.8693235147,98,100,0.9800000000,9.2351338344,20.0000000000,17.9332719670,0.4617566917,0.5149720504,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,101,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7596379059,3.2000000000,2.8154206494,98,100,0.9800000000,9.3296638389,20.0000000000,17.5963790586,0.4664831919,0.5302036179,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,102,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8199629403,3.2000000000,2.9119407045,98,100,0.9800000000,9.2303285182,20.0000000000,18.1996294034,0.4615164259,0.5071712348,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,102,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7461258842,3.2000000000,2.7938014148,98,100,0.9800000000,9.3373733049,20.0000000000,17.4612588423,0.4668686652,0.5347480035,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,103,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7852396795,3.2000000000,2.8563834872,98,100,0.9800000000,9.2243824245,20.0000000000,17.8523967952,0.4612191212,0.5167027448,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,103,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7600808755,3.2000000000,2.8161294008,98,100,0.9800000000,9.3406702028,20.0000000000,17.6008087547,0.4670335101,0.5306955114,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,104,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7594579125,3.2000000000,2.8151326599,98,100,0.9800000000,9.2326252688,20.0000000000,17.5945791246,0.4616312634,0.5247426042,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,104,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8227159809,3.2000000000,2.9163455695,98,100,0.9800000000,9.3442393411,20.0000000000,18.2271598094,0.4672119671,0.5126547108,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,105,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8196308227,3.2000000000,2.9114093164,99,100,0.9900000000,9.2303439236,20.0000000000,18.1963082274,0.4615171962,0.5072646500,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,105,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7598289450,3.2000000000,2.8157263120,98,100,0.9800000000,9.3350096487,20.0000000000,17.5982894499,0.4667504824,0.5304498301,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,106,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8210336611,3.2000000000,2.9136538577,99,100,0.9900000000,9.2292357942,20.0000000000,18.2103366105,0.4614617897,0.5068130256,1.0000000000,1.0000000000,0.9900000000,0.9900000000,1
FR8_MB8_PD5,8.0,8.0,5.0,106,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8144719994,3.2000000000,2.9031551990,98,100,0.9800000000,9.3530491854,20.0000000000,18.1447199936,0.4676524593,0.5154694693,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,107,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8156253835,3.2000000000,2.9050006137,98,100,0.9800000000,9.2557677529,20.0000000000,18.1562538354,0.4627883876,0.5097840026,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,107,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8019712566,3.2000000000,2.8831540105,98,100,0.9800000000,9.3531362122,20.0000000000,18.0197125657,0.4676568106,0.5190502445,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,108,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7873179293,3.2000000000,2.8597086869,97,100,0.9700000000,9.2759540304,20.0000000000,17.8731792932,0.4637977015,0.5189873541,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,108,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7763266692,3.2000000000,2.8421226708,98,100,0.9800000000,9.3436542676,20.0000000000,17.7632666925,0.4671827134,0.5260099074,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,109,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8043424347,3.2000000000,2.8869478956,97,100,0.9700000000,9.2719507704,20.0000000000,18.0434243474,0.4635975385,0.5138686866,1.0000000000,1.0000000000,0.9700000000,0.9700000000,1
FR8_MB8_PD5,8.0,8.0,5.0,109,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7532066135,3.2000000000,2.8051305816,94,100,0.9400000000,9.3107844475,20.0000000000,17.5320661353,0.4655392224,0.5310717160,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,110,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8160872813,3.2000000000,2.9057396500,93,100,0.9300000000,9.2469247683,20.0000000000,18.1608728125,0.4623462384,0.5091674207,1.0000000000,1.0000000000,0.9300000000,0.9300000000,1
FR8_MB8_PD5,8.0,8.0,5.0,110,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7841141813,3.2000000000,2.8545826901,94,100,0.9400000000,9.2978078949,20.0000000000,17.8411418129,0.4648903947,0.5211442178,1.0000000000,1.0000000000,0.9400000000,0.9400000000,1
FR8_MB8_PD5,8.0,8.0,5.0,111,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8182571723,3.2000000000,2.9092114757,93,100,0.9300000000,9.2444984134,20.0000000000,18.1825717231,0.4622249207,0.5084263411,1.0000000000,1.0000000000,0.9300000000,0.9300000000,1
FR8_MB8_PD5,8.0,8.0,5.0,111,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7392251342,3.2000000000,2.7827602147,93,100,0.9300000000,9.2852116505,20.0000000000,17.3922513419,0.4642605825,0.5338705995,1.0000000000,1.0000000000,0.9300000000,0.9300000000,1
FR8_MB8_PD5,8.0,8.0,5.0,112,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8077899925,3.2000000000,2.8924639879,95,100,0.9500000000,9.2909361527,20.0000000000,18.0778999247,0.4645468076,0.5139389084,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
FR8_MB8_PD5,8.0,8.0,5.0,112,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7792585347,3.2000000000,2.8468136555,93,100,0.9300000000,9.3119376497,20.0000000000,17.7925853469,0.4655968825,0.5233605723,1.0000000000,1.0000000000,0.9300000000,0.9300000000,1
FR8_MB8_PD5,8.0,8.0,5.0,113,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8253527052,3.2000000000,2.9205643283,96,100,0.9600000000,9.3247762024,20.0000000000,18.2535270519,0.4662388101,0.5108479132,1.0000000000,1.0000000000,0.9600000000,0.9600000000,1
FR8_MB8_PD5,8.0,8.0,5.0,113,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7592089996,3.2000000000,2.8147343994,90,100,0.9000000000,9.3295348637,20.0000000000,17.5920899963,0.4664767432,0.5303255535,1.0000000000,1.0000000000,0.9000000000,0.9000000000,1
FR8_MB8_PD5,8.0,8.0,5.0,114,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8192036280,3.2000000000,2.9107258049,98,100,0.9800000000,9.3662173321,20.0000000000,18.1920362804,0.4683108666,0.5148526085,1.0000000000,1.0000000000,0.9800000000,0.9800000000,1
FR8_MB8_PD5,8.0,8.0,5.0,114,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7077911135,3.2000000000,2.7324657816,90,100,0.9000000000,9.3536819597,20.0000000000,17.0779111349,0.4676840980,0.5477064429,1.0000000000,1.0000000000,0.9000000000,0.9000000000,1
FR8_MB8_PD5,8.0,8.0,5.0,115,A,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7979539901,3.2000000000,2.8767263841,95,100,0.9500000000,9.3439578357,20.0000000000,17.9795399009,0.4671978918,0.5196994966,1.0000000000,1.0000000000,0.9500000000,0.9500000000,1
FR8_MB8_PD5,8.0,8.0,5.0,115,B,100,100,100,100,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7900708397,3.2000000000,2.8641133436,90,100,0.9000000000,9.3391386438,20.0000000000,17.9007083974,0.4669569322,0.5217189419,1.0000000000,1.0000000000,0.9000000000,0.9000000000,1
FR8_MB8_PD5,8.0,8.0,5.0,116,A,100,100,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7701185591,3.2000000000,2.8321896946,92,99,0.9292929293,8.8406585177,19.8997487421,17.6124572851,0.4442598061,0.5019548593,1.0000000000,1.0000000000,0.9292929293,0.9292929293,1
FR8_MB8_PD5,8.0,8.0,5.0,116,B,100,100,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7809034113,3.2000000000,2.8494454581,93,99,0.9393939394,8.9037019958,19.8997487421,17.7197652097,0.4474278601,0.5024729104,1.0000000000,1.0000000000,0.9393939394,0.9393939394,1
FR8_MB8_PD5,8.0,8.0,5.0,117,A,99,99,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8685149878,3.2000000000,2.9896239805,97,99,0.9797979798,8.8889836736,19.8997487421,18.5914893891,0.4466882366,0.4781211170,1.0000000000,1.0000000000,0.9797979798,0.9797979798,1
FR8_MB8_PD5,8.0,8.0,5.0,117,B,99,99,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7810111417,3.2000000000,2.8496178268,93,99,0.9393939394,8.9084769290,19.8997487421,17.7208371138,0.4476678095,0.5027119696,1.0000000000,1.0000000000,0.9393939394,0.9393939394,1
FR8_MB8_PD5,8.0,8.0,5.0,118,A,99,99,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.8236611945,3.2000000000,2.9178579113,97,99,0.9797979798,8.9164908446,19.8997487421,18.1451997810,0.4480705239,0.4913966753,1.0000000000,1.0000000000,0.9797979798,0.9797979798,1
FR8_MB8_PD5,8.0,8.0,5.0,118,B,99,99,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7498450642,3.2000000000,2.7997521027,93,99,0.9393939394,8.9227264187,19.8997487421,17.4107385577,0.4483838733,0.5124840850,1.0000000000,1.0000000000,0.9393939394,0.9393939394,1
FR8_MB8_PD5,8.0,8.0,5.0,119,A,99,99,99,99,1.0000000000,1.0000000000,0.0000000000,0.0000000000,2.0000000000,1.7747133223,3.2000000000,2.8395413157,92,99,0.9292929293,8.8589074020,19.8997487421,17.6581746018,0.4451768470,0.5016887420,1.0000000000,1.0000000000,0.9292929293,0.9292929293,1
