tick,side,C_conn_rel,C_v3p1,ForceRatio,AttritionMomentum,cond_conn,cond_coh,cond_force,cond_attr,pressure,pressure_run_length,collapse_v2_shadow,collapse_event_v2
143,B,0.0888888889,1.0000000000,1.0465116279,-0.1500000000,0,0,0,0,0,0,0,1
144,A,0.2209302326,0.9534883721,0.9555555556,0.1000000000,0,1,0,1,1,9,0,1
144,B,0.0666666667,1.0000000000,1.0465116279,-0.1000000000,0,0,0,0,0,0,0,1
145,A,0.2209302326,1.0000000000,0.9555555556,0.1000000000,0,0,0,0,0,0,0,1
145,B,0.1111111111,1.0000000000,1.0465116279,-0.1000000000,0,0,0,0,0,0,0,1
146,A,0.1411764706,1.0000000000,0.9444444444,0.1000000000,0,0,1,0,0,0,0,1
146,B,0.0777777778,1.0000000000,1.0588235294,-0.1000000000,0,0,0,0,0,0,0,1
147,A,0.3614457831,1.0000000000,0.9222222222,0.2000000000,0,0,1,1,1,1,0,1
147,B,0.1333333333,1.0000000000,1.0843373494,-0.2000000000,0,0,0,0,0,0,0,1
148,A,0.2409638554,1.0000000000,0.9222222222,0.2500000000,0,0,1,1,1,2,0,1
148,B,0.1555555556,1.0000000000,1.0843373494,-0.2500000000,0,0,0,0,0,0,0,1
149,A,0.3170731707,0.9878048780,0.9111111111,0.3000000000,0,0,1,1,1,3,0,1
149,B,0.1444444444,1.0000000000,1.0975609756,-0.3000000000,0,0,0,0,0,0,0,1
150,A,0.5243902439,0.9878048780,0.9318181818,0.1000000000,0,0,1,1,1,4,0,1
150,B,0.0909090909,0.9886363636,1.0731707317,-0.1000000000,0,1,0,0,0,0,0,1
151,A,0.3414634146,1.0000000000,0.9318181818,0.1000000000,0,0,1,1,1,5,0,1
151,B,0.1818181818,1.0000000000,1.0731707317,-0.1000000000,0,0,0,0,0,0,0,1
152,A,0.3292682927,1.0000000000,0.9318181818,0.2000000000,0,0,1,1,1,6,0,1
152,B,0.0795454545,1.0000000000,1.0731707317,-0.2000000000,0,0,0,0,0,0,0,1
153,A,0.3048780488,1.0000000000,0.9425287356,0.1500000000,0,0,1,1,1,7,0,1
153,B,0.1264367816,1.0000000000,1.0609756098,-0.1500000000,0,0,0,0,0,0,0,1
154,A,0.5308641975,0.9753086420,0.9310344828,0.1500000000,0,1,1,1,1,8,0,1
154,B,0.0919540230,0.9885057471,1.0740740741,-0.1500000000,0,1,0,0,0,0,0,1
155,A,0.2839506173,0.9753086420,0.9418604651,0.1000000000,0,1,1,1,1,9,0,1
155,B,0.0930232558,0.9883720930,1.0617283951,-0.1000000000,0,1,0,0,0,0,0,1
156,A,0.5000000000,0.9875000000,0.9302325581,0.0500000000,0,0,1,0,0,0,0,1
156,B,0.1162790698,1.0000000000,1.0750000000,-0.0500000000,0,0,0,0,0,0,0,1
157,A,0.3670886076,0.9873417722,0.9186046512,0.1000000000,0,0,1,1,1,1,0,1
157,B,0.1162790698,0.9883720930,1.0886075949,-0.1000000000,0,1,0,0,0,0,0,1
158,A,0.5316455696,0.9620253165,0.9186046512,0.0500000000,0,1,1,0,1,2,0,1
158,B,0.1395348837,0.9883720930,1.0886075949,-0.0500000000,0,1,0,0,0,0,0,1
159,A,0.3797468354,0.9620253165,0.9186046512,0.0500000000,0,1,1,0,1,3,0,1
159,B,0.0930232558,0.9883720930,1.0886075949,-0.0500000000,0,1,0,0,0,0,0,1
160,A,0.3589743590,0.9615384615,0.9069767442,0.1000000000,0,1,1,1,1,4,0,1
160,B,0.1046511628,0.9883720930,1.1025641026,-0.1000000000,0,1,0,0,0,0,0,1
161,A,0.5512820513,0.8846153846,0.9069767442,0.2000000000,0,1,1,1,1,5,0,1
161,B,0.1162790698,0.9883720930,1.1025641026,-0.2000000000,0,1,0,0,0,0,0,1
162,A,0.3717948718,0.8846153846,0.9176470588,0.1500000000,0,1,1,1,1,6,0,1
162,B,0.1294117647,1.0000000000,1.0897435897,-0.1500000000,0,0,0,0,0,0,0,1
163,A,0.1688311688,0.9740259740,0.9058823529,0.2000000000,0,1,1,1,1,7,0,1
163,B,0.1058823529,1.0000000000,1.1038961039,-0.2000000000,0,0,0,0,0,0,0,1
164,A,0.1733333333,0.9066666667,0.8823529412,0.3000000000,0,1,1,1,1,8,0,1
164,B,0.0705882353,1.0000000000,1.1333333333,-0.3000000000,0,0,0,0,0,0,0,1
165,A,0.4800000000,0.9066666667,0.8823529412,0.3000000000,0,1,1,1,1,9,0,1
165,B,0.0470588235,1.0000000000,1.1333333333,-0.3000000000,1,0,0,0,0,0,0,1
166,A,0.4133333333,0.9600000000,0.8823529412,0.2500000000,0,1,1,1,1,10,1,1
166,B,0.1882352941,1.0000000000,1.1333333333,-0.2500000000,0,0,0,0,0,0,0,1
167,A,0.3918918919,0.9189189189,0.8705882353,0.2000000000,0,1,1,1,1,11,1,1
167,B,0.0705882353,1.0000000000,1.1486486486,-0.2000000000,0,0,0,0,0,0,0,1
168,A,0.3918918919,0.9189189189,0.8705882353,0.2000000000,0,1,1,1,1,12,1,1
168,B,0.1176470588,1.0000000000,1.1486486486,-0.2000000000,0,0,0,0,0,0,0,1
169,A,0.3918918919,0.9189189189,0.8705882353,0.1500000000,0,1,1,1,1,13,1,1
169,B,0.1411764706,1.0000000000,1.1486486486,-0.1500000000,0,0,0,0,0,0,0,1
170,A,0.2162162162,0.9189189189,0.8705882353,0.2500000000,0,1,1,1,1,14,1,1
170,B,0.0823529412,1.0000000000,1.1486486486,-0.2500000000,0,0,0,0,0,0,0,1
171,A,0.3378378378,0.9189189189,0.8705882353,0.2500000000,0,1,1,1,1,15,1,1
171,B,0.0705882353,1.0000000000,1.1486486486,-0.2500000000,0,0,0,0,0,0,0,1
172,A,0.2027027027,0.9189189189,0.8705882353,0.2500000000,0,1,1,1,1,16,1,1
172,B,0.0941176471,1.0000000000,1.1486486486,-0.2500000000,0,0,0,0,0,0,0,1
173,A,0.3918918919,0.9189189189,0.8705882353,0.3000000000,0,1,1,1,1,17,1,1
173,B,0.0941176471,1.0000000000,1.1486486486,-0.3000000000,0,0,0,0,0,0,0,1
174,A,0.1351351351,0.9189189189,0.8809523810,0.2000000000,0,1,1,1,1,18,1,1
174,B,0.1190476190,1.0000000000,1.1351351351,-0.2000000000,0,0,0,0,0,0,0,1
175,A,0.1621621622,0.9189189189,0.8809523810,0.2500000000,0,1,1,1,1,19,1,1
175,B,0.0714285714,1.0000000000,1.1351351351,-0.2500000000,0,0,0,0,0,0,0,1
176,A,0.1621621622,0.9189189189,0.8809523810,0.2000000000,0,1,1,1,1,20,1,1
176,B,0.0714285714,1.0000000000,1.1351351351,-0.2000000000,0,0,0,0,0,0,0,1
177,A,0.0821917808,0.9315068493,0.8690476190,0.2000000000,1,1,1,1,1,21,1,1
177,B,0.1904761905,1.0000000000,1.1506849315,-0.2000000000,0,0,0,0,0,0,0,1
178,A,0.1780821918,0.9315068493,0.8690476190,0.2000000000,0,1,1,1,1,22,1,1
178,B,0.1428571429,1.0000000000,1.1506849315,-0.2000000000,0,0,0,0,0,0,0,1
179,A,0.3013698630,0.9315068493,0.8902439024,0.1000000000,0,1,1,0,1,23,1,1
179,B,0.1463414634,1.0000000000,1.1232876712,-0.1000000000,0,0,0,0,0,0,0,1
180,A,0.1944444444,0.9444444444,0.8780487805,0.1000000000,0,1,1,0,1,24,1,1
180,B,0.0975609756,1.0000000000,1.1388888889,-0.1000000000,0,0,0,0,0,0,0,1
181,A,0.1666666667,0.9444444444,0.8780487805,0.1000000000,0,1,1,0,1,25,1,1
181,B,0.0853658537,1.0000000000,1.1388888889,-0.1000000000,0,0,0,0,0,0,0,1
182,A,0.2957746479,0.9577464789,0.8658536585,0.2000000000,0,1,1,1,1,26,1,1
182,B,0.2926829268,1.0000000000,1.1549295775,-0.2000000000,0,0,0,0,0,0,0,1
183,A,0.1549295775,0.9577464789,0.8658536585,0.1500000000,0,1,1,1,1,27,1,1
183,B,0.1097560976,1.0000000000,1.1549295775,-0.1500000000,0,0,0,0,0,0,0,1
184,A,0.2571428571,0.9714285714,0.8641975309,0.0500000000,0,1,1,0,1,28,1,1
184,B,0.0740740741,1.0000000000,1.1571428571,-0.0500000000,0,0,0,0,0,0,0,1
185,A,0.1285714286,0.9714285714,0.8641975309,0.0500000000,0,1,1,0,1,29,1,1
185,B,0.1728395062,1.0000000000,1.1571428571,-0.0500000000,0,0,0,0,0,0,0,1
186,A,0.2463768116,0.9710144928,0.8518518519,0.1000000000,0,1,1,0,1,30,1,1
186,B,0.0987654321,1.0000000000,1.1739130435,-0.1000000000,0,0,0,0,0,0,0,1
187,A,0.3623188406,1.0000000000,0.8518518519,0.0500000000,0,0,1,0,0,0,0,1
187,B,0.1851851852,1.0000000000,1.1739130435,-0.0500000000,0,0,0,0,0,0,0,1
188,A,0.2463768116,0.9855072464,0.8518518519,0.0500000000,0,0,1,0,0,0,0,1
188,B,0.1358024691,1.0000000000,1.1739130435,-0.0500000000,0,0,0,0,0,0,0,1
189,A,0.2463768116,0.9855072464,0.8518518519,0.0500000000,0,0,1,0,0,0,0,1
189,B,0.1358024691,1.0000000000,1.1739130435,-0.0500000000,0,0,0,0,0,0,0,1
190,A,0.2898550725,0.9855072464,0.8518518519,0.0500000000,0,0,1,0,0,0,0,1
190,B,0.1604938272,1.0000000000,1.1739130435,-0.0500000000,0,0,0,0,0,0,0,1
191,A,0.3529411765,1.0000000000,0.8395061728,0.1000000000,0,0,1,0,0,0,0,1
191,B,0.1358024691,1.0000000000,1.1911764706,-0.1000000000,0,0,0,0,0,0,0,1
192,A,0.2205882353,0.9852941176,0.8395061728,0.1000000000,0,0,1,0,0,0,0,1
192,B,0.1851851852,1.0000000000,1.1911764706,-0.1000000000,0,0,0,0,0,0,0,1
193,A,0.3970588235,1.0000000000,0.8500000000,0.0500000000,0,0,1,0,0,0,0,1
193,B,0.2125000000,1.0000000000,1.1764705882,-0.0500000000,0,0,0,0,0,0,0,1
194,A,0.2537313433,1.0000000000,0.8375000000,0.1500000000,0,0,1,1,1,1,0,1
194,B,0.1250000000,1.0000000000,1.1940298507,-0.1500000000,0,0,0,0,0,0,0,1
195,A,0.1343283582,1.0000000000,0.8375000000,0.1500000000,0,0,1,1,1,2,0,1
195,B,0.2000000000,1.0000000000,1.1940298507,-0.1500000000,0,0,0,0,0,0,0,1
196,A,0.2388059701,0.9850746269,0.8375000000,0.1500000000,0,0,1,1,1,3,0,1
196,B,0.2750000000,1.0000000000,1.1940298507,-0.1500000000,0,0,0,0,0,0,0,1
197,A,0.4029850746,0.9701492537,0.8375000000,0.1000000000,0,1,1,0,1,4,0,1
197,B,0.2125000000,1.0000000000,1.1940298507,-0.1000000000,0,0,0,0,0,0,0,1
198,A,0.3283582090,0.9701492537,0.8375000000,0.1000000000,0,1,1,0,1,5,0,1
198,B,0.2375000000,1.0000000000,1.1940298507,-0.1000000000,0,0,0,0,0,0,0,1
199,A,0.3939393939,0.9848484848,0.8250000000,0.2500000000,0,0,1,1,1,6,0,1
199,B,0.3000000000,1.0000000000,1.2121212121,-0.2500000000,0,0,0,0,0,0,0,1
200,A,0.4769230769,1.0000000000,0.8333333333,0.1500000000,0,0,1,1,1,7,0,1
200,B,0.3333333333,1.0000000000,1.2000000000,-0.1500000000,0,0,0,0,0,0,0,1
