batch_name,run_id,movement_model,archetype_id,formation_rigidity,mobility_bias,offense_defense_weight,force_concentration_ratio,risk_appetite,time_preference,targeting_logic,perception_radius,pursuit_drive,retreat_threshold,objective_x,objective_y,origin_x,origin_y,facing_angle_deg,fleet_size,aspect_ratio,stop_radius,random_seed_effective,metatype_random_seed_effective,background_map_seed_effective,boundary_enabled,observer_enabled,objective_reached,objective_reached_tick,final_tick,initial_distance,final_distance,min_distance,final_rms_radius_ratio,max_rms_radius_ratio,mean_corrected_unit_ratio,peak_corrected_unit_ratio,peak_projection_pairs_count,peak_projection_mean_displacement,peak_projection_max_displacement
batch05_of07,neutral_transit_fixture_fr7_mb7_odw1_obj150_150,v3a,lobos,7.0,7.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,172,182,141.4213562373095,0.36893002178425277,0.36893002178425277,0.5183151626487794,0.9741342411310896,0.9732417582417582,1.0,227,0.5159471536136399,1.9653192557349881
batch05_of07,neutral_transit_fixture_fr7_mb7_odw3_obj150_150,v3a,lobos,7.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,161,171,141.4213562373095,0.032495314599593095,0.012352734908008303,0.5342244214914923,0.9761929994338862,0.9637426900584795,1.0,200,0.42337393847724064,1.6614825006710845
batch05_of07,neutral_transit_fixture_fr7_mb7_odw5_obj150_150,v3a,lobos,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,152,162,141.4213562373095,0.11839365102390977,0.11839365102390977,0.6065144469198532,0.9792909596777901,0.9549382716049382,1.0,180,0.32708516351544686,1.2540289991095652
batch05_of07,neutral_transit_fixture_fr7_mb7_odw7_obj150_150,v3a,lobos,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,148,158,141.4213562373095,0.006570330909499092,0.004447193895397758,0.5889810149536892,0.9818987091340705,0.9572784810126582,1.0,176,0.29258414723547566,0.916097284176427
batch05_of07,neutral_transit_fixture_fr7_mb7_odw9_obj150_150,v3a,lobos,7.0,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,147,157,141.4213562373095,0.5892316046147553,0.36860756393305416,0.6359554451216614,0.983221195575311,0.9473885350318472,1.0,171,0.2641527964916536,0.9089930630776009
batch05_of07,neutral_transit_fixture_fr7_mb9_odw1_obj150_150,v3a,lobos,7.0,9.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,182,192,141.4213562373095,0.17446055722599807,0.09362631984425548,0.5080700931205434,0.9745597197097758,0.9758333333333332,1.0,232,0.5443915274565693,2.14740560893639
batch05_of07,neutral_transit_fixture_fr7_mb9_odw3_obj150_150,v3a,lobos,7.0,9.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,168,178,141.4213562373095,0.2759876341688081,0.264322571661186,0.5380106034953349,0.9761278398458314,0.9660674157303372,1.0,207,0.44492031939794535,1.9067682946515954
batch05_of07,neutral_transit_fixture_fr7_mb9_odw5_obj150_150,v3a,lobos,7.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,157,167,141.4213562373095,0.3045071481801537,0.2568836153704929,0.5858195074280336,0.978590380811922,0.9503592814371258,1.0,180,0.3693092324868518,1.4381167653395683
batch05_of07,neutral_transit_fixture_fr7_mb9_odw7_obj150_150,v3a,lobos,7.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,152,162,141.4213562373095,0.720616028045863,0.20695458529772415,0.6170543932930764,0.98086152502643,0.956111111111111,1.0,169,0.31435847025476527,1.0736202755312412
batch05_of07,neutral_transit_fixture_fr7_mb9_odw9_obj150_150,v3a,lobos,7.0,9.0,9.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,150.0,150.0,50.0,50.0,45.0,100,4.0,2.0,20260321,20260322,20260323,False,True,True,150,160,141.4213562373095,0.7761435308679302,0.14534072407591073,0.628245982783332,0.9820901172925407,0.9513125,1.0,177,0.30468374479117694,0.9757541897213375
