seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,delta_first_contact_tick,delta_first_kill_tick,delta_cut_tick,delta_pocket_tick,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,delta_mean_pursuit_intensity_A,delta_mean_pursuit_intensity_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_p95_enemy_collapse_signal_A,delta_p95_enemy_collapse_signal_B,delta_collapse_prediction_error,delta_ar_forward_p90_A,delta_ar_forward_p90_B,delta_wedge_ratio_p10_A,delta_wedge_ratio_p10_B,delta_split_separation_p90_A,delta_split_separation_p90_B,missing_cut_v2,missing_cut_v3_test,pocket_without_cut_v2,pocket_without_cut_v3_test,event_order_anomaly_v2,event_order_anomaly_v3_test,observable_runtime_difference
SP02,5,8,5,muller,-3.0,-3.0,-11.0,30.0,282.0,172.0,-96.08833483271216,-88.98042239643576,-0.6985190795990738,-0.6982436091066592,-0.6292410346803368,-0.5279355426595982,-0.462511302402125,-0.2278119416320683,142.0,-0.14709486229351265,-0.030979534689220323,-0.3329832770618463,-0.004241993498132479,0.025563138306751387,0.03196900615109266,False,False,False,False,True,False,True
SP02,5,8,5,reinhard,-2.0,-2.0,-51.0,4.0,332.0,70.0,-89.22427698936852,-72.41379310344828,-0.7416947119583863,-0.8166629471273349,-0.6068988294077563,-0.6382069346653115,-0.3205325772712151,-0.4350515875670402,66.0,-0.1216350329306457,-0.16220626042923691,-0.2686587373308592,0.004517400470190558,0.016836790100131838,0.02229453272475279,False,False,False,False,True,False,True
SP02,8,2,5,mittermeyer,-3.0,-2.0,-3.0,-9.0,62.0,148.0,-64.54140573779758,-65.62837700359461,-0.7366228766227572,-0.659730517410248,-0.48492440888206706,-0.5512097116926167,-0.20508058389195982,-0.22400908592917124,71.0,-0.054794868960491794,-0.1300714107195251,-0.42399964528107614,-0.009943400458829132,0.016052204018025096,0.01721668239005547,False,False,False,False,False,False,True
SP02,8,2,5,muller,-3.0,-3.0,-3.0,60.0,332.0,nan,-94.02757176511648,-99.36305732484077,-0.6711547529332379,-0.6506949440549344,-0.6357621593595171,-0.7242084145511625,-0.457345889070255,-0.49743959688371636,272.0,-0.07230749262970448,-0.007832536157050374,-0.43168921118902237,0.004568453499322445,0.01301873333468917,0.024994220591592065,False,False,False,False,False,False,True
SP02,8,2,5,reinhard,-3.0,-4.0,-3.0,64.0,236.0,218.0,-88.4297520661157,-79.47362820558295,-0.7582140009733684,-0.7679473466706438,-0.6137124107185679,-0.6564950288118848,-0.2841397978674989,-0.4869699029392097,154.0,-0.0785455948491025,-0.13828210016522724,-0.37981988270906575,-0.018835911866837196,0.03169053209429795,0.03676413534888878,False,False,False,False,False,False,True
SP02,8,5,5,mittermeyer,-2.0,-3.0,-2.0,8.0,158.0,128.0,-65.94502335609056,-67.98418972332016,-0.7235857802542988,-0.6987282019679653,-0.45302485375830265,-0.59152392419916,-0.19165832904924773,-0.36329176957414067,120.0,-0.05421705476406258,-0.10966141878707925,-0.3531050638073483,-0.01317348442340116,0.016234981408812965,0.0060057791939869265,False,False,False,False,False,False,True
SP02,8,5,5,muller,-3.0,-2.0,-3.0,-2.0,224.0,224.0,-89.45540678098817,-94.15590008613265,-0.6260893441751603,-0.5756183203296116,-0.5681578004627124,-0.6185008701127336,-0.28337821496933535,-0.41704545454545494,226.0,-0.04814180141536495,0.01191924759095997,-0.24463062977522698,0.013377269278540993,0.015269043400667925,0.00523489011130307,False,False,False,False,False,False,True
SP02,8,5,5,reinhard,-3.0,-2.0,-3.0,1.0,216.0,134.0,-83.49146110056927,-69.8542010859324,-0.7780429601925337,-0.6905899843454213,-0.5790107136706422,-0.5710311848582434,-0.3118498905191265,-0.3760364919305781,133.0,-0.05863790283268999,-0.14037580356247337,-0.24670337670096043,-0.007084981130094814,0.012243335606244132,0.03510488384534205,False,False,False,False,False,False,True
SP02,8,8,5,mittermeyer,-3.0,-2.0,-12.0,30.0,71.0,169.0,-75.05882352941177,-79.35700248919167,-0.775120616112247,-0.7645701629502429,-0.5299657344034794,-0.6514687544133144,-0.20882164879688148,-0.4109961223826286,41.0,-0.10153665994558381,-0.135430647447234,-0.35389122471850043,-0.023133429874987677,0.03655013924705486,0.021691000361035995,False,False,False,False,True,False,True
SP02,8,8,5,muller,-1.0,-1.0,-1.0,35.0,227.0,324.0,-95.03239740820734,-93.72241525025824,-0.7305911796285104,-0.5919941061253704,-0.6641662469516367,-0.588168061577138,-0.40369929089524004,-0.33158461227599,192.0,-0.1191200850712828,-0.04951013991902764,-0.32151972279815133,-0.017555648675599556,0.03491260891406034,0.019823764367813856,False,False,False,False,False,False,True
SP02,8,8,5,reinhard,-3.0,-2.0,-16.0,62.0,217.0,193.0,-79.34843484348436,-68.61586158615862,-0.7382028030856025,-0.7029034119483246,-0.5649868636145956,-0.5806178008702418,-0.21521386744099813,-0.3296872642479769,131.0,-0.06666154587369899,-0.1658740054649941,-0.3264520531981847,0.0059675798214335884,0.0427368532528305,0.04283697486184912,False,False,False,False,True,False,True
