seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,runtime_decision_source_requested_v2,runtime_decision_source_effective_v2,runtime_decision_source_requested_v3_test,runtime_decision_source_effective_v3_test,effective_source_match_pair,cohesion_gap_mean_abs_A,cohesion_gap_mean_abs_B,cohesion_gap_max_abs_A,cohesion_gap_max_abs_B,cohesion_gap_differs_A,cohesion_gap_differs_B,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,observable_runtime_difference
SP01,5,8,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.23245748532797622,0.2510661101289109,1.0,1.0,True,True,0.0,0.0,-0.23339263796635046,-0.13162596018170936,-19.88636363636364,7.72090059473237,True
SP01,5,8,5,kircheis,v2,v2,v3_test,v3_test,True,0.15690039356415794,0.2010103193096976,0.7995852133507022,0.6627014484363797,True,True,0.0,0.0,-0.24536706336273995,-0.18098351802216883,-35.69184438749656,-12.587412587412587,True
SP01,5,8,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.21081343228402896,0.14752672432250175,0.9998872609524971,0.5190529445927695,True,True,0.0,0.0,-0.16482905544587534,-0.2029188494669968,-6.349206349206355,0.38800705467372154,True
SP01,5,8,5,muller,v2,v2,v3_test,v3_test,True,0.14868314488952855,0.2610648105779496,0.7995852133507022,0.6913401282301705,True,True,0.0,0.0,-0.32559775691292314,-0.21263012647438828,-61.34070434070434,-38.138411138411136,True
SP01,5,8,5,reinhard,v2,v2,v3_test,v3_test,True,0.15021485822997155,0.2021080151512058,0.7995852133507022,1.0,True,True,0.0,0.0,-0.16069064479785133,-0.19133902389865787,-16.534768693628166,-4.08163265306122,True
SP01,5,8,5,reuenthal,v2,v2,v3_test,v3_test,True,0.1843114274572577,0.12392713141339698,0.7995852133507022,0.4279385629721786,True,True,0.0,0.0,-0.11618944792236019,-0.16771553127295413,-1.2048192771084274,-40.57673316215682,True
SP01,5,8,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.18162066886373995,0.2275361504726674,0.7995878461420606,0.9992381150990065,True,True,0.0,0.0,-0.21690453613428062,-0.17918091562572547,2.1055564400573274,-0.22727272727273373,True
SP01,5,8,8,kircheis,v2,v2,v3_test,v3_test,True,0.14107417536169728,0.22221201236778967,0.7995878461420606,1.0,True,True,0.0,0.0,-0.23928223640560875,-0.18038766181116972,0.5024824516349895,-12.303543913713412,True
SP01,5,8,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.1442371675962565,0.16167012330863173,0.7995878461420606,0.6238594948266836,True,True,0.0,0.0,-0.18370955693748992,-0.22318605109043155,1.3175711910763113,-2.3328149300155587,True
SP01,5,8,8,muller,v2,v2,v3_test,v3_test,True,0.19136609742490368,0.24523113653909095,0.7995878461420606,0.6307480295143644,True,True,0.0,0.0,-0.3200845130563167,-0.1644709407747551,-3.2719836400817996,-29.67808339766249,True
SP01,5,8,8,reinhard,v2,v2,v3_test,v3_test,True,0.18181608045271885,0.16463921273241447,0.7995878461420606,0.586956544393076,True,True,0.0,0.0,-0.18644487986616243,-0.1610661563685838,-0.4366812227074206,0.8120412524389025,True
SP01,5,8,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2050108103619327,0.14185866937013264,1.0,0.5619780091387271,True,True,0.0,0.0,-0.1343844506535754,-0.2015773607622494,0.0,-44.325613561241774,True
SP01,8,2,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.30349959717425623,0.22633036584921468,1.0,0.6546344865077355,True,True,0.0,0.0,-0.2722045834487321,-0.3092284036815052,-65.34206015271934,3.9058183518211536,True
SP01,8,2,2,kircheis,v2,v2,v3_test,v3_test,True,0.32577288007210536,0.1782248951600446,0.7632464870142907,0.6205288614405292,True,True,0.0,0.0,-0.33475759300945895,-0.3214721262960662,-63.24606981081801,-67.62423394617639,True
SP01,8,2,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.2975307984371098,0.13824698487504586,0.8622487419946074,0.6490731716984253,True,True,0.0,0.0,-0.17749577863482535,-0.338179619043128,-72.72835904125549,-13.002997321330781,True
SP01,8,2,2,muller,v2,v2,v3_test,v3_test,True,0.3340842770562108,0.27810280980385393,1.0,0.6998838988896886,True,True,0.0,0.0,-0.3378867082482278,-0.37500044681598144,-49.66470822601191,-83.33698085890809,True
SP01,8,2,2,reinhard,v2,v2,v3_test,v3_test,True,0.2664708859789966,0.18539826393529787,0.7632466148933947,0.6993203098965353,True,True,0.0,0.0,-0.17226289106710413,-0.27214571344665717,-52.67723102585488,-9.273005282179597,True
SP01,8,2,2,reuenthal,v2,v2,v3_test,v3_test,True,0.2998593563440648,0.22967485408377994,0.7632479141477552,0.6193543823769618,True,True,0.0,0.0,-0.17083701889583647,-0.3911674586252687,-53.8292937788312,-81.10711828121417,True
SP01,8,2,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.28975952033042923,0.25499678957772803,0.7985652491642407,0.660183159418328,True,True,0.0,0.0,-0.2314393249862352,-0.36599551753901727,-25.592870820444844,-0.23041474654377225,True
SP01,8,2,5,kircheis,v2,v2,v3_test,v3_test,True,0.2864307205265224,0.24690609104775268,0.9998461748112438,1.0,True,True,0.0,0.0,-0.29267636638550554,-0.2931014404316141,-39.05882352941177,-57.012398620303905,True
SP01,8,2,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.3043622653415301,0.11616481659314162,0.9995378188163937,0.5887969173886723,True,True,0.0,0.0,-0.1816737757612007,-0.27041629362726705,-10.914824101512039,-6.788997796520022,True
SP01,8,2,5,muller,v2,v2,v3_test,v3_test,True,0.2363067469114522,0.28931175161193184,0.7985565196548531,0.9999846698600537,True,True,0.0,0.0,-0.37860200079780476,-0.3752299831229169,-67.79138711187393,-85.70077235138086,True
SP01,8,2,5,reinhard,v2,v2,v3_test,v3_test,True,0.250839624902286,0.2192465701871597,0.7985654671994543,0.8288525506129646,True,True,0.0,0.0,-0.25230691040135234,-0.34394393141581636,-30.496453900709213,-18.031139252675416,True
SP01,8,2,5,reuenthal,v2,v2,v3_test,v3_test,True,0.2883669578960165,0.12278596698441246,0.9988476011326495,0.5044408960994836,True,True,0.0,0.0,-0.1334953846526401,-0.32837810605712003,-2.2935779816513815,-72.82608695652173,True
SP01,8,2,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.26699325787355244,0.2710976568700851,0.7451626493341791,1.0,True,True,0.0,0.0,-0.255771028347781,-0.2816112030588105,0.5214866434378678,-0.3809523809523796,True
SP01,8,2,8,kircheis,v2,v2,v3_test,v3_test,True,0.25874627316246995,0.22667418448889237,0.7451626493341791,0.651084653017529,True,True,0.0,0.0,-0.2721541423089232,-0.28611743944508783,-0.02500258647445719,-36.24857743904542,True
SP01,8,2,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.24290582599613594,0.12632532136920885,1.0,0.5191174770576473,True,True,0.0,0.0,-0.17950747291264657,-0.23715941122906492,-0.5454545454545467,-5.15542521994135,True
SP01,8,2,8,muller,v2,v2,v3_test,v3_test,True,0.2428494401694911,0.24969752531146494,0.7767548747219948,0.6663375603310119,True,True,0.0,0.0,-0.3780578093195744,-0.2982884613023682,-4.924199365486174,-63.991856728016785,True
SP01,8,2,8,reinhard,v2,v2,v3_test,v3_test,True,0.24695038427413613,0.16691272519028583,0.7455081168610831,0.5474284834961343,True,True,0.0,0.0,-0.22090685353015616,-0.24004040662668724,-0.8438818565400794,-4.516449291027143,True
SP01,8,2,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2863668403563879,0.14259488512108576,0.7877351712388315,0.38832304086802677,True,True,0.0,0.0,-0.10768311479465131,-0.2554995686668303,-0.4761904761904816,-62.1513403461147,True
SP01,8,5,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.3239991678840874,0.27363782368776673,0.7457021750207581,0.7544431867142652,True,True,0.0,0.0,-0.15726088204180821,-0.2655799330223002,-56.181021473117696,7.983175451674882,True
SP01,8,5,2,kircheis,v2,v2,v3_test,v3_test,True,0.29110958034806494,0.17717221410387954,0.9999540679734756,0.6628967327444532,True,True,0.0,0.0,-0.31779557575427864,-0.3039268604782843,-63.77757661968189,-62.42027673606621,True
SP01,8,5,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.272519802001708,0.11973667252248912,0.9999999999999999,0.6070944626684392,True,True,0.0,0.0,-0.1805276215095435,-0.33158352552353015,-71.16449325097233,-10.832761381834828,True
SP01,8,5,2,muller,v2,v2,v3_test,v3_test,True,0.3355990276974767,0.22669876061350738,0.9982023918624747,0.621996392540813,True,True,0.0,0.0,-0.3175191716606879,-0.32870875133195926,-34.114928061457,-78.38154553937632,True
SP01,8,5,2,reinhard,v2,v2,v3_test,v3_test,True,0.31081210315559815,0.1931282528440692,1.0,0.5846671553814665,True,True,0.0,0.0,-0.25633687715178755,-0.36434746184645406,-68.34461234201662,-10.515744260066128,True
SP01,8,5,2,reuenthal,v2,v2,v3_test,v3_test,True,0.281566291396793,0.1499256317341176,0.7457021750207581,0.5572693001621333,True,True,0.0,0.0,-0.14144347363404175,-0.34118734570738685,-66.90318888831088,-77.86453727305832,True
SP01,8,5,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.23350911669887084,0.16960652024737569,0.998781453191854,0.6314220364782485,True,True,0.0,0.0,-0.2211912338644677,-0.3312682978891067,-21.919088008061806,1.2879996640913731,True
SP01,8,5,5,kircheis,v2,v2,v3_test,v3_test,True,0.19429005357667126,0.2132246060826798,0.7457458387031226,1.0,True,True,0.0,0.0,-0.3281547954200018,-0.32341896054080876,-46.67640258001703,-50.7119386637459,True
SP01,8,5,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.2295505554102749,0.11743771496879193,0.7457458387031226,0.6069873858972089,True,True,0.0,0.0,-0.129166650844606,-0.2628605975877468,-3.1446540880503164,-6.600622628905612,True
SP01,8,5,5,muller,v2,v2,v3_test,v3_test,True,0.2481805938654228,0.2741054026756894,0.7457458387031226,0.7402110002604946,True,True,0.0,0.0,-0.41469584490872946,-0.3802641103292129,-78.20871938518998,-84.66206995618761,True
SP01,8,5,5,reinhard,v2,v2,v3_test,v3_test,True,0.23281265810490842,0.2336793460306324,0.9752460725885315,1.0,True,True,0.0,0.0,-0.12295750602236744,-0.28435239949202695,-5.5243698165624835,-4.878048780487802,True
SP01,8,5,5,reuenthal,v2,v2,v3_test,v3_test,True,0.2852793477757529,0.1463420969669202,0.8469593491079223,0.4916247419319779,True,True,0.0,0.0,-0.1374970878760432,-0.28356762887511233,-3.2051282051282044,-67.96782302664656,True
SP01,8,5,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.267890627715889,0.21383251925714114,1.0,0.6711445837747448,True,True,0.0,0.0,-0.19136038572239578,-0.21632805791603238,-0.7920792079207928,1.7743667857910026,True
SP01,8,5,8,kircheis,v2,v2,v3_test,v3_test,True,0.23831039226421105,0.1891313006725201,1.0,0.676906792715804,True,True,0.0,0.0,-0.27964553389271385,-0.2703670506348361,-0.681818181818187,-44.29943296140479,True
SP01,8,5,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.22961959419097058,0.11318684697637546,0.9230375140144458,0.6070757117697674,True,True,0.0,0.0,-0.14423374181478987,-0.22888734075773776,0.0,-5.054026503567783,True
SP01,8,5,8,muller,v2,v2,v3_test,v3_test,True,0.23036184388855271,0.23896188208485672,1.0,0.6839520511236481,True,True,0.0,0.0,-0.42452236536701593,-0.29616130140507835,-5.121951219512198,-68.53878268512415,True
SP01,8,5,8,reinhard,v2,v2,v3_test,v3_test,True,0.22825885980744232,0.19545425884453468,0.9999727730671087,0.6226317059030356,True,True,0.0,0.0,-0.25048821738933,-0.25384426648091607,-0.41067761806981196,-6.807929871436471,True
SP01,8,5,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2447956374490759,0.13923453189040375,0.745751985378255,0.4724542862503911,True,True,0.0,0.0,-0.1139284849418557,-0.28616261878087024,0.0,-67.68116384663938,True
SP01,8,8,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.30828898733265264,0.2156150585025303,0.9999615066900173,0.6314136956355437,True,True,0.0,0.0,-0.1975544795501194,-0.36353062015741855,-62.06453121346738,0.6102408230067766,True
SP01,8,8,2,kircheis,v2,v2,v3_test,v3_test,True,0.29586982674470863,0.19828622165315443,1.0,0.7206803366969892,True,True,0.0,0.0,-0.2838474612487406,-0.28558832732536654,-61.289182891077196,-58.39885740058634,True
SP01,8,8,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.22767692991408695,0.11243457656332859,1.0,0.6069719215006453,True,True,0.0,0.0,-0.16646427976770117,-0.3493049343374588,-62.04710144927536,-10.456924315619972,True
SP01,8,8,2,muller,v2,v2,v3_test,v3_test,True,0.26226863087909397,0.258145118434856,0.7459037433093374,1.0,True,True,0.0,0.0,-0.3514334913407502,-0.27240001099079736,-51.25889436234264,-69.30885206747277,True
SP01,8,8,2,reinhard,v2,v2,v3_test,v3_test,True,0.2853660954042209,0.166776206458134,0.7628272754053981,0.5356491033982055,True,True,0.0,0.0,-0.23315030452817764,-0.28154748779289696,-65.68529904010398,-5.11235211907541,True
SP01,8,8,2,reuenthal,v2,v2,v3_test,v3_test,True,0.28784267650475703,0.13095124307279318,0.9932017850578018,0.46758130524343955,True,True,0.0,0.0,-0.2126084918195441,-0.3428225289785504,-72.47527447600037,-76.64912439887487,True
SP01,8,8,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.2526849186169087,0.2104313625292649,0.9972243755325665,0.635623569933178,True,True,0.0,0.0,-0.18917171856646975,-0.25953295788855335,-15.850815850815849,0.23310023310023098,True
SP01,8,8,5,kircheis,v2,v2,v3_test,v3_test,True,0.2334078081014159,0.19384733313384053,0.745949500923597,0.6231855309501932,True,True,0.0,0.0,-0.2947674908183927,-0.32225539584965235,-39.549180327868854,-57.552490269057024,True
SP01,8,8,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.22574498348039793,0.11433225147650232,1.0,0.5362850725855279,True,True,0.0,0.0,-0.12009039105436059,-0.20218240530418685,-2.1567371343156054,-1.878166676372956,True
SP01,8,8,5,muller,v2,v2,v3_test,v3_test,True,0.18608759066662284,0.2507520466917352,0.745949500923597,0.9979725463915102,True,True,0.0,0.0,-0.3449396555654629,-0.37291674322494894,-56.89878361789979,-81.86028345050775,True
SP01,8,8,5,reinhard,v2,v2,v3_test,v3_test,True,0.22987332277396982,0.174239133357338,0.9999961260329083,0.5640779226146414,True,True,0.0,0.0,-0.2622238232673353,-0.2826528375401123,-30.294815626140917,-5.236400146038704,True
SP01,8,8,5,reuenthal,v2,v2,v3_test,v3_test,True,0.22400539249320897,0.1343673192528015,0.9998768865651645,0.43726333835510356,True,True,0.0,0.0,-0.12888428527911078,-0.28635104019785673,-1.913875598086122,-70.98018367368213,True
SP01,8,8,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.2232746107611512,0.20589448386591944,0.7459559446434008,0.7013674878687121,True,True,0.0,0.0,-0.21565996160657364,-0.2533791626184404,-0.6864988558352394,0.8395431164309883,True
SP01,8,8,8,kircheis,v2,v2,v3_test,v3_test,True,0.215154779917731,0.17400365886576757,0.9999967297637077,0.6231855415673279,True,True,0.0,0.0,-0.28415908388460176,-0.2099401075141044,-0.44843049327354834,-28.987270045038443,True
SP01,8,8,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.21151382294621487,0.14525496093170723,0.7459559446434008,0.6286154965491282,True,True,0.0,0.0,-0.13221124092868608,-0.20049074793830057,-0.6622516556291345,-1.9550065729096957,True
SP01,8,8,8,muller,v2,v2,v3_test,v3_test,True,0.22189036816835078,0.25269695809520154,0.7459559446434008,0.6308266743025225,True,True,0.0,0.0,-0.32536330736992636,-0.25020406669878925,-1.4227642276422756,-55.075233588156784,True
SP01,8,8,8,reinhard,v2,v2,v3_test,v3_test,True,0.2618608376604898,0.14974149756361116,0.9999996662743127,0.5356605583465809,True,True,0.0,0.0,-0.2221407473575817,-0.2601144557774543,-1.2345679012345698,-4.086675724102619,True
SP01,8,8,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2326872844439157,0.1247564983338584,0.7459559446434008,0.3870059438511108,True,True,0.0,0.0,-0.12309123073456363,-0.21101688464951351,0.0,-51.515444506640875,True
SP02,2,2,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.16597600452452146,0.21951460564703568,0.8081824767331474,0.9984428351787562,True,True,0.0,0.0,-0.21146757831448737,-0.1751413666115199,-32.52787912518294,-0.21231422505307762,True
SP02,2,2,2,kircheis,v2,v2,v3_test,v3_test,True,0.16576956683556957,0.2328923633882685,0.8081824767331474,0.677260541795741,True,True,0.0,0.0,-0.2208256424053716,-0.1510944735819858,-26.360935403488597,-5.168998786020055,True
SP02,2,2,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.15427148846963848,0.17719361826563537,0.8081824767331474,0.9908245436446204,True,True,0.0,0.0,-0.17024429344949432,-0.16062156835039088,-48.391570846941974,-1.1520737327188897,True
SP02,2,2,2,muller,v2,v2,v3_test,v3_test,True,0.1567835410577158,0.2570372984732603,0.8081824767331474,0.7163761617483879,True,True,0.0,0.0,-0.32593030334877837,-0.1473737270889629,-42.20334984666194,-14.190453723362424,True
SP02,2,2,2,reinhard,v2,v2,v3_test,v3_test,True,0.17241861103666542,0.20434513981189797,0.8081824767331474,0.9996324494525304,True,True,0.0,0.0,-0.19799170348678952,-0.15309830148823622,-31.637306976848432,-0.9345794392523317,True
SP02,2,2,2,reuenthal,v2,v2,v3_test,v3_test,True,0.18364290957137291,0.14919989206102316,0.8081824767331474,0.7769976729597822,True,True,0.0,0.0,-0.14898542780726975,-0.15194575468367644,-61.84914841849149,-18.76317923763179,True
SP02,2,2,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.19191485135372968,0.2604326999376391,0.8081787949465791,1.0,True,True,0.0,0.0,-0.24946006934474485,-0.15621439645720447,-40.42388508206798,-0.24813895781637996,True
SP02,2,2,5,kircheis,v2,v2,v3_test,v3_test,True,0.20304296456024065,0.22168032718013045,0.8081787949465791,0.9999999999999999,True,True,0.0,0.0,-0.2897260006367717,-0.15802730638314022,-52.83255683187404,-5.213270142180093,True
SP02,2,2,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.17572885948486766,0.17811389328394792,0.8081787949465791,0.9909180514688256,True,True,0.0,0.0,-0.19683142941978204,-0.18879701764295576,-21.663520033564097,-0.6607929515418505,True
SP02,2,2,5,muller,v2,v2,v3_test,v3_test,True,0.16896839209835154,0.23938587640382056,0.8081787949465791,1.0,True,True,0.0,0.0,-0.33265137359532954,-0.2517551577374493,-70.79968511168695,-46.262341325811,True
SP02,2,2,5,reinhard,v2,v2,v3_test,v3_test,True,0.1918100294976545,0.1933130595932616,0.8081787949465791,0.9998479555346336,True,True,0.0,0.0,-0.2078686540289717,-0.13041946760961087,-29.261698886433365,-0.4784688995215305,True
SP02,2,2,5,reuenthal,v2,v2,v3_test,v3_test,True,0.2004053499114074,0.19597745756861942,0.8081787949465791,0.6209521448011962,True,True,0.0,0.0,-0.15137413675048061,-0.1889939260343455,-2.9626188394611006,-27.631477870894344,True
SP02,2,2,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.1857850761204907,0.21989334702330854,0.8081782678829749,1.0,True,True,0.0,0.0,-0.24773279244549717,-0.20320330530540187,-5.537796064778192,-0.22471910112359694,True
SP02,2,2,8,kircheis,v2,v2,v3_test,v3_test,True,0.1933843180032852,0.23106050980449386,0.8081782678829749,0.9960162888854301,True,True,0.0,0.0,-0.2781080084400749,-0.21783455484757863,0.4900684012069405,-13.914656771799628,True
SP02,2,2,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.21813659025064835,0.16767173424860318,0.8081782678829749,0.6323234801702501,True,True,0.0,0.0,-0.15339795030702097,-0.18997491884367745,1.7897091722595064,-0.956937799043061,True
SP02,2,2,8,muller,v2,v2,v3_test,v3_test,True,0.20934309792293654,0.24627528484623412,0.8081782678829749,0.6509280263915759,True,True,0.0,0.0,-0.3758262463608439,-0.17778659826419563,-7.644164012088552,-23.604304500530915,True
SP02,2,2,8,reinhard,v2,v2,v3_test,v3_test,True,0.22133079335580658,0.24026806270895484,0.8081782678829749,0.942946350731469,True,True,0.0,0.0,-0.25310518203269583,-0.18087076566178717,-0.7878373211518692,-1.1520737327188897,True
SP02,2,2,8,reuenthal,v2,v2,v3_test,v3_test,True,0.21670198799050144,0.21627376638205195,0.8081782678829749,0.9996992119587086,True,True,0.0,0.0,-0.158555984477468,-0.16804774387951316,1.9354838709677438,-16.702355460385434,True
SP02,2,5,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.1438493577518919,0.23169516920040165,0.8089328816587168,1.0,True,True,0.0,0.0,-0.26252423572167516,-0.14986895378107723,-38.49763805516018,-0.2212389380530908,True
SP02,2,5,2,kircheis,v2,v2,v3_test,v3_test,True,0.137075881010219,0.180956378973787,0.8089328816587168,0.9971267763196696,True,True,0.0,0.0,-0.28669568493029207,-0.12900102126850388,-40.75717243419106,-4.308390022675738,True
SP02,2,5,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.14919876529762283,0.1836955907959676,0.8089328816587168,0.6594811123344535,True,True,0.0,0.0,-0.19192050172186903,-0.13172883278191505,-68.12855574408624,-0.8583690987124442,True
SP02,2,5,2,muller,v2,v2,v3_test,v3_test,True,0.12876179537220753,0.27845303784164294,0.8089328816587168,0.6498763964916064,True,True,0.0,0.0,-0.34650061377482977,-0.1545116856411849,-47.46966127624429,-13.618872422498995,True
SP02,2,5,2,reinhard,v2,v2,v3_test,v3_test,True,0.15681697735362005,0.2067372290361817,0.8089328816587168,0.6671104054262486,True,True,0.0,0.0,-0.2511902797157025,-0.1332256202017955,-34.551909149508965,-0.4474272930648766,True
SP02,2,5,2,reuenthal,v2,v2,v3_test,v3_test,True,0.18583272594433112,0.13340913355983397,0.8089328816587168,0.48643918084377713,True,True,0.0,0.0,-0.1465584035494365,-0.13805161093343743,-56.88533688533688,-13.876123876123884,True
SP02,2,5,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.15046885311402441,0.24166918357685502,0.808925012110781,0.6314003739917733,True,True,0.0,0.0,-0.25463631909634465,-0.15588585564004043,-36.90032927496702,-0.22026431718062156,True
SP02,2,5,5,kircheis,v2,v2,v3_test,v3_test,True,0.14321901182860486,0.20656863916852797,0.808925012110781,0.6241314143852053,True,True,0.0,0.0,-0.25520536964985174,-0.15251934648861742,-42.17789417915372,-5.422993492407812,True
SP02,2,5,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.16709371142299767,0.10623319200968957,0.808925012110781,0.5531677215572227,True,True,0.0,0.0,-0.1928860296242727,-0.1108752450785222,-17.604959143420672,1.9273034657650072,True
SP02,2,5,5,muller,v2,v2,v3_test,v3_test,True,0.1404093784627721,0.23945745668880125,0.808925012110781,0.9999112602371983,True,True,0.0,0.0,-0.2741088259890926,-0.14080558320364234,-56.569125991973124,-10.389394661965554,True
SP02,2,5,5,reinhard,v2,v2,v3_test,v3_test,True,0.1706310048751643,0.18931740535283845,0.808925012110781,0.6188325317814554,True,True,0.0,0.0,-0.18100308360779427,-0.1137134166669399,-22.34517982549478,-0.7874015748031553,True
SP02,2,5,5,reuenthal,v2,v2,v3_test,v3_test,True,0.17163567065543245,0.1785940608686201,0.808925012110781,1.0,True,True,0.0,0.0,-0.15396108830600364,-0.18578872270450209,-10.630844081798145,-24.397853685730936,True
SP02,2,5,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.15508734547083552,0.19896226213845636,0.8089238913112897,0.6313954889221781,True,True,0.0,0.0,-0.2177574716290872,-0.1390550598804301,1.4639594718576774,-0.21141649048625766,True
SP02,2,5,8,kircheis,v2,v2,v3_test,v3_test,True,0.1492903492354033,0.178496459698937,0.8089238913112897,0.6231235173086866,True,True,0.0,0.0,-0.2734305537116726,-0.15620188160090243,-0.9226040368090054,-4.219997525765351,True
SP02,2,5,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.15421184395586046,0.19389176843786712,0.8089238913112897,0.5946619984368603,True,True,0.0,0.0,-0.15314081667611756,-0.14573594146069202,0.49742710120068523,-0.9090909090909065,True
SP02,2,5,8,muller,v2,v2,v3_test,v3_test,True,0.13922254246258536,0.25037535711142295,0.8089238913112897,1.0,True,True,0.0,0.0,-0.3209469493994763,-0.15303924532655744,-3.095668777007333,-12.45452718319767,True
SP02,2,5,8,reinhard,v2,v2,v3_test,v3_test,True,0.15526269607199905,0.21119749341092245,0.8089238913112897,0.7227121360017214,True,True,0.0,0.0,-0.18945814212413326,-0.13815835230760487,0.45107531887161656,-0.6423982869379046,True
SP02,2,5,8,reuenthal,v2,v2,v3_test,v3_test,True,0.23169664028259174,0.1981689446860524,0.8089238913112897,0.5682308481639593,True,True,0.0,0.0,-0.14111755007068527,-0.11505255440949169,-0.20790020790020947,-8.098093647226591,True
SP02,2,8,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.1190524440011861,0.24261623609975622,0.8093196865166771,1.0,True,True,0.0,0.0,-0.20481954123111878,-0.12100678184714464,-29.7072196268975,-0.23201856148492084,True
SP02,2,8,2,kircheis,v2,v2,v3_test,v3_test,True,0.09580983076631085,0.18818029445920542,0.8093196865166771,1.0,True,True,0.0,0.0,-0.2380020189523121,-0.11941267223996821,-38.209702185740554,-2.0283975659229156,True
SP02,2,8,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.1367649565954286,0.17052780572295276,0.8093196865166771,0.6448857856073078,True,True,0.0,0.0,-0.15118966478192675,-0.1315486209685065,-56.26241416491686,-0.7462686567164241,True
SP02,2,8,2,muller,v2,v2,v3_test,v3_test,True,0.1318335494313899,0.19174258687218285,0.8093196865166771,0.6461544416714531,True,True,0.0,0.0,-0.29564313964447075,-0.1255114497998524,-40.734376988672516,-9.484536082474222,True
SP02,2,8,2,reinhard,v2,v2,v3_test,v3_test,True,0.1213134773236843,0.20459607678478509,0.8093196865166771,0.6542579232620586,True,True,0.0,0.0,-0.20385925776850722,-0.11503989520177571,-34.73194833488951,-0.42016806722689637,True
SP02,2,8,2,reuenthal,v2,v2,v3_test,v3_test,True,0.17800026477875333,0.17263843050187716,0.8093196865166771,0.5434044860214094,True,True,0.0,0.0,-0.1517453654498212,-0.11790136109680671,-65.09355553211688,-7.904651408079317,True
SP02,2,8,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.14834658607382178,0.24004425242527094,0.6861537581778918,1.0,True,True,0.0,0.0,-0.20729652152676603,-0.10226555588131891,-33.31902103907257,-0.24330900243309372,True
SP02,2,8,5,kircheis,v2,v2,v3_test,v3_test,True,0.11777709376280138,0.1980373064476553,0.6861537581778918,0.9939627763186007,True,True,0.0,0.0,-0.22746208962590664,-0.09249653693566473,-35.46810924003142,-2.0547945205479436,True
SP02,2,8,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.11302595428191808,0.15834111407407006,0.6861537581778918,0.5556870144925656,True,True,0.0,0.0,-0.17131150072462975,-0.11531632758960031,-15.09111382300749,-0.4728132387706836,True
SP02,2,8,5,muller,v2,v2,v3_test,v3_test,True,0.12018928621591363,0.2665749093803189,0.6861537581778918,0.9412742327959253,True,True,0.0,0.0,-0.279464525602207,-0.1009801636323453,-57.332454984628896,-2.9626701800614796,True
SP02,2,8,5,reinhard,v2,v2,v3_test,v3_test,True,0.16816536672186488,0.1746289422450417,0.6896389001778244,0.587790723661571,True,True,0.0,0.0,-0.2450757553739331,-0.0824809503487709,-37.04648526077098,0.9049680478251929,True
