seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,delta_first_contact_tick,delta_first_kill_tick,delta_cut_tick,delta_pocket_tick,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,delta_mean_pursuit_intensity_A,delta_mean_pursuit_intensity_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_p95_enemy_collapse_signal_A,delta_p95_enemy_collapse_signal_B,delta_collapse_prediction_error,delta_ar_forward_p90_A,delta_ar_forward_p90_B,delta_wedge_ratio_p10_A,delta_wedge_ratio_p10_B,delta_split_separation_p90_A,delta_split_separation_p90_B,missing_cut_v2,missing_cut_v3_test,pocket_without_cut_v2,pocket_without_cut_v3_test,event_order_anomaly_v2,event_order_anomaly_v3_test,observable_runtime_difference
SP01,5,2,2,reinhard,-2.0,-1.0,-161.0,16.0,0.0,0.0,-46.34999703492854,-4.305283757338557,-0.2656957529878386,-0.32792441114122595,-0.20244310751382144,-0.22371244012337987,-0.052299331777897806,-0.0523113636067466,-16.0,-0.06770778778194186,-0.1527546670479274,-0.2767373705093097,0.0015976090490179562,-0.0002739086592942197,0.0125164524680077,False,False,False,False,True,False,True
SP01,5,2,2,reuenthal,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-73.55793189368771,-59.71864617940199,-0.5327398179610925,-0.512256384525501,-0.1527996409089315,-0.27886208387184674,-0.03146691991596118,-0.027715775578783464,1.0,-0.10317039604420275,-0.034986747256153805,-0.2202796461360108,0.003425733231419481,-0.007852231823153755,0.002442366315720701,False,False,False,False,False,False,True
SP01,5,2,5,bittenfeld,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-25.846138764306545,-0.4264392324093791,-0.4393878797447319,-0.2852689532039332,-0.2194637800517708,-0.2540420159387542,-0.07854465820928969,-0.02473049312595832,1.0,-0.11423769756784452,-0.11524645853079574,0.04054916883285342,-0.013922414640626934,-0.009658530162160783,0.027738717048859662,False,False,False,False,False,False,True
SP01,5,2,5,kircheis,-2.0,-2.0,-28.0,-1.0,0.0,0.0,-47.22639521065495,-22.632794457274827,-0.47201733244308375,-0.40642716940462165,-0.25516405998750236,-0.20390710293828274,-0.04293651437895252,-0.029676065710750432,1.0,-0.10883503050584054,-0.1674672765870091,-0.05177802900484241,-0.037044441858297694,-0.010118161032198092,0.026014365648375115,False,False,False,False,True,False,True
SP01,5,2,5,mittermeyer,-1.0,-2.0,27.0,-1.0,0.0,0.0,-6.911435382503797,-3.440366972477065,-0.31113245601273454,-0.2816825058869522,-0.14055349247048798,-0.19026924454999317,-0.020720912245612788,-0.032864223117107016,1.0,-0.09747080297328603,-0.11178712804992408,0.08942360329199994,0.022610100948478484,-0.0018048496125226965,-0.0017236941922640359,False,False,False,False,True,True,True
SP01,5,2,5,muller,-3.0,-3.0,-3.0,0.0,0.0,0.0,-63.96970452844735,-43.834327309009275,-0.5452245587270019,-0.5310889924423348,-0.34821920654516336,-0.24145507658830623,-0.11705843011246009,-0.04346141064820652,0.0,-0.11011385482687519,-0.22664850276570814,-0.08748803412758277,-0.023040042978996533,-0.008708076716095636,0.04560241780112739,False,False,False,False,False,False,True
SP01,5,2,5,reinhard,-1.0,-2.0,13.0,0.0,0.0,0.0,-32.20004398988233,-3.3333333333333286,-0.4610851252119897,-0.29732040031596707,-0.23829993851929432,-0.2001828763533402,-0.02729618834254932,-0.023575014435472497,0.0,-0.11407878094702673,-0.13387349713309482,-0.0037338259860175693,0.02117911766819014,-0.008534011519350848,0.002650413981348354,False,False,False,False,True,True,True
SP01,5,2,5,reuenthal,-2.0,-1.0,28.0,0.0,0.0,0.0,-3.80512951965936,-44.90964241466229,-0.29905167581791803,-0.4946698851336021,-0.13566566753607856,-0.22363606600736063,-0.024140060942881014,-0.03655344801234883,0.0,-0.049367980008936385,-0.04027143451190662,0.018321155624827723,0.03235804775450535,-0.007678547304337702,-0.009598292660325525,False,False,False,False,False,True,True
SP01,5,2,8,bittenfeld,-2.0,-1.0,-9.0,0.0,0.0,0.0,0.13775911834164845,0.0,-0.307972956488462,-0.245283700487122,-0.23695436958254457,-0.21802995598855268,-0.04614476551376312,-0.019779811992703844,0.0,-0.07359892088303566,-0.1214699226777256,0.059781768682651615,0.0029434874655852594,-0.008887283129218604,0.02143002408797212,False,False,False,False,True,False,True
SP01,5,2,8,kircheis,-2.0,-2.0,-6.0,-48.0,0.0,0.0,-0.11122345803842393,-18.028311425682503,-0.2933436709598102,-0.3819998325497544,-0.22607605559444965,-0.19308956879903993,-0.05338034370435052,-0.03345456027986227,48.0,-0.07253700475330627,-0.16727730308232402,0.0698836419978015,0.00305701610130793,-0.0053645768305801145,0.03345733373689441,False,False,False,False,False,False,True
SP01,5,2,8,mittermeyer,-1.0,-1.0,-66.0,-1.0,0.0,0.0,0.9151474774392909,-2.784810126582272,-0.21830216273221237,-0.2921728992727717,-0.16649108716815675,-0.19638956746618808,-0.021634789773952834,-0.04584124527948119,1.0,-0.04540268498844702,-0.11518204014980205,-0.030816118831693773,-0.0154170504393083,0.0003641313987352568,-0.005845789044753191,False,False,False,False,True,True,True
SP01,5,2,8,muller,-2.0,-2.0,8.0,1.0,0.0,0.0,-3.0852144028743282,-36.59689135358901,-0.40562109840531246,-0.49345218366437993,-0.3170129321696108,-0.22096953835407684,-0.11914864205734355,-0.04581603272565382,-1.0,-0.08935672136002504,-0.2181060523169549,0.025462923930358317,-0.003822110183849148,-0.005822158320456072,0.03132322585740388,False,False,False,False,True,True,True
SP01,5,2,8,reinhard,-2.0,-1.0,-6.0,-1.0,0.0,0.0,1.7034247803478593,-3.030303030303031,-0.25238664968246316,-0.29868792222089824,-0.19212683874153147,-0.20161844049549627,-0.022831130792951293,-0.04471969725196734,1.0,-0.0773090731050563,-0.14454117936876631,0.08201413890125986,0.011969226268546018,-0.005460334815888146,0.028567990919121655,False,False,False,False,False,False,True
SP01,5,2,8,reuenthal,-1.0,0.0,-1.0,0.0,0.0,0.0,1.9016371488834523,-40.615688506478286,-0.1803664104561412,-0.4788766113164476,-0.1358101215954165,-0.21272061760168182,-0.03281322375759976,-0.035280240315197275,0.0,-0.033927187449549034,-0.02745514261638471,0.03288445893520442,-0.022143324846321533,0.0013636130050365125,-0.004417531008841236,False,False,False,False,False,False,True
SP01,5,5,2,bittenfeld,-2.0,-2.0,-53.0,7.0,0.0,0.0,-61.94550157578641,-0.7462686567164241,-0.32254701837988153,-0.2728644178948144,-0.2482789059266346,-0.243359123658747,-0.10975438504699919,-0.09637618385719893,-7.0,-0.05813605028188373,-0.12264565447659992,-0.21438907915205296,-0.003356047520857164,0.016086348395571992,0.013743118402093746,False,False,False,False,True,False,True
SP01,5,5,2,kircheis,-2.0,-1.0,-2.0,0.0,0.0,0.0,-59.47652074701255,-18.71659761004024,-0.2731782695286785,-0.41054226171400615,-0.3316280186911933,-0.19056331191474396,-0.13714778876317602,-0.1428571428571428,0.0,-0.08291092024845792,-0.170200792169116,-0.16655313147552275,-0.024009683103339396,0.00642072389394488,0.06348970098745799,False,False,False,False,False,False,True
SP01,5,5,2,mittermeyer,-2.0,-2.0,-10.0,-1.0,0.0,0.0,-68.88652584528873,-2.097902097902093,-0.4119207641203705,-0.30902314526432084,-0.15597879695926398,-0.20818574120846267,-0.02782548738950652,-0.028438379407111802,1.0,-0.07511294182953421,-0.10927720455327794,-0.2106670172677142,-0.025564957486804873,-0.0025360798405185125,-0.0026493937263365464,False,False,False,False,True,False,True
SP01,5,5,2,muller,-3.0,-2.0,-3.0,14.0,0.0,0.0,-54.815074877016116,-42.1309125257566,-0.1997525471180026,-0.4948321278071632,-0.3438377719102583,-0.21537302911564593,-0.19875766282104168,-0.09931509739997557,-14.0,-0.07155870511400808,-0.1482825148035931,-0.20094190161047865,-0.016476218985405966,0.009312294337153748,0.014481640100333149,False,False,False,False,False,False,True
SP01,5,5,2,reinhard,-2.0,-1.0,-41.0,64.0,0.0,0.0,-60.71172441740494,8.85149924417938,-0.3349578625634891,-0.2312844481855068,-0.1562027117854342,-0.11779850585665685,-0.05599579004575905,-0.08999999999999997,-64.0,-0.04577800376950991,-0.11997825716693278,-0.2929241622538721,0.01678032736848034,0.007387923061321189,0.00349080839540572,False,False,False,False,True,False,True
SP01,5,5,2,reuenthal,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-62.92602662760481,-62.27438271914599,-0.5018636081162755,-0.48759103509205104,-0.11918105493939901,-0.2648242325247647,-0.022369398952072572,-0.04636383651272846,1.0,-0.09752776386382456,-0.03462157330960469,-0.1306112657900731,-0.012846572232854458,-0.01120652880212214,-8.650492534534315e-05,False,False,False,False,False,False,True
SP01,5,5,5,bittenfeld,-1.0,-1.0,-95.0,-1.0,0.0,0.0,-23.29317861232755,-0.20790020790020947,-0.4367780922868635,-0.20840099556751301,-0.2064843332778632,-0.18526842941644506,-0.03531766421170912,-0.04160940271969227,1.0,-0.10205856194643514,-0.12335963632847902,-0.0002008333911069915,0.00318641780916884,-0.011908387186002845,0.014302929813863052,False,False,False,False,True,False,True
SP01,5,5,5,kircheis,-2.0,-2.0,-2.0,7.0,0.0,0.0,-37.6088644954176,-20.28788898669289,-0.4514605523615798,-0.4517080156378606,-0.23447798902956019,-0.22128376742834455,-0.05459960895088145,-0.0555859132615284,-7.0,-0.12966239772396504,-0.17736682843632834,-0.02871088571696978,-0.015675204934776477,-0.007903880683007625,0.03021423790771305,False,False,False,False,False,False,True
SP01,5,5,5,mittermeyer,-2.0,-2.0,166.0,-1.0,0.0,0.0,-9.753875799246742,-3.265306122448976,-0.3431107832287572,-0.3176514736515651,-0.15571107200185497,-0.21433502843372942,-0.038771925234996174,-0.02308475914900132,1.0,-0.10426502737937904,-0.09377148229185783,0.020022484431971188,0.02422711564015867,-0.010515080546663613,-0.005583612028936535,False,False,False,False,False,True,True
SP01,5,5,5,muller,-3.0,-3.0,-3.0,45.0,0.0,0.0,-57.96755986629404,-34.58819661351306,-0.5946355501176459,-0.5210090185562115,-0.3412986384601082,-0.21730814007155808,-0.09991634852919273,-0.053712106286631256,-45.0,-0.11874445041608883,-0.20147500466515256,-0.24361952765954575,-0.0027566930692859426,-0.0027004462380790795,0.03299312725357151,False,False,False,False,False,False,True
SP01,5,5,5,reinhard,-2.0,-3.0,-67.0,54.0,0.0,0.0,-15.985130111524157,2.906951486678551,-0.40625955586370627,-0.27631229156277815,-0.19603044232434497,-0.1676523747830223,-0.047039835671501495,-0.040000000000000036,-54.0,-0.11966637329727847,-0.12411846077107169,0.06690367227942295,0.02019858356964488,-0.011845156489884712,-0.007158708384197077,False,False,False,False,True,False,True
SP01,5,5,5,reuenthal,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.459854014598534,-42.27292502537826,-0.2254325938374827,-0.46399472316538526,-0.10183675769801548,-0.21466575816835087,-0.020267531588773258,-0.01954982500004665,0.0,-0.0422854766535079,-0.019869415788284606,-0.044020358769597534,-0.001838610800258933,-0.006169685367544586,-0.006858839663730354,False,False,False,False,False,False,True
SP01,5,5,8,bittenfeld,-2.0,-2.0,-2.0,-1.0,0.0,0.0,-0.8510638297872362,0.6002421726344949,-0.30958879014793705,-0.19628506223273778,-0.24232328099069134,-0.17359590916872558,-0.0363100585020828,-0.040000000000000036,1.0,-0.09901878108750228,-0.140528416358624,0.10808263776506344,-0.007507631765275913,-0.005116538120898406,0.008945442625893696,False,False,False,False,False,False,True
SP01,5,5,8,kircheis,-1.0,-1.0,29.0,16.0,0.0,0.0,0.05934532733633091,-10.170956188572376,-0.2935739285055412,-0.3201185499533432,-0.2262830891026636,-0.15652173914115908,-0.052434454799744734,-0.042916148288914435,-16.0,-0.06744263807776818,-0.1622104785792302,0.017295823929457832,-0.02080202933345754,-0.00790860334024912,0.02082701040890389,False,False,False,False,False,True,True
SP01,5,5,8,mittermeyer,-2.0,-2.0,15.0,1.0,0.0,0.0,1.0320969671747378,-1.4669926650366705,-0.22108890343805454,-0.2531434856949698,-0.169664487191431,-0.17057312853249096,-0.027789465422992876,-0.03821203688452912,-1.0,-0.06131636776255611,-0.1207687935505124,0.057414296369239226,-0.021453919675979316,-0.005376145565118229,-0.0067456560374234975,False,False,False,False,True,True,True
SP01,5,5,8,muller,-2.0,-3.0,-2.0,19.0,0.0,0.0,-5.5320459285317725,-34.57890292208852,-0.4875639108004803,-0.4556170773207029,-0.3832520686715682,-0.20326086725287174,-0.10218479633582678,-0.04456646123795838,-19.0,-0.09470672892761556,-0.21015580866762362,0.006317482993306145,-0.029174219047332084,-0.008410150953712892,0.036931129257985695,False,False,False,False,False,False,True
SP01,5,5,8,reinhard,-2.0,-1.0,-39.0,0.0,0.0,0.0,2.19560878243513,-1.5801354401805838,-0.2929198032875111,-0.27064491610343455,-0.22294738304042927,-0.1823787777785102,-0.01858459709405469,-0.024024575632208722,0.0,-0.0689835507820562,-0.12750777315240347,0.031018359071785406,0.01582141808183546,-0.0085325850894864,0.003579403341644305,False,False,False,False,True,False,True
SP01,5,5,8,reuenthal,-1.0,-1.0,-25.0,0.0,0.0,0.0,0.0,-41.27202423662601,-0.1649461883668356,-0.43308267289913827,-0.12829147984087286,-0.19038500071301168,-0.03191718382579822,-0.027755596821982476,0.0,-0.04520962552596508,-0.05146171728429261,-0.08140655164161803,-0.017690356646520078,-0.0016064050658204376,-0.005301346498425952,False,False,False,False,True,False,True
SP01,5,8,2,bittenfeld,-1.0,-1.0,-1.0,8.0,0.0,0.0,-52.60877581120944,2.0833333333333286,-0.22761582626747415,-0.2420515170404287,-0.19074104323902596,-0.2128420892211217,-0.04389236355819348,-0.10837039602055465,-8.0,-0.06883430659289624,-0.110066525407988,-0.2456983283238593,-0.0011832203735878677,0.029814682996070374,0.013117056889011769,False,False,False,False,False,False,True
SP01,5,8,2,kircheis,-2.0,-2.0,-2.0,40.0,0.0,0.0,-62.860717264386984,-23.71476230191827,-0.27279565243616155,-0.4481901080447751,-0.24966960457740395,-0.21276384245229907,-0.13534573720676535,-0.10654358523294571,-40.0,-0.055633013684912136,-0.17842884387297642,-0.13638705691792852,-0.04069299000865256,0.020388392701811364,0.03107455325678332,False,False,False,False,False,False,True
SP01,5,8,2,mittermeyer,-2.0,-1.0,-2.0,0.0,0.0,0.0,-59.73824504106432,0.9807405984342807,-0.379454401479721,-0.2301750317235327,-0.12217572989831438,-0.1470532262464388,-0.028945489854921402,-0.04303211853258104,0.0,-0.06483651660927858,-0.09489993357281445,-0.17884344642725925,0.021998137286941777,0.03246602257476905,-0.005675465820388137,False,False,False,False,False,False,True
SP01,5,8,2,muller,-1.0,-1.0,-1.0,42.0,0.0,0.0,-63.61642318667746,-47.72243281230036,-0.22382824269576332,-0.46141607612817587,-0.3729801222598429,-0.21679177918311243,-0.18190270885851756,-0.10566610375478591,-42.0,-0.033741743702587534,-0.18472309398232234,-0.11926577343333833,-0.009034922957459335,0.012771963298084277,0.03916389760860706,False,False,False,False,False,False,True
SP01,5,8,2,reinhard,-2.0,-1.0,-31.0,-13.0,0.0,0.0,-60.84212747994934,-1.5618404390038023,-0.28615139960826774,-0.28303841697443133,-0.2179806398155929,-0.18773441375541045,-0.04480701802040166,-0.05525409770159395,13.0,-0.03083789904245382,-0.11392337928611829,-0.2300835790446678,0.01866625864902438,0.018091060320303498,0.006721036101897893,False,False,False,False,True,False,True
SP01,5,8,2,reuenthal,-1.0,-1.0,-1.0,0.0,0.0,0.0,-71.55362022616694,-48.731199040234614,-0.5207530530715032,-0.429401675159345,-0.13285894085980676,-0.20536735478000734,-0.04074076628709722,-0.07144490891500765,0.0,-0.08812131297795434,-0.034170481406507136,-0.09749904949117094,0.003609074796197098,0.015821801150471604,-0.002170348690167412,False,False,False,False,False,False,True
SP01,5,8,5,bittenfeld,-1.0,-1.0,-198.0,-2.0,0.0,0.0,-19.88636363636364,7.72090059473237,-0.48194692027890884,-0.1579433991296575,-0.23339263796635046,-0.13162596018170936,-0.08999999999999986,-0.050000000000000044,2.0,-0.10979439715416905,-0.11964495141540699,-0.21942129625228435,0.0175685667937604,0.005106195607742281,0.01054373560954569,False,False,False,False,True,False,True
SP01,5,8,5,kircheis,-2.0,-1.0,-2.0,9.0,0.0,0.0,-35.69184438749656,-12.587412587412587,-0.4781734315017813,-0.37633844325005766,-0.24536706336273995,-0.18098351802216883,-0.06344388836686354,-0.0373348674655446,-9.0,-0.10777729232518096,-0.1501800697111697,-0.18317096158776103,-0.03470100213147398,-0.00225789079413663,0.02532837373871133,False,False,False,False,False,False,True
SP01,5,8,5,mittermeyer,-1.0,-1.0,15.0,0.0,0.0,0.0,-6.349206349206355,0.38800705467372154,-0.35375036039731134,-0.31657404139626566,-0.16482905544587534,-0.2029188494669968,-0.02437325309008631,-0.05531812911321776,0.0,-0.10638261099005941,-0.10782136045017099,-0.00371560884123201,-0.021500912221864565,-0.00403940967079075,-0.005293759101649531,False,False,False,False,True,True,True
SP01,5,8,5,muller,-2.0,-2.0,-2.0,27.0,0.0,0.0,-61.34070434070434,-38.138411138411136,-0.54642916726185,-0.506291161844306,-0.32559775691292314,-0.21263012647438828,-0.10051225385589668,-0.04086267688509326,-27.0,-0.11005635025374749,-0.21203144063490664,-0.16143700249553405,-0.006116352168083816,0.003647236031601331,0.0129492075649138,False,False,False,False,False,False,True
SP01,5,8,5,reinhard,-2.0,-1.0,-30.0,0.0,0.0,0.0,-16.534768693628166,-4.08163265306122,-0.3462278855067379,-0.2831286534997245,-0.16069064479785133,-0.19133902389865787,-0.02416287867948963,-0.018056390979758863,0.0,-0.10325459605174103,-0.1441413392405797,-0.22506644995454084,0.005099961010847642,0.0017477784174924071,-0.0014100163870947036,False,False,False,False,True,False,True
SP01,5,8,5,reuenthal,0.0,0.0,0.0,0.0,0.0,0.0,-1.2048192771084274,-40.57673316215682,-0.2550611198540689,-0.3729813384365953,-0.11618944792236019,-0.16771553127295413,-0.03159513769446498,-0.030331686294700733,0.0,-0.053099731950534856,-0.03810020412896087,-0.03790630643383941,-0.03320818935015679,-0.002191129156254412,-0.0010801965997477847,False,False,False,False,False,False,True
SP01,5,8,8,bittenfeld,-2.0,-1.0,-20.0,-19.0,0.0,0.0,2.1055564400573274,-0.22727272727273373,-0.2877317262685414,-0.2015501209880296,-0.21690453613428062,-0.17918091562572547,-0.07000000000000006,-0.033286334953078756,19.0,-0.08561256072785683,-0.11666517661012632,-0.04379213926694803,0.0016667157223307916,-0.0045621027395144065,0.019656661571545886,False,False,False,False,False,False,True
SP01,5,8,8,kircheis,-1.0,-2.0,-1.0,1.0,0.0,0.0,0.5024824516349895,-12.303543913713412,-0.3114372419075776,-0.3731841089344831,-0.23928223640560875,-0.18038766181116972,-0.05819199412460696,-0.039095170758194575,-1.0,-0.06731010000599191,-0.16309414100661268,-0.04210282854000513,-0.0025735749742635816,0.0007248789239739928,0.03381970969118697,False,False,False,False,False,False,True
SP01,5,8,8,mittermeyer,0.0,-1.0,-115.0,0.0,0.0,0.0,1.3175711910763113,-2.3328149300155587,-0.2399624908941388,-0.3300270170917122,-0.18370955693748992,-0.22318605109043155,-0.03432722441108216,-0.03157122930409584,0.0,-0.05340103468105939,-0.09227283524857421,0.022884012531960707,-0.020784928003978798,0.0004846582739486127,-0.0022110500595682314,False,False,False,False,True,True,True
SP01,5,8,8,muller,-2.0,-2.0,-16.0,0.0,0.0,0.0,-3.2719836400817996,-29.67808339766249,-0.4093464369364333,-0.41598210056117274,-0.3200845130563167,-0.1644709407747551,-0.07084545065605585,-0.0327748577256719,0.0,-0.09037010209483798,-0.20923810971662005,-0.08434362070796042,-0.02289788845228924,-0.006558885107598389,0.020804633767185443,False,False,False,False,True,False,True
SP01,5,8,8,reinhard,-2.0,-1.0,-93.0,8.0,0.0,0.0,-0.4366812227074206,0.8120412524389025,-0.23967028623376874,-0.25148913513821736,-0.18644487986616243,-0.1610661563685838,-0.03309871572983436,-0.021748931595437337,-8.0,-0.0825581135408684,-0.1359652376518652,-0.004346512339120201,0.000987975371451566,-0.0026291862674776567,-0.0007103036649336314,False,False,False,False,True,False,True
SP01,5,8,8,reuenthal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.325613561241774,-0.1727800079831684,-0.46131380394880256,-0.1343844506535754,-0.2015773607622494,-0.03174396115930489,-0.028045945505861147,0.0,-0.03144829628210477,-0.03306686094513056,0.01772755541585891,-0.008702666005910076,-0.003783290492068936,-0.008557344514173781,False,False,False,False,False,False,True
SP01,8,2,2,bittenfeld,-2.0,-2.0,-2.0,0.0,0.0,0.0,-65.34206015271934,3.9058183518211536,-0.25316169963132124,-0.3530087922988604,-0.2722045834487321,-0.3092284036815052,-0.05964645700787563,-0.25,0.0,0.022450007919654347,-0.11435921088089329,-0.020102545139591643,0.020620125010521462,0.0005678869321965596,0.024001139738115906,False,False,False,False,False,False,True
SP01,8,2,2,kircheis,-2.0,-1.0,-2.0,3.0,0.0,0.0,-63.24606981081801,-67.62423394617639,-0.23858323609552057,-0.5360606074697071,-0.33475759300945895,-0.3214721262960662,-0.15911573956050362,-0.2351331670265756,-3.0,0.00012971040575404658,-0.09678994930627538,-0.007378464262698836,-0.009910004446933462,0.005940640518659057,0.03535829370919363,False,False,False,False,False,False,True
SP01,8,2,2,mittermeyer,-1.0,-3.0,-1.0,1.0,0.0,0.0,-72.72835904125549,-13.002997321330781,-0.42665449861568405,-0.4980787736125478,-0.17749577863482535,-0.338179619043128,-0.04232180401291852,-0.2653842099659254,-1.0,-0.08739781171961192,-0.11648768577891966,-0.14256288304692466,-0.009176215419625877,0.016794071442726377,0.0014092776650500571,False,False,False,False,False,False,True
SP01,8,2,2,muller,-1.0,-1.0,-1.0,16.0,0.0,0.0,-49.66470822601191,-83.33698085890809,-0.2237715381053637,-0.5232603366781449,-0.3378867082482278,-0.37500044681598144,-0.23630769230769255,-0.23529411764705888,-16.0,0.05724773433869457,-0.036164333560808615,-0.052307840025259345,-0.015580080290449105,0.013296119602690393,0.02525433929562282,False,False,False,False,False,False,True
SP01,8,2,2,reinhard,-3.0,-2.0,-3.0,3.0,0.0,0.0,-52.67723102585488,-9.273005282179597,-0.23481298616601018,-0.41378524464535404,-0.17226289106710413,-0.27214571344665717,-0.08169903204014095,-0.1752122132467867,-3.0,-0.004406057129389573,-0.1445120914771909,-0.1545224594961695,0.02899103250790802,0.004047588079080455,0.02488630873680875,False,False,False,False,False,False,True
SP01,8,2,2,reuenthal,-2.0,-1.0,-2.0,-1.0,0.0,0.0,-53.8292937788312,-81.10711828121417,-0.36826765182561316,-0.5394884359345441,-0.17083701889583647,-0.3911674586252687,-0.034822934956786566,-0.23729705200279327,1.0,-0.18702707265867313,-0.029349582691730713,-0.27340430053881626,-0.03670960028472192,0.02437114485608527,-0.006497819553723971,False,False,False,False,False,False,True
SP01,8,2,5,bittenfeld,-2.0,-2.0,-2.0,1.0,0.0,0.0,-25.592870820444844,-0.23041474654377225,-0.4729853319791322,-0.4116902337290925,-0.2314393249862352,-0.36599551753901727,-0.07570603192238579,-0.08765731412637634,-1.0,-0.17548207450786135,-0.1129721542341462,-0.36136680536168375,-0.002861552673148915,0.020199607975448064,0.01473130144157575,False,False,False,False,False,False,True
SP01,8,2,5,kircheis,-2.0,-3.0,-2.0,5.0,0.0,0.0,-39.05882352941177,-57.012398620303905,-0.57004465117193,-0.5202304819950223,-0.29267636638550554,-0.2931014404316141,-0.1734492753623189,-0.1889433962264151,-5.0,-0.18666297767579043,-0.1474017382721049,-0.3050791146072509,-0.006581232011253602,0.02391840695230818,0.04454782489115927,False,False,False,False,False,False,True
SP01,8,2,5,mittermeyer,-2.0,-1.0,-4.0,13.0,0.0,0.0,-10.914824101512039,-6.788997796520022,-0.3849370660787839,-0.4019112294609522,-0.1816737757612007,-0.27041629362726705,-0.01276140498747802,-0.09828251555378176,-13.0,-0.16707680249307,-0.12149777829756925,-0.2563499207711327,0.008677287236783071,0.02009787285140696,0.000441384552652746,False,False,False,False,False,False,True
SP01,8,2,5,muller,-3.0,-3.0,-3.0,-25.0,0.0,0.0,-67.79138711187393,-85.70077235138086,-0.6155289448778246,-0.5989027272269045,-0.37860200079780476,-0.3752299831229169,-0.23725900984996096,-0.20550009074996634,25.0,-0.04388819660874388,-0.05472693913198867,-0.34874129115611696,-0.013481618056688793,0.01096691278647599,0.014817104357197186,False,False,False,False,False,False,True
SP01,8,2,5,reinhard,-2.0,-1.0,-2.0,13.0,0.0,0.0,-30.496453900709213,-18.031139252675416,-0.4951901534031253,-0.49746878098530084,-0.25230691040135234,-0.34394393141581636,-0.040605895749132204,-0.06324628167805169,-13.0,-0.18432654267088355,-0.15060237561827217,-0.29273917592728615,0.023471121108733395,0.021272837646473697,0.0035026175418977346,False,False,False,False,False,False,True
SP01,8,2,5,reuenthal,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-2.2935779816513815,-72.82608695652173,-0.2949928056937883,-0.4332036642615757,-0.1334953846526401,-0.32837810605712003,-0.03159779944523278,-0.054855868609174574,1.0,-0.10932785874090944,-0.02389643106949313,-0.28069786437063116,-0.020989335144626198,0.0041459887953954055,-0.0030928417160915878,False,False,False,False,False,False,True
SP01,8,2,8,bittenfeld,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.5214866434378678,-0.3809523809523796,-0.3339420072364926,-0.3168000721128398,-0.255771028347781,-0.2816112030588105,-0.054313234844838076,-0.09131304723568412,0.0,-0.14189091044485336,-0.12058083739569248,-0.370705218759541,-0.006683616025657146,0.006045009472247287,0.010230602130808952,False,False,False,False,False,False,True
SP01,8,2,8,kircheis,-2.0,-2.0,-2.0,0.0,0.0,0.0,-0.02500258647445719,-36.24857743904542,-0.3516432227204647,-0.531424262859022,-0.2721541423089232,-0.28611743944508783,-0.1097902335187414,-0.10788740129044805,0.0,-0.14258432486384276,-0.14282949988482585,-0.3553905747195887,-0.052684136337295295,0.008458802733457338,0.03256280873123152,False,False,False,False,False,False,True
SP01,8,2,8,mittermeyer,-1.0,-1.0,-14.0,0.0,0.0,0.0,-0.5454545454545467,-5.15542521994135,-0.2306394781604164,-0.3567154068579248,-0.17950747291264657,-0.23715941122906492,-0.027290661606513278,-0.06118864900258025,0.0,-0.11053031545585768,-0.14782429751781434,-0.3335406049795636,-0.009047280704945981,0.00024911062136512285,-0.00042831162754386476,False,False,False,False,True,False,True
SP01,8,2,8,muller,-2.0,-2.0,-2.0,-1.0,0.0,0.0,-4.924199365486174,-63.991856728016785,-0.4813474306623546,-0.5612837410299587,-0.3780578093195744,-0.2982884613023682,-0.18965281893903896,-0.1044819668036503,1.0,-0.16305684698413625,-0.17526575749812978,-0.3297424067965289,-0.019020998802623312,0.018090559284990704,0.026227549584920462,False,False,False,False,False,False,True
SP01,8,2,8,reinhard,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.8438818565400794,-4.516449291027143,-0.28352909566464335,-0.3640338705650026,-0.22090685353015616,-0.24004040662668724,-0.03839019430610757,-0.07999999999999996,0.0,-0.15212771718309304,-0.1459164451144348,-0.3085657502458391,0.004409041346709608,0.0056888233359648765,0.013126112974568782,False,False,False,False,False,False,True
SP01,8,2,8,reuenthal,-1.0,0.0,-8.0,-1.0,0.0,0.0,-0.4761904761904816,-62.1513403461147,-0.13803109003163894,-0.42478528732264154,-0.10768311479465131,-0.2554995686668303,-0.02287193547057298,-0.07006933137569127,1.0,-0.056431648185433225,-0.041500706143031696,-0.26068867493033177,0.0015595740177226647,-0.0060245965843199745,-0.006518304972201294,False,False,False,False,True,False,True
