run_id,seed_profile_id,runtime_decision_source_requested,runtime_decision_source_effective,movement_model_requested,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,v2_connect_radius_multiplier_effective,v3_connect_radius_multiplier_effective,v3_r_ref_radius_multiplier_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,cut_tick,pocket_tick,first_deep_pursuit_tick,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,collapse_prediction_error,ar_forward_p90_A,ar_forward_p90_B,wedge_ratio_p10_A,wedge_ratio_p10_B,split_separation_p90_A,split_separation_p90_B,collapse_signal_jitter_A,collapse_signal_jitter_B,missing_cut,pocket_without_cut,event_order_anomaly,determinism_digest,cohesion_gap_mean_abs_A,cohesion_gap_mean_abs_B,cohesion_gap_max_abs_A,cohesion_gap_max_abs_B,cohesion_gap_differs_A,cohesion_gap_differs_B,phase_label
confirm_FR2_MB5_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,5,5,reinhard,3,1981813971,897304369,3095987153,A,411,31,0,112,120,131,136,1,1,1,98.78345498783455,100.0,0.6903607595200048,0.9178307023459378,0.85562397638575,0.9452204682306244,0.9837945739308278,0.9896295601523624,-135,2.270995462490277,2.1257064435389323,1.1200203513346663,0.8443353411802074,1.7252410600283212,1.705395988425721,0.012251207257076797,0.010205973094127442,False,False,False,be06c582f3cf0f226be3cdb4b93caa884bcedb03dd82c99cc414e49af60881d7,0.14733610355678484,0.21771377242374054,0.8089071200244382,0.5515732553291068,True,True,confirmation
confirm_FR2_MB5_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,5,5,reinhard,3,1981813971,897304369,3095987153,A,447,17,0,110,118,129,138,43,231,43,3.3557046979865772,61.74496644295302,0.024000075625124975,0.1652252764127158,0.2242593740062037,0.3721005404282025,0.5204945410251058,0.6742669362992921,-95,2.2310338936406304,1.9747659321502038,1.0829906801519207,0.834079928351256,1.7175524956480948,1.7338609693379623,0.0535353535353535,0.06656565656565656,False,False,False,c2f5a93086c7cbf60157ceb9cee186412f67e544a3f0d0338a11a97240b559f0,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB5_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,5,5,reinhard,3,104729,130363,181081,A,411,31,0,112,120,131,136,1,1,1,98.78345498783455,100.0,0.6903607595200048,0.9178307023459378,0.85562397638575,0.9452204682306244,0.9837945739308278,0.9896295601523624,-135,2.270995462490277,2.1257064435389323,1.1200203513346663,0.8443353411802074,1.7252410600283212,1.705395988425721,0.012251207257076797,0.010205973094127442,False,False,False,be06c582f3cf0f226be3cdb4b93caa884bcedb03dd82c99cc414e49af60881d7,0.14733610355678484,0.21771377242374054,0.8089071200244382,0.5515732553291068,True,True,confirmation
confirm_FR2_MB5_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,5,5,reinhard,3,104729,130363,181081,A,447,17,0,110,118,129,138,43,231,43,3.3557046979865772,61.74496644295302,0.024000075625124975,0.1652252764127158,0.2242593740062037,0.3721005404282025,0.5204945410251058,0.6742669362992921,-95,2.2310338936406304,1.9747659321502038,1.0829906801519207,0.834079928351256,1.7175524956480948,1.7338609693379623,0.0535353535353535,0.06656565656565656,False,False,False,c2f5a93086c7cbf60157ceb9cee186412f67e544a3f0d0338a11a97240b559f0,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB8_PD5_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,8,5,mittermeyer,1,1981813971,897304369,3095987153,A,445,25,0,113,121,132,138,1,1,1,97.75280898876404,100.0,0.7944761004602574,0.9411320779787586,0.896171650142137,0.9607547186525065,0.989346521032746,0.9905902528023733,-137,2.2517527459819062,2.1693481648354567,1.0737077632795198,0.8593893236486373,1.7220372604230298,1.7086400716327383,0.009806564833928923,0.00771779243703846,False,False,False,b1f5d99cb7403aacdc11045a592db49a577c13f77a0e2f8d124de2c966aa5519,0.15786760279425235,0.17079504620704206,0.8343852367794314,0.9999183110294861,True,True,confirmation
confirm_FR2_MB8_PD5_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,8,5,mittermeyer,1,1981813971,897304369,3095987153,A,471,18,0,111,120,130,140,22,63,22,17.197452229299362,71.76220806794055,0.059900581395284286,0.22643770665763036,0.3803800783400918,0.4407641028970415,0.75,0.7222222222222222,-118,2.2247929806849682,2.023674985526846,1.0685919695290822,0.8402760017079389,1.7145231599252768,1.7290275595621434,0.09111111111111109,0.14070707070707072,False,False,False,d7f15b1a086c363d9f95f365da679c12d7f2226d84dbb4a5a7cdeeb3dc846cd8,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB8_PD5_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,8,5,mittermeyer,1,104729,130363,181081,A,445,25,0,113,121,132,138,1,1,1,97.75280898876404,100.0,0.7944761004602574,0.9411320779787586,0.896171650142137,0.9607547186525065,0.989346521032746,0.9905902528023733,-137,2.2517527459819062,2.1693481648354567,1.0737077632795198,0.8593893236486373,1.7220372604230298,1.7086400716327383,0.009806564833928923,0.00771779243703846,False,False,False,b1f5d99cb7403aacdc11045a592db49a577c13f77a0e2f8d124de2c966aa5519,0.15786760279425235,0.17079504620704206,0.8343852367794314,0.9999183110294861,True,True,confirmation
confirm_FR2_MB8_PD5_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,8,5,mittermeyer,1,104729,130363,181081,A,471,18,0,111,120,130,140,22,63,22,17.197452229299362,71.76220806794055,0.059900581395284286,0.22643770665763036,0.3803800783400918,0.4407641028970415,0.75,0.7222222222222222,-118,2.2247929806849682,2.023674985526846,1.0685919695290822,0.8402760017079389,1.7145231599252768,1.7290275595621434,0.09111111111111109,0.14070707070707072,False,False,False,d7f15b1a086c363d9f95f365da679c12d7f2226d84dbb4a5a7cdeeb3dc846cd8,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB8_PD5_muller_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,8,5,muller,2,1981813971,897304369,3095987153,A,491,13,0,111,119,130,136,1,1,1,97.75967413441956,99.38900203665987,0.6860055344411253,0.8124815162616333,0.8511710223464449,0.9371069186118508,0.9706781754277942,0.9900962753567444,-135,2.2545876372964817,2.081947048137311,1.0533976393233953,0.8303794597959272,1.724500207300672,1.7082616154555548,0.020608253309883674,0.007359225377582416,False,False,False,dcc64626a7d9a7db2fcc9f257bb576996240fdd4b205f1e211a92ec68f18326b,0.12738917944673883,0.2356158949084904,0.6861368903712286,0.6861269789257244,True,True,confirmation
confirm_FR2_MB8_PD5_muller_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,8,5,muller,2,1981813971,897304369,3095987153,B,489,0,11,109,117,129,139,90,245,90,3.2719836400817996,23.721881390593047,0.006201225569723833,0.08034789820481933,0.18823535219274304,0.5012925133527336,0.4545454545454546,0.8250639386189258,-49,2.2268088516714304,2.0073956998647735,0.998108277753498,0.8148043922961964,1.712386003893913,1.7337814351210896,0.033030303030303,0.11363636363636362,False,False,False,c38ba99f391d7335d2bb2cf3b44832f8db4dbc0d17b7e731d9737570036d1640,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB8_PD5_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,8,5,muller,2,104729,130363,181081,A,491,13,0,111,119,130,136,1,1,1,97.75967413441956,99.38900203665987,0.6860055344411253,0.8124815162616333,0.8511710223464449,0.9371069186118508,0.9706781754277942,0.9900962753567444,-135,2.2545876372964817,2.081947048137311,1.0533976393233953,0.8303794597959272,1.724500207300672,1.7082616154555548,0.020608253309883674,0.007359225377582416,False,False,False,dcc64626a7d9a7db2fcc9f257bb576996240fdd4b205f1e211a92ec68f18326b,0.12738917944673883,0.2356158949084904,0.6861368903712286,0.6861269789257244,True,True,confirmation
confirm_FR2_MB8_PD5_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,8,5,muller,2,104729,130363,181081,B,489,0,11,109,117,129,139,90,245,90,3.2719836400817996,23.721881390593047,0.006201225569723833,0.08034789820481933,0.18823535219274304,0.5012925133527336,0.4545454545454546,0.8250639386189258,-49,2.2268088516714304,2.0073956998647735,0.998108277753498,0.8148043922961964,1.712386003893913,1.7337814351210896,0.033030303030303,0.11363636363636362,False,False,False,c38ba99f391d7335d2bb2cf3b44832f8db4dbc0d17b7e731d9737570036d1640,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB8_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,8,5,reinhard,3,1981813971,897304369,3095987153,A,457,17,0,112,120,131,137,1,1,1,98.24945295404814,100.0,0.7303419569066791,0.9195876153342846,0.8704267194810135,0.9463917435561897,0.9859531612304313,0.9903507792868935,-136,2.247175301486054,2.14017193389849,1.0272062138210807,0.8413271933548688,1.7226542538831238,1.7058457733016543,0.012241865215849983,0.007800296699319774,False,False,False,de90d025bfce34cfe07968a8613d33cb3ebd2d355c047be16e7327a6a7d07ee4,0.11395004549117496,0.18626060683489137,0.6861368903712286,0.6076392593918344,True,True,confirmation
confirm_FR2_MB8_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,8,5,reinhard,3,1981813971,897304369,3095987153,A,460,18,0,110,118,132,136,30,346,30,6.086956521739131,72.82608695652173,0.03028417234938974,0.2460369135508158,0.27173083753345345,0.45758633412376815,0.6007692307692301,0.7576280041797283,-106,2.224812304644727,1.9651443949434906,1.1152272482340433,0.838600962092072,1.7120214761846506,1.7223443648738879,0.04727272727272726,0.11737373737373741,False,False,False,d892d488ab0467445a689a89c42ebb99c145cd40f333bc18142c6f11d1bfedf2,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR2_MB8_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,2,8,5,reinhard,3,104729,130363,181081,A,457,17,0,112,120,131,137,1,1,1,98.24945295404814,100.0,0.7303419569066791,0.9195876153342846,0.8704267194810135,0.9463917435561897,0.9859531612304313,0.9903507792868935,-136,2.247175301486054,2.14017193389849,1.0272062138210807,0.8413271933548688,1.7226542538831238,1.7058457733016543,0.012241865215849983,0.007800296699319774,False,False,False,de90d025bfce34cfe07968a8613d33cb3ebd2d355c047be16e7327a6a7d07ee4,0.11395004549117496,0.18626060683489137,0.6861368903712286,0.6076392593918344,True,True,confirmation
confirm_FR2_MB8_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,2,8,5,reinhard,3,104729,130363,181081,A,460,18,0,110,118,132,136,30,346,30,6.086956521739131,72.82608695652173,0.03028417234938974,0.2460369135508158,0.27173083753345345,0.45758633412376815,0.6007692307692301,0.7576280041797283,-106,2.224812304644727,1.9651443949434906,1.1152272482340433,0.838600962092072,1.7120214761846506,1.7223443648738879,0.04727272727272726,0.11737373737373741,False,False,False,d892d488ab0467445a689a89c42ebb99c145cd40f333bc18142c6f11d1bfedf2,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB2_PD5_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,2,5,mittermeyer,1,1981813971,897304369,3095987153,A,487,11,0,112,120,168,137,1,1,1,97.74127310061601,100.0,0.8633541049745072,0.8746758679241569,0.9267200083254244,0.9164505786161043,0.9897552131885073,0.985692565289997,-136,2.189640299528142,2.1824793378535334,1.1455809894896987,0.8503358466773505,1.717642241277079,1.7057250195156604,0.009907935607296876,0.009452377750699481,False,False,True,e830f96870a31c8512d5a7af0e94659eaa22962ea79d0f5bfaf3a8b5a1246cb9,0.22011372774408278,0.1535978395682644,0.7459241019068199,0.6129730776315023,True,True,confirmation
confirm_FR5_MB2_PD5_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,2,5,mittermeyer,1,1981813971,897304369,3095987153,A,500,10,0,109,117,128,160,55,55,128,17.0,19.0,0.054062848884624204,0.043301372823005495,0.39294022184378447,0.23961017443451105,0.7,0.5625,-105,2.0733812284706614,2.028585894954331,0.8595571845954338,0.8476668156302094,1.7253398873620147,1.7278027790491812,0.08080808080808081,0.03191919191919191,False,False,False,b987f633a53235afbcd88aaac75cd32f5ff4a400c89f3f85995330a1484eee17,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB2_PD5_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,2,5,mittermeyer,1,104729,130363,181081,A,487,11,0,112,120,168,137,1,1,1,97.74127310061601,100.0,0.8633541049745072,0.8746758679241569,0.9267200083254244,0.9164505786161043,0.9897552131885073,0.985692565289997,-136,2.189640299528142,2.1824793378535334,1.1455809894896987,0.8503358466773505,1.717642241277079,1.7057250195156604,0.009907935607296876,0.009452377750699481,False,False,True,e830f96870a31c8512d5a7af0e94659eaa22962ea79d0f5bfaf3a8b5a1246cb9,0.22011372774408278,0.1535978395682644,0.7459241019068199,0.6129730776315023,True,True,confirmation
confirm_FR5_MB2_PD5_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,2,5,mittermeyer,1,104729,130363,181081,A,500,10,0,109,117,128,160,55,55,128,17.0,19.0,0.054062848884624204,0.043301372823005495,0.39294022184378447,0.23961017443451105,0.7,0.5625,-105,2.0733812284706614,2.028585894954331,0.8595571845954338,0.8476668156302094,1.7253398873620147,1.7278027790491812,0.08080808080808081,0.03191919191919191,False,False,False,b987f633a53235afbcd88aaac75cd32f5ff4a400c89f3f85995330a1484eee17,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB2_PD5_muller_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,2,5,muller,2,1981813971,897304369,3095987153,A,461,19,0,110,117,129,135,1,1,1,98.91540130151844,99.56616052060737,0.6735681793143874,0.699017253735605,0.8500717410520225,0.8996595471272122,0.9750277937001043,0.9832177677502694,-134,2.1970270947959567,2.0700838163784248,1.1313697046538045,0.8359217513721683,1.7172421490591048,1.70584020402189,0.017162774549580866,0.012196380111944577,False,False,False,fc527d67a62ed0d2d9c8e26cbd5586f7e634c06c3b6bd1a91cea79bb27a354d2,0.23829556481374392,0.24315208333616883,0.7459241019068199,0.999766424396636,True,True,confirmation
confirm_FR5_MB2_PD5_muller_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,2,5,muller,2,1981813971,897304369,3095987153,A,490,14,0,106,115,125,206,313,313,,8.979591836734693,0.0,0.03861714095576119,0.0,0.21779700846103217,0.1875273811376134,0.6666666666666667,0.4666666666666667,107,2.078402322464349,2.0482795140074637,0.8572808871615623,0.8262446966855903,1.7234622157811716,1.7351879829210484,0.03484848484848485,0.03343434343434345,False,False,False,9c05c748e7fce4aa9e545b00c2be445823b83a75aa754ab0a4548e8ab3b08674,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB2_PD5_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,2,5,muller,2,104729,130363,181081,A,461,19,0,110,117,129,135,1,1,1,98.91540130151844,99.56616052060737,0.6735681793143874,0.699017253735605,0.8500717410520225,0.8996595471272122,0.9750277937001043,0.9832177677502694,-134,2.1970270947959567,2.0700838163784248,1.1313697046538045,0.8359217513721683,1.7172421490591048,1.70584020402189,0.017162774549580866,0.012196380111944577,False,False,False,fc527d67a62ed0d2d9c8e26cbd5586f7e634c06c3b6bd1a91cea79bb27a354d2,0.23829556481374392,0.24315208333616883,0.7459241019068199,0.999766424396636,True,True,confirmation
confirm_FR5_MB2_PD5_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,2,5,muller,2,104729,130363,181081,A,490,14,0,106,115,125,206,313,313,,8.979591836734693,0.0,0.03861714095576119,0.0,0.21779700846103217,0.1875273811376134,0.6666666666666667,0.4666666666666667,107,2.078402322464349,2.0482795140074637,0.8572808871615623,0.8262446966855903,1.7234622157811716,1.7351879829210484,0.03484848484848485,0.03343434343434345,False,False,False,9c05c748e7fce4aa9e545b00c2be445823b83a75aa754ab0a4548e8ab3b08674,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB2_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,2,5,reinhard,3,1981813971,897304369,3095987153,A,472,16,0,110,118,152,136,1,1,1,98.94067796610169,100.0,0.7802147505269412,0.8722921853758164,0.8964325444903171,0.9148614569172119,0.9835287045576036,0.9846336378906111,-135,2.1932958348394793,2.127478995662014,1.0223869662133667,0.8270661738953682,1.7162118793527057,1.704802933150872,0.011631293724010316,0.011686635766938893,False,False,True,06108c38b7fc33ac479268c136dfb2a1520ad3a5fff27aa5e852e530a7f2bc62,0.2268151672761039,0.20447309125580895,0.7459241019068199,0.6807677534575782,True,True,confirmation
confirm_FR5_MB2_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,2,5,reinhard,3,1981813971,897304369,3095987153,A,416,24,0,107,116,126,140,150,270,150,6.730769230769231,22.83653846153846,0.032267629376218125,0.0497755583342515,0.25352199704831857,0.22451016732689896,0.6,0.5392628205128205,10,2.0765069047154627,1.981780878853286,0.8393228342250334,0.8391992920792577,1.7192477911467619,1.7474658177379259,0.04363636363636366,0.029393939393939396,False,False,False,73720268e41aa7fc88ecf1002886e2bf3aff8d883f3c6756a8897873c3281187,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB2_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,2,5,reinhard,3,104729,130363,181081,A,472,16,0,110,118,152,136,1,1,1,98.94067796610169,100.0,0.7802147505269412,0.8722921853758164,0.8964325444903171,0.9148614569172119,0.9835287045576036,0.9846336378906111,-135,2.1932958348394793,2.127478995662014,1.0223869662133667,0.8270661738953682,1.7162118793527057,1.704802933150872,0.011631293724010316,0.011686635766938893,False,False,True,06108c38b7fc33ac479268c136dfb2a1520ad3a5fff27aa5e852e530a7f2bc62,0.2268151672761039,0.20447309125580895,0.7459241019068199,0.6807677534575782,True,True,confirmation
confirm_FR5_MB2_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,2,5,reinhard,3,104729,130363,181081,A,416,24,0,107,116,126,140,150,270,150,6.730769230769231,22.83653846153846,0.032267629376218125,0.0497755583342515,0.25352199704831857,0.22451016732689896,0.6,0.5392628205128205,10,2.0765069047154627,1.981780878853286,0.8393228342250334,0.8391992920792577,1.7192477911467619,1.7474658177379259,0.04363636363636366,0.029393939393939396,False,False,False,73720268e41aa7fc88ecf1002886e2bf3aff8d883f3c6756a8897873c3281187,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB5_PD5_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,5,5,mittermeyer,1,1981813971,897304369,3095987153,A,439,17,0,111,119,269,137,1,1,1,98.17767653758543,100.0,0.8574675584665692,0.8912302663933451,0.9265282289717266,0.9274868442622298,0.987289160941045,0.98424630447053,-136,2.190823679362213,2.167003237087303,1.1180555633458176,0.8486674036583652,1.7182271766484887,1.7071486344488735,0.007855098377183378,0.012028233989485217,False,False,True,7486415b0865c506c5e018122e35cdf87c57f0400312f2bde1e2800b635cbf55,0.19381451965038068,0.1669925439942076,0.7904773966781984,0.7506593779589235,True,True,confirmation
confirm_FR5_MB5_PD5_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,5,5,mittermeyer,1,1981813971,897304369,3095987153,A,495,10,0,109,117,128,196,68,136,68,24.646464646464647,35.15151515151515,0.07927154491984245,0.08833759240409342,0.4160364132077466,0.3036525717191867,0.7544117647058817,0.6363636363636364,-128,2.073426164195252,2.0219430301250525,0.8604088904367367,0.8534264352352972,1.7190200520174417,1.7161117046362704,0.07060606060606059,0.03242424242424242,False,False,False,9b7d646f964470e34864d3c852d1a2e359f97ca00c1b88d1c99e221c27a980e4,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB5_PD5_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,5,5,mittermeyer,1,104729,130363,181081,A,439,17,0,111,119,269,137,1,1,1,98.17767653758543,100.0,0.8574675584665692,0.8912302663933451,0.9265282289717266,0.9274868442622298,0.987289160941045,0.98424630447053,-136,2.190823679362213,2.167003237087303,1.1180555633458176,0.8486674036583652,1.7182271766484887,1.7071486344488735,0.007855098377183378,0.012028233989485217,False,False,True,7486415b0865c506c5e018122e35cdf87c57f0400312f2bde1e2800b635cbf55,0.19381451965038068,0.1669925439942076,0.7904773966781984,0.7506593779589235,True,True,confirmation
confirm_FR5_MB5_PD5_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,5,5,mittermeyer,1,104729,130363,181081,A,495,10,0,109,117,128,196,68,136,68,24.646464646464647,35.15151515151515,0.07927154491984245,0.08833759240409342,0.4160364132077466,0.3036525717191867,0.7544117647058817,0.6363636363636364,-128,2.073426164195252,2.0219430301250525,0.8604088904367367,0.8534264352352972,1.7190200520174417,1.7161117046362704,0.07060606060606059,0.03242424242424242,False,False,False,9b7d646f964470e34864d3c852d1a2e359f97ca00c1b88d1c99e221c27a980e4,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB5_PD5_muller_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,5,5,muller,2,1981813971,897304369,3095987153,A,427,25,0,110,118,129,135,1,1,1,97.89227166276346,99.53161592505855,0.6637017930185167,0.7647895500542833,0.8399613817307463,0.9212582068261602,0.9729213491562256,0.9840928339218895,-134,2.202731559114612,2.08380565913189,1.1099182924034818,0.8403653396144203,1.717616076936196,1.7039252699970895,0.019011116242790987,0.01433187695217469,False,False,False,bb27e1190fa5bbaddfae7c8ba7e7ff1a26e41c5fc2c98f7e2c3955fa642b8bca,0.16661488877700378,0.22756177819210507,0.7904773966781984,0.6219831487998915,True,True,confirmation
confirm_FR5_MB5_PD5_muller_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,5,5,muller,2,1981813971,897304369,3095987153,B,471,0,15,107,115,126,206,230,236,230,4.45859872611465,14.225053078556263,0.010621903582618405,0.049930003745370294,0.18886002656014406,0.35850081688333263,0.5441558441558442,0.7880608974358975,24,2.076086445281465,2.0505455220821402,0.8428667513460703,0.8158515315109443,1.7339107863223826,1.7347665913785657,0.03848484848484847,0.03767676767676768,False,False,False,12d9003f7abd295895bbe2b43fb5a9b4c5447301af22b9c8749a0f6d975df6c3,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB5_PD5_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,5,5,muller,2,104729,130363,181081,A,427,25,0,110,118,129,135,1,1,1,97.89227166276346,99.53161592505855,0.6637017930185167,0.7647895500542833,0.8399613817307463,0.9212582068261602,0.9729213491562256,0.9840928339218895,-134,2.202731559114612,2.08380565913189,1.1099182924034818,0.8403653396144203,1.717616076936196,1.7039252699970895,0.019011116242790987,0.01433187695217469,False,False,False,bb27e1190fa5bbaddfae7c8ba7e7ff1a26e41c5fc2c98f7e2c3955fa642b8bca,0.16661488877700378,0.22756177819210507,0.7904773966781984,0.6219831487998915,True,True,confirmation
confirm_FR5_MB5_PD5_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,5,5,muller,2,104729,130363,181081,B,471,0,15,107,115,126,206,230,236,230,4.45859872611465,14.225053078556263,0.010621903582618405,0.049930003745370294,0.18886002656014406,0.35850081688333263,0.5441558441558442,0.7880608974358975,24,2.076086445281465,2.0505455220821402,0.8428667513460703,0.8158515315109443,1.7339107863223826,1.7347665913785657,0.03848484848484847,0.03767676767676768,False,False,False,12d9003f7abd295895bbe2b43fb5a9b4c5447301af22b9c8749a0f6d975df6c3,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR5_MB5_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,5,5,5,reinhard,3,1981813971,897304369,3095987153,A,482,12,0,111,119,130,137,1,1,1,98.34024896265561,100.0,0.7897579431672703,0.8896489441159066,0.8983162178084062,0.9264326294106038,0.9804884285499638,0.9818604341439772,-136,2.2029315537539165,2.13504771013422,1.055111575604778,0.8231585447380826,1.717384311147764,1.7076164213980334,0.015121002020310888,0.011411442482672333,False,False,False,fc36ed4fc3d2cf8dc309a7b1d416e1a9cb80b38b0cd9f01b4ae4bd1583ac5b42,0.20483427997648748,0.21468291378094226,0.7904773966781984,0.9993387402384447,True,True,confirmation
confirm_FR5_MB5_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,5,5,5,reinhard,3,1981813971,897304369,3095987153,B,561,0,4,108,116,127,136,72,174,72,16.221033868092693,51.515151515151516,0.04067876298400611,0.16315486551447192,0.33745135705442403,0.37167889039098967,0.7142857142857143,0.75,-64,2.077401835614835,1.9713771245805944,0.8487140351070102,0.8353330988803511,1.7177946649438673,1.7506443116527808,0.0496969696969697,0.0404040404040404,False,False,False,b0ed0cc1c4597c4d2bc9d152bf828a9f9d0dacfb9161054588277807594b62e7,0.0,0.0,0.0,0.0,False,False,confirmation
