run_id,seed_profile_id,runtime_decision_source_requested,runtime_decision_source_effective,movement_model_requested,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,cut_tick,pocket_tick,first_deep_pursuit_tick,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,collapse_prediction_error,ar_forward_p90_A,ar_forward_p90_B,wedge_ratio_p10_A,wedge_ratio_p10_B,split_separation_p90_A,split_separation_p90_B,missing_cut,pocket_without_cut,event_order_anomaly,determinism_digest,cohesion_gap_mean_abs_A,cohesion_gap_mean_abs_B,cohesion_gap_max_abs_A,cohesion_gap_max_abs_B,cohesion_gap_differs_A,cohesion_gap_differs_B,phase_label
FR2_MB5_PD2_muller_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,2,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 3.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 1.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 9.0, ""risk_appetite"": 2.0, ""targeting_logic"": 6.0, ""time_preference"": 3.0}",1981813971,897304369,3095987153,A,491,14,0,110,119,129,136,1,1,1,5.295315682281059,86.15071283095723,0.02655804480651733,0.40460823632994364,0.5172483745591198,0.7893923748551579,0.89,0.95,-135,2.22515741017205,1.8903197383554744,1.082929316322033,0.8278127518088141,1.714773223772906,1.738428791123592,False,False,False,1e56eb1e8485e3985b3dda9b2b43061a4d82140f371418341e578f094a2541e2,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD2_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,2,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 3.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 1.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 9.0, ""risk_appetite"": 2.0, ""targeting_logic"": 6.0, ""time_preference"": 3.0}",104729,130363,181081,A,434,24,0,111,119,130,135,1,1,1,52.764976958525345,99.76958525345623,0.24172529181518257,0.8323102470315608,0.8637489883339495,0.9439040604963428,0.9757322242679327,0.9886331951896079,-134,2.249095778761359,2.0725399443882293,1.069657313486976,0.8366575112060523,1.7180791972963028,1.7036918802463603,False,False,False,5bd7db5228cdc5a2ea15c0014868cd01380f68d1e54ca76262e70cc48f04cc66,0.12876179537220753,0.27845303784164294,0.8089328816587168,0.6498763964916064,True,True,main
FR2_MB5_PD2_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,2,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 3.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 1.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 9.0, ""risk_appetite"": 2.0, ""targeting_logic"": 6.0, ""time_preference"": 3.0}",104729,130363,181081,A,491,14,0,110,119,129,136,1,1,1,5.295315682281059,86.15071283095723,0.02655804480651733,0.40460823632994364,0.5172483745591198,0.7893923748551579,0.89,0.95,-135,2.22515741017205,1.8903197383554744,1.082929316322033,0.8278127518088141,1.714773223772906,1.738428791123592,False,False,False,1e56eb1e8485e3985b3dda9b2b43061a4d82140f371418341e578f094a2541e2,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,A,444,24,0,112,120,131,136,1,1,1,98.1981981981982,100.0,0.7424929774240417,0.9265113835778424,0.8755424244006753,0.9510075890518941,0.9844093093312674,0.9906347180662459,-135,2.2677954625255174,2.1301492486333067,1.0533718292415855,0.8375969371310709,1.7197841118210406,1.7038613796529125,False,False,False,cb2c1138c0a2ad5ae41d15ee127e6a91505288c66f0046b30f61e17c621a6d3d,0.1706310048751643,0.18931740535283845,0.808925012110781,0.6188325317814554,True,True,main
FR2_MB5_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,A,381,30,0,111,119,130,136,1,1,1,75.85301837270342,99.21259842519684,0.3647417526588104,0.7575948018845193,0.694539340792881,0.8372941723849542,0.95,0.94,-135,2.2447030816352753,2.066462479871087,1.0822307890373943,0.8376914916089304,1.7167580625944605,1.70372084461461,False,False,False,46e1fdcf7b35abbc001e17917c96a138ec41b0c345fcdb3f37b1376a6aea0309,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",104729,130363,181081,A,444,24,0,112,120,131,136,1,1,1,98.1981981981982,100.0,0.7424929774240417,0.9265113835778424,0.8755424244006753,0.9510075890518941,0.9844093093312674,0.9906347180662459,-135,2.2677954625255174,2.1301492486333067,1.0533718292415855,0.8375969371310709,1.7197841118210406,1.7038613796529125,False,False,False,cb2c1138c0a2ad5ae41d15ee127e6a91505288c66f0046b30f61e17c621a6d3d,0.1706310048751643,0.18931740535283845,0.808925012110781,0.6188325317814554,True,True,main
FR2_MB5_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 9.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 7.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 7.0, ""risk_appetite"": 7.0, ""targeting_logic"": 9.0, ""time_preference"": 8.0}",104729,130363,181081,A,381,30,0,111,119,130,136,1,1,1,75.85301837270342,99.21259842519684,0.3647417526588104,0.7575948018845193,0.694539340792881,0.8372941723849542,0.95,0.94,-135,2.2447030816352753,2.066462479871087,1.0822307890373943,0.8376914916089304,1.7167580625944605,1.70372084461461,False,False,False,46e1fdcf7b35abbc001e17917c96a138ec41b0c345fcdb3f37b1376a6aea0309,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_kircheis_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",1981813971,897304369,3095987153,A,434,23,0,111,119,130,136,1,1,1,97.92626728110599,100.0,0.7269765062794723,0.8864481528675772,0.86713548768591,0.94953251238559,0.983047113303823,0.9904056106699114,-135,2.2568062523132806,2.0772776271600137,1.036725326334697,0.8398358187099235,1.7213941286663097,1.7046910409158231,False,False,False,dd69a5bfda6b233913256184d278da4a0879d87b2d9db02e182b663756f29cfe,0.14321901182860486,0.20656863916852797,0.808925012110781,0.6241314143852053,True,True,main
FR2_MB5_PD5_kircheis_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",1981813971,897304369,3095987153,A,461,18,0,110,118,129,135,1,1,1,55.748373101952275,94.57700650759219,0.23413484579917587,0.5572038086089655,0.6119301180360582,0.7970131658969726,0.9299999999999999,0.96,-134,2.242176261245478,1.9301428266070404,1.1376135153133646,0.8169613332895205,1.7168588283780153,1.7214740724324664,False,False,False,cdc59695053e0cfc92be9d92bc33b98657c40efbf920358fcaa8c06567456c58,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_kircheis_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",104729,130363,181081,A,434,23,0,111,119,130,136,1,1,1,97.92626728110599,100.0,0.7269765062794723,0.8864481528675772,0.86713548768591,0.94953251238559,0.983047113303823,0.9904056106699114,-135,2.2568062523132806,2.0772776271600137,1.036725326334697,0.8398358187099235,1.7213941286663097,1.7046910409158231,False,False,False,dd69a5bfda6b233913256184d278da4a0879d87b2d9db02e182b663756f29cfe,0.14321901182860486,0.20656863916852797,0.808925012110781,0.6241314143852053,True,True,main
FR2_MB5_PD5_kircheis_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 7.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 1.0, ""time_preference"": 5.0}",104729,130363,181081,A,461,18,0,110,118,129,135,1,1,1,55.748373101952275,94.57700650759219,0.23413484579917587,0.5572038086089655,0.6119301180360582,0.7970131658969726,0.9299999999999999,0.96,-134,2.242176261245478,1.9301428266070404,1.1376135153133646,0.8169613332895205,1.7168588283780153,1.7214740724324664,False,False,False,cdc59695053e0cfc92be9d92bc33b98657c40efbf920358fcaa8c06567456c58,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_reuenthal_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",1981813971,897304369,3095987153,A,536,6,0,114,122,133,137,1,1,1,97.38805970149254,99.44029850746269,0.8449956560584276,0.83567943664839,0.9165984010342594,0.9449884926537215,0.9938589462670224,0.9903614657246635,-136,2.262882902170765,2.2314023064165682,1.0133731063357267,0.8616266651754056,1.7193559563311316,1.715791820106091,False,False,False,e12a2a259b991ea66a7de3a924a93830adf39a1266d20c342a0face7669fdba7,0.17163567065543245,0.1785940608686201,0.808925012110781,1.0,True,True,main
FR2_MB5_PD5_reuenthal_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",1981813971,897304369,3095987153,A,589,3,0,114,122,133,137,1,1,1,86.75721561969439,75.04244482173175,0.48236383094271773,0.34024880815455893,0.7626373127282557,0.7591997699492194,0.95,0.9373333333333336,-136,2.2534084068179547,2.2080732221554706,1.060203442899106,0.8357588275577267,1.7213829771229878,1.713962770055954,False,False,False,e67953b0261d2a325e7d525624be9772d85b8132301754c57adafb8a6495cb68,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_reuenthal_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",104729,130363,181081,A,536,6,0,114,122,133,137,1,1,1,97.38805970149254,99.44029850746269,0.8449956560584276,0.83567943664839,0.9165984010342594,0.9449884926537215,0.9938589462670224,0.9903614657246635,-136,2.262882902170765,2.2314023064165682,1.0133731063357267,0.8616266651754056,1.7193559563311316,1.715791820106091,False,False,False,e12a2a259b991ea66a7de3a924a93830adf39a1266d20c342a0face7669fdba7,0.17163567065543245,0.1785940608686201,0.808925012110781,1.0,True,True,main
FR2_MB5_PD5_reuenthal_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 6.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 8.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 4.0, ""targeting_logic"": 5.0, ""time_preference"": 4.0}",104729,130363,181081,A,589,3,0,114,122,133,137,1,1,1,86.75721561969439,75.04244482173175,0.48236383094271773,0.34024880815455893,0.7626373127282557,0.7591997699492194,0.95,0.9373333333333336,-136,2.2534084068179547,2.2080732221554706,1.060203442899106,0.8357588275577267,1.7213829771229878,1.713962770055954,False,False,False,e67953b0261d2a325e7d525624be9772d85b8132301754c57adafb8a6495cb68,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,B,507,0,9,113,121,132,137,1,1,1,99.80276134122288,97.63313609467455,0.8211148329485332,0.8916912412621681,0.9204536571573213,0.9199046144903609,0.9872088303790767,0.9937268899700048,-136,2.263099463433615,2.150147155314745,1.0781187203926907,0.8173875396951621,1.721047122211611,1.7101596209043317,False,False,False,3180e02ea17859071ff01a36481619a2bc1bed35becbd4de18d752e0622eada2,0.16709371142299767,0.10623319200968957,0.808925012110781,0.5531677215572227,True,True,main
FR2_MB5_PD5_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",1981813971,897304369,3095987153,A,455,26,0,113,120,132,137,1,1,1,82.1978021978022,99.56043956043956,0.4277848651470946,0.7147173423679679,0.7275676275330486,0.8090293694118387,0.96,0.94,-136,2.2438899744700316,2.098180710021376,1.0574383440056567,0.8559856531175402,1.7190639085248578,1.7047702249033645,False,False,False,b2e9f19cdc41811bdb74bafd8aadb7499836ac1020cd32010733f2add696a257,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",104729,130363,181081,B,507,0,9,113,121,132,137,1,1,1,99.80276134122288,97.63313609467455,0.8211148329485332,0.8916912412621681,0.9204536571573213,0.9199046144903609,0.9872088303790767,0.9937268899700048,-136,2.263099463433615,2.150147155314745,1.0781187203926907,0.8173875396951621,1.721047122211611,1.7101596209043317,False,False,False,3180e02ea17859071ff01a36481619a2bc1bed35becbd4de18d752e0622eada2,0.16709371142299767,0.10623319200968957,0.808925012110781,0.5531677215572227,True,True,main
FR2_MB5_PD5_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 4.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 7.0, ""perception_radius"": 6.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 6.0, ""targeting_logic"": 4.0, ""time_preference"": 8.0}",104729,130363,181081,A,455,26,0,113,120,132,137,1,1,1,82.1978021978022,99.56043956043956,0.4277848651470946,0.7147173423679679,0.7275676275330486,0.8090293694118387,0.96,0.94,-136,2.2438899744700316,2.098180710021376,1.0574383440056567,0.8559856531175402,1.7190639085248578,1.7047702249033645,False,False,False,b2e9f19cdc41811bdb74bafd8aadb7499836ac1020cd32010733f2add696a257,0.0,0.0,0.0,0.0,False,False,main
FR2_MB5_PD5_bittenfeld_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 8.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 9.0, ""perception_radius"": 4.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 6.0, ""risk_appetite"": 8.0, ""targeting_logic"": 3.0, ""time_preference"": 7.0}",1981813971,897304369,3095987153,A,491,18,0,112,120,131,136,1,1,1,98.57433808553971,100.0,0.768639218833812,0.9394086512679952,0.8903701552405895,0.9461410233493283,0.9815497225567746,0.9904403041167156,-135,2.2546164239973048,2.103521602757728,1.042826513743959,0.8505416684212322,1.7181653404497017,1.7074571617606131,False,False,False,a4d705554886c4220ba2bac3b99a1ee93f772467524ba03078b9680f3ca65c39,0.15046885311402441,0.24166918357685502,0.808925012110781,0.6314003739917733,True,True,main
FR2_MB5_PD5_bittenfeld_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,2,5,5,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 8.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 9.0, ""perception_radius"": 4.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 6.0, ""risk_appetite"": 8.0, ""targeting_logic"": 3.0, ""time_preference"": 7.0}",1981813971,897304369,3095987153,A,454,19,0,111,119,130,136,1,1,1,61.67400881057269,99.77973568281938,0.2817386440944001,0.7641141561839622,0.6357338361442448,0.7902551677092878,0.94,0.95,-135,2.2463144400472896,2.038679087773649,1.110025525603388,0.8204929376367013,1.722664360043701,1.709591190768838,False,False,False,f751473ec0ef289931b08767d20d10d6280d59e7a18f0ba28c562022a049f4bb,0.0,0.0,0.0,0.0,False,False,main
