run_id,fixture_id,min_separation,config_id,mode,attack_range,repulsion_v1_enabled,repulsion_v1_strength,repulsion_v1_radius_multiplier,v2_radius_multiplier,v2_repulsion_max_disp_ratio,v2_forward_damping_strength,first_contact_tick,fc_diff_t1_20,fc_diff_t21_50,fc_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,hostile_overlap_pairs_t21_120,hostile_deep_pairs_t21_120,hostile_deep_intermix_ratio_t21_120,hostile_intermix_severity_t21_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
neutral_close__sep100__hybrid_v2_r175_d065_p015,neutral_close,1.0,hybrid_v2_r175_d065_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.65,22,0.15600088762653924,0.3029094528256125,0.49152913814191845,0.0016691765434633872,0.075096603701143,100.01,17.24,0.16406874627477777,0.12003827886355316,50,48,1.0,120
neutral_close__sep100__hybrid_v2_r175_d065_p020,neutral_close,1.0,hybrid_v2_r175_d065_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.65,22,0.15600088762653924,0.34181589615027,0.4233819783079268,0.0016691765434633872,0.08320306343642102,97.54,14.14,0.13145049372721432,0.10261331914114508,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r175_d080_p005,neutral_close,1.0,hybrid_v2_r175_d080_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.8,22,0.15600088762653924,0.3195624833361542,0.41840873385439353,0.0016691765434633872,0.15524823006657953,113.44,23.48,0.19173098376217268,0.13557299468895734,50,47,1.5,120
neutral_close__sep100__hybrid_v2_r175_d080_p010,neutral_close,1.0,hybrid_v2_r175_d080_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.8,22,0.15600088762653924,0.2851217886622306,0.42641636514921927,0.0016691765434633872,0.13465637404432299,107.0,21.27,0.18247016360678722,0.13048854819020875,49,50,0.5,120
neutral_close__sep100__hybrid_v2_r175_d080_p015,neutral_close,1.0,hybrid_v2_r175_d080_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.8,22,0.15600088762653924,0.33459963537251014,0.42320878738613327,0.0016691765434633872,0.059914283619361054,109.35,19.68,0.16860744944426911,0.12351881737893752,49,49,0.0,120
neutral_close__sep100__hybrid_v2_r175_d080_p020,neutral_close,1.0,hybrid_v2_r175_d080_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.8,22,0.15600088762653924,0.530458446128277,0.5785515358990053,0.0016691765434633872,0.11655420980167683,87.37,16.35,0.1792257810433803,0.1263915802591463,50,49,0.5,120
neutral_close__sep100__hybrid_v2_r175_d095_p005,neutral_close,1.0,hybrid_v2_r175_d095_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.95,22,0.15600088762653924,0.25969323213304957,0.4918457416993989,0.0016691765434633872,0.1312502245074646,122.8,26.18,0.19553306048234415,0.13537368689671436,50,47,1.5,120
neutral_close__sep100__hybrid_v2_r175_d095_p010,neutral_close,1.0,hybrid_v2_r175_d095_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.95,22,0.15600088762653924,0.3803593312454293,0.42228154633050596,0.0016691765434633872,0.1328944639796022,99.51,20.66,0.1899863855284199,0.13418221173511502,49,50,0.5,120
neutral_close__sep100__hybrid_v2_r175_d095_p015,neutral_close,1.0,hybrid_v2_r175_d095_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.95,22,0.15600088762653924,0.4134451470359914,0.43317888907261765,0.0016691765434633872,0.20022851575620593,98.18,18.78,0.18063329924520535,0.1295817807540592,50,49,0.5,120
neutral_close__sep100__hybrid_v2_r175_d095_p020,neutral_close,1.0,hybrid_v2_r175_d095_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.95,22,0.15600088762653924,0.2999247526957515,0.5112286038310248,0.0016691765434633872,0.12661888345922126,90.22,17.59,0.1806539203223885,0.13101165907262044,52,49,1.5,120
neutral_close__sep100__hybrid_v2_r200_d020_p005,neutral_close,1.0,hybrid_v2_r200_d020_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.2,22,0.15600088762653924,0.25047904822024597,0.36309760156640464,0.0016691765434633872,0.03483364261468762,132.04,11.83,0.0848353698131878,0.08337320526453239,47,49,1.0,120
neutral_close__sep100__hybrid_v2_r200_d020_p010,neutral_close,1.0,hybrid_v2_r200_d020_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.2,22,0.15600088762653924,0.31969834930462554,0.5980220241248617,0.0016691765434633872,0.041540653432504335,102.85,7.62,0.06980211133969944,0.07357844186510205,50,48,1.0,120
neutral_close__sep100__hybrid_v2_r200_d020_p015,neutral_close,1.0,hybrid_v2_r200_d020_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.2,22,0.15600088762653924,0.33789652446878116,0.5061604102154812,0.0016691765434633872,0.09761932928561307,77.37,4.02,0.04227299431227729,0.05562880259133891,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r200_d020_p020,neutral_close,1.0,hybrid_v2_r200_d020_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.2,22,0.15600088762653924,0.3953448336340147,0.533008807506529,0.0016691765434633872,0.03993724896822895,76.63,3.95,0.04107892129020513,0.05485149896466617,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r200_d035_p005,neutral_close,1.0,hybrid_v2_r200_d035_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.35,22,0.15600088762653924,0.35464155504479283,0.4188359057441793,0.0016691765434633872,0.0749317371486357,127.98,17.44,0.13522413563720528,0.10778700342832152,47,50,1.5,120
neutral_close__sep100__hybrid_v2_r200_d035_p010,neutral_close,1.0,hybrid_v2_r200_d035_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.35,22,0.15600088762653924,0.3395462827495585,0.41075174189495595,0.0016691765434633872,0.08994651905955843,108.69,11.31,0.10473090402873927,0.09121966059542684,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r200_d035_p015,neutral_close,1.0,hybrid_v2_r200_d035_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.35,22,0.15600088762653924,0.3716896481779895,0.4586933768105281,0.0016691765434633872,0.14528072194796018,88.74,9.71,0.10559662596233528,0.09163735713014694,49,47,1.0,120
neutral_close__sep100__hybrid_v2_r200_d035_p020,neutral_close,1.0,hybrid_v2_r200_d035_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.35,22,0.15600088762653924,0.3580356119582761,0.49012935941163016,0.0016691765434633872,0.1339611760927844,67.72,6.42,0.07927941653484395,0.07615976563183613,49,49,0.0,120
neutral_close__sep100__hybrid_v2_r200_d050_p005,neutral_close,1.0,hybrid_v2_r200_d050_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.5,22,0.15600088762653924,0.3479622446309913,0.39414541912651374,0.0016691765434633872,0.12880706113210777,116.69,20.88,0.17434496178930187,0.1261686543743394,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r200_d050_p010,neutral_close,1.0,hybrid_v2_r200_d050_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.5,22,0.15600088762653924,0.2540617045003461,0.4238880853732042,0.0016691765434633872,0.11629144002421582,104.67,16.66,0.15289133066906266,0.11558118576464851,49,46,1.5,120
neutral_close__sep100__hybrid_v2_r200_d050_p015,neutral_close,1.0,hybrid_v2_r200_d050_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.5,22,0.15600088762653924,0.3602058397871251,0.34418357511244685,0.0016691765434633872,0.05976727574830572,101.51,15.11,0.13918656706254956,0.10910278382774777,48,49,0.5,120
neutral_close__sep100__hybrid_v2_r200_d050_p020,neutral_close,1.0,hybrid_v2_r200_d050_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.5,22,0.15600088762653924,0.3521618869800759,1.1590259348173373,0.0016691765434633872,0.22222885990524469,55.32,8.21,0.12176644857468334,0.09804188714117318,50,48,1.0,120
neutral_close__sep100__hybrid_v2_r200_d065_p005,neutral_close,1.0,hybrid_v2_r200_d065_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.65,22,0.15600088762653924,0.3648226991744332,0.3791610812115901,0.0016691765434633872,0.07993920728942797,125.76,23.39,0.17919500458066773,0.12943891095861995,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r200_d065_p010,neutral_close,1.0,hybrid_v2_r200_d065_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.65,22,0.15600088762653924,0.30487032027052785,0.37725666856256096,0.0016691765434633872,0.06892692577384704,103.77,20.33,0.1841240504918095,0.13152797232701638,48,48,0.0,120
neutral_close__sep100__hybrid_v2_r200_d065_p015,neutral_close,1.0,hybrid_v2_r200_d065_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.65,22,0.15600088762653924,0.33083450645175216,0.7490846080200634,0.0016691765434633872,0.19679069782894826,90.98,16.56,0.1736069345823055,0.12524905938980038,50,47,1.5,120
neutral_close__sep100__hybrid_v2_r200_d065_p020,neutral_close,1.0,hybrid_v2_r200_d065_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.65,22,0.15600088762653924,0.3763140259287677,0.7142533192849804,0.0016691765434633872,0.08363282443320276,70.16,12.01,0.1654128045610756,0.11936829897420217,49,47,1.0,120
neutral_close__sep100__hybrid_v2_r200_d080_p005,neutral_close,1.0,hybrid_v2_r200_d080_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.8,22,0.15600088762653924,0.2886491472601089,0.4160753193612882,0.0016691765434633872,0.1274859074607931,119.85,24.43,0.19009126286949413,0.1351474462861557,50,50,0.0,120
neutral_close__sep100__hybrid_v2_r200_d080_p010,neutral_close,1.0,hybrid_v2_r200_d080_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.8,22,0.15600088762653924,0.33876501060759734,0.3736323089809768,0.0016691765434633872,0.06623468360941508,110.72,21.71,0.18249575842018786,0.1314462526669207,49,50,0.5,120
neutral_close__sep100__hybrid_v2_r200_d080_p015,neutral_close,1.0,hybrid_v2_r200_d080_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.8,22,0.15600088762653924,0.31169183426261016,0.8763769397766688,0.0016691765434633872,0.1728231757285429,78.12,15.98,0.18824986086677625,0.13359656827054714,49,49,0.0,120
neutral_close__sep100__hybrid_v2_r200_d080_p020,neutral_close,1.0,hybrid_v2_r200_d080_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.8,22,0.15600088762653924,0.3279477569798172,1.0113794205126703,0.0016691765434633872,0.1582336875904855,66.63,14.4,0.19957485013293041,0.13891837492829798,50,46,2.0,120
neutral_close__sep100__hybrid_v2_r200_d095_p005,neutral_close,1.0,hybrid_v2_r200_d095_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.95,22,0.15600088762653924,0.3056614828201766,0.46838012692882974,0.0016691765434633872,0.12534130996650156,105.41,23.73,0.2058438363256012,0.1411450842729836,49,50,0.5,120
neutral_close__sep100__hybrid_v2_r200_d095_p010,neutral_close,1.0,hybrid_v2_r200_d095_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.95,22,0.15600088762653924,0.40110297872117956,0.4705158513828188,0.0016691765434633872,0.09998060472213642,99.03,21.04,0.20335323520061405,0.137796380676777,49,49,0.0,120
neutral_close__sep100__hybrid_v2_r200_d095_p015,neutral_close,1.0,hybrid_v2_r200_d095_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.95,22,0.15600088762653924,0.24423781993384014,0.6004964730965595,0.0016691765434633872,0.10514802088221203,80.02,17.01,0.1970409224326196,0.1380178278809577,49,50,0.5,120
neutral_close__sep100__hybrid_v2_r200_d095_p020,neutral_close,1.0,hybrid_v2_r200_d095_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.95,22,0.15600088762653924,0.31766436634243184,0.5830160153756901,0.0016691765434633872,0.10312920719264514,73.78,15.74,0.1894394060960273,0.13637255768133363,50,47,1.5,120
neutral_close__sep200__off,neutral_close,2.0,off,off,5.0,0,0.35,1.5,1.5,0.0,0.5,20,0.2052320524042853,0.2948722762823914,0.4589343648469069,0.003107466651267034,0.09496177822662441,116.49,6.6,0.05176696681820205,0.06806822208815454,48,49,0.5,120
neutral_close__sep200__repulsion_v1_s020_r125,neutral_close,2.0,repulsion_v1_s020_r125,repulsion_v1,5.0,1,0.2,1.25,1.5,0.0,0.5,20,0.2052320524042853,0.2789752508670966,0.42478289494926513,0.003107466651267034,0.051230522504794276,121.69,6.79,0.04786274211215748,0.06483926369712054,47,46,0.5,120
neutral_close__sep200__repulsion_v1_s020_r150,neutral_close,2.0,repulsion_v1_s020_r150,repulsion_v1,5.0,1,0.2,1.5,1.5,0.0,0.5,20,0.2052320524042853,0.2978895859501488,0.43597930618041014,0.003107466651267034,0.157040514761806,123.83,6.82,0.052798089468787834,0.06821142713453546,46,46,0.0,120
neutral_close__sep200__repulsion_v1_s020_r200,neutral_close,2.0,repulsion_v1_s020_r200,repulsion_v1,5.0,1,0.2,2.0,1.5,0.0,0.5,20,0.20523205305097986,0.2944726042244196,0.45913255224023164,0.0031074673278197315,0.07600706267608622,105.44,5.82,0.053573420010413236,0.06785139441024433,48,49,0.5,120
neutral_close__sep200__repulsion_v1_s035_r125,neutral_close,2.0,repulsion_v1_s035_r125,repulsion_v1,5.0,1,0.35,1.25,1.5,0.0,0.5,20,0.2052320524042853,0.5100341366611755,0.4650938005064279,0.003107466651267034,0.06262651204837201,127.55,6.09,0.045406226711478336,0.064500696102986,45,44,0.5,120
neutral_close__sep200__repulsion_v1_s035_r150,neutral_close,2.0,repulsion_v1_s035_r150,repulsion_v1,5.0,1,0.35,1.5,1.5,0.0,0.5,20,0.2052320524042853,0.27271974581984454,0.6203175801952889,0.003107466651267034,0.08407104036135758,120.34,5.64,0.042271448449705866,0.06196384391561425,47,47,0.0,120
neutral_close__sep200__repulsion_v1_s035_r200,neutral_close,2.0,repulsion_v1_s035_r200,repulsion_v1,5.0,1,0.35,2.0,1.5,0.0,0.5,20,0.20523205353599838,0.2244029739834377,0.3886735952490226,0.0031074678352366416,0.06651095509467757,108.15,5.01,0.043549893116818825,0.06312760655056734,47,48,0.5,120
neutral_close__sep200__repulsion_v1_s050_r125,neutral_close,2.0,repulsion_v1_s050_r125,repulsion_v1,5.0,1,0.5,1.25,1.5,0.0,0.5,20,0.2052320524042853,0.2954802669012217,0.46824124261624617,0.003107466651267034,0.041991314678129284,115.77,5.76,0.04698240433178084,0.06444476758571864,48,47,0.5,120
neutral_close__sep200__repulsion_v1_s050_r150,neutral_close,2.0,repulsion_v1_s050_r150,repulsion_v1,5.0,1,0.5,1.5,1.5,0.0,0.5,20,0.2052320524042853,0.3576910650634231,0.4502158478139531,0.003107466651267034,0.04718272697723258,119.36,4.68,0.03678359696409364,0.06110218564309824,47,47,0.0,120
neutral_close__sep200__repulsion_v1_s050_r200,neutral_close,2.0,repulsion_v1_s050_r200,repulsion_v1,5.0,1,0.5,2.0,1.5,0.0,0.5,20,0.20523205402101485,0.4082140917651408,0.31695786709191814,0.003107468342655537,0.02650955259059429,110.71,3.38,0.02599733119419237,0.05046821571136726,46,46,0.0,120
neutral_close__sep200__damping_v2_r100_d020,neutral_close,2.0,damping_v2_r100_d020,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.2,20,0.2052320524042853,0.39677569055645473,0.5545412377562243,0.003107466651267034,0.15294737726827898,126.77,8.02,0.059385771273314125,0.07343186003744484,47,47,0.0,120
neutral_close__sep200__damping_v2_r100_d035,neutral_close,2.0,damping_v2_r100_d035,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.35,20,0.2052320524042853,0.28696519151743644,0.4950634067109466,0.003107466651267034,0.1428239930438569,121.26,7.74,0.060745503875601854,0.0723271637771253,49,45,2.0,120
neutral_close__sep200__damping_v2_r100_d050,neutral_close,2.0,damping_v2_r100_d050,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.5,20,0.2052320524042853,0.28468207592287403,0.5703739496228833,0.003107466651267034,0.05113829365586339,132.09,8.84,0.06258829603480948,0.07461859727756966,46,45,0.5,120
neutral_close__sep200__damping_v2_r100_d065,neutral_close,2.0,damping_v2_r100_d065,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.65,20,0.2052320524042853,0.282860414421903,0.48688684529909504,0.003107466651267034,0.16523565491942852,135.44,9.87,0.06795780440934358,0.07556645700139647,45,46,0.5,120
neutral_close__sep200__damping_v2_r100_d080,neutral_close,2.0,damping_v2_r100_d080,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.8,20,0.2052320524042853,0.3424251334469843,0.5493710438216515,0.003107466651267034,0.14060498753999334,133.46,10.23,0.06491110645525329,0.07243324448241198,45,45,0.0,120
neutral_close__sep200__damping_v2_r100_d095,neutral_close,2.0,damping_v2_r100_d095,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.95,20,0.2052320524042853,0.38200699618509937,0.4114907828203766,0.003107466651267034,0.24539217740384506,137.22,10.55,0.06907521386772651,0.07410898016195128,45,46,0.5,120
neutral_close__sep200__damping_v2_r125_d020,neutral_close,2.0,damping_v2_r125_d020,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.2,20,0.2052320524042853,0.3940642043661286,0.47935060393938905,0.003107466651267034,0.08333998784277498,130.59,8.46,0.05966423899459131,0.07194117958181853,47,45,1.0,120
neutral_close__sep200__damping_v2_r125_d035,neutral_close,2.0,damping_v2_r125_d035,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.35,20,0.2052320524042853,0.37171652681895856,0.4988111477320961,0.003107466651267034,0.06673886068518577,126.7,10.29,0.07652111941461866,0.08026322589900266,47,47,0.0,120
neutral_close__sep200__damping_v2_r125_d050,neutral_close,2.0,damping_v2_r125_d050,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.5,20,0.2052320524042853,0.27204211677814427,0.4082001424664428,0.003107466651267034,0.17063135745711006,133.07,11.74,0.07938077644568083,0.08171525712888983,48,45,1.5,120
neutral_close__sep200__damping_v2_r125_d065,neutral_close,2.0,damping_v2_r125_d065,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.65,20,0.2052320524042853,0.2386729596857669,0.44738860517291873,0.003107466651267034,0.07240197239004016,131.22,13.63,0.09303685273823264,0.08554640501082687,50,47,1.5,120
neutral_close__sep200__damping_v2_r125_d080,neutral_close,2.0,damping_v2_r125_d080,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.8,20,0.2052320524042853,0.34324318954248134,0.3548507051884958,0.003107466651267034,0.15757755548551902,120.29,15.61,0.11608302285939782,0.0966906179808143,48,49,0.5,120
neutral_close__sep200__damping_v2_r125_d095,neutral_close,2.0,damping_v2_r125_d095,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.95,20,0.2052320524042853,0.25569783017437014,0.47377918755015824,0.003107466651267034,0.11971080713089335,132.96,18.39,0.12879918323470377,0.10167066411110952,47,45,1.0,120
neutral_close__sep200__damping_v2_r150_d020,neutral_close,2.0,damping_v2_r150_d020,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.2,20,0.2052320524042853,0.2901688717270208,0.4735351249563496,0.003107466651267034,0.029885043088583682,120.04,7.55,0.057813763690478116,0.07149874082422582,47,47,0.0,120
neutral_close__sep200__damping_v2_r150_d035,neutral_close,2.0,damping_v2_r150_d035,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.35,20,0.2052320524042853,0.31599612355220025,0.2940135596701093,0.003107466651267034,0.17628265229989123,132.23,11.17,0.07856682679627204,0.0806344288541616,45,48,1.5,120
neutral_close__sep200__damping_v2_r150_d050,neutral_close,2.0,damping_v2_r150_d050,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.5,20,0.2052320524042853,0.26035685538414816,0.3667005764655245,0.003107466651267034,0.09747372524006641,135.9,16.38,0.11270912630521934,0.0963953108698628,45,49,2.0,120
neutral_close__sep200__damping_v2_r150_d065,neutral_close,2.0,damping_v2_r150_d065,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.65,20,0.2052320524042853,0.4220442102708192,0.5313168670660313,0.003107466651267034,0.09029773979309924,127.48,16.76,0.11933055860525901,0.09920074909038501,46,46,0.0,120
neutral_close__sep200__damping_v2_r150_d080,neutral_close,2.0,damping_v2_r150_d080,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.8,20,0.2052320524042853,0.24383192283170782,0.46066127440154886,0.003107466651267034,0.31037316602038856,119.83,20.64,0.16439974500081667,0.11943409323429867,48,49,0.5,120
neutral_close__sep200__damping_v2_r150_d095,neutral_close,2.0,damping_v2_r150_d095,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.95,20,0.2052320524042853,0.3302056719280179,0.670367734939021,0.003107466651267034,0.09333253201724227,109.41,18.85,0.1691587830299387,0.12099435321895623,47,49,1.0,120
neutral_close__sep200__damping_v2_r175_d020,neutral_close,2.0,damping_v2_r175_d020,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.2,20,0.20523209730445907,0.23976237388473481,0.44628116365308107,0.0031074659159019895,0.04190467132361217,135.21,9.32,0.06485984762451988,0.07391104170006453,46,44,1.0,120
neutral_close__sep200__damping_v2_r175_d035,neutral_close,2.0,damping_v2_r175_d035,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.35,20,0.2052321309795893,0.2696669094017807,0.6262698519042965,0.0031074653643718116,0.10913533336233995,127.9,12.57,0.09144520666340088,0.08748284672164494,47,45,1.0,120
neutral_close__sep200__damping_v2_r175_d050,neutral_close,2.0,damping_v2_r175_d050,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.5,20,0.20523216465471963,0.34128843156239824,0.4398699331315051,0.0031074648128361646,0.18213136093408708,124.14,16.2,0.12487580127094246,0.10323896620561797,50,46,2.0,120
neutral_close__sep200__damping_v2_r175_d065,neutral_close,2.0,damping_v2_r175_d065,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.65,20,0.20523219832984987,0.23045323818140204,0.4453680534863418,0.0031074642612950246,0.12843296403945975,127.44,18.4,0.13274594769901013,0.10514954998725555,47,45,1.0,120
neutral_close__sep200__damping_v2_r175_d080,neutral_close,2.0,damping_v2_r175_d080,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.8,20,0.2052322320049802,0.23757065669916447,0.469625731710278,0.0031074637097484154,0.13392454237553017,117.07,22.09,0.18221816476588643,0.12818460139955137,48,48,0.0,120
neutral_close__sep200__damping_v2_r175_d095,neutral_close,2.0,damping_v2_r175_d095,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.95,20,0.20523226568011035,0.3063970357617667,0.6019745868426536,0.0031074631581963106,0.2625439441919376,102.69,21.9,0.19912080626383055,0.13807768707644813,49,50,0.5,120
neutral_close__sep200__damping_v2_r200_d020,neutral_close,2.0,damping_v2_r200_d020,damping_v2,5.0,0,0.35,1.5,2.0,0.0,0.2,20,0.2052322136632294,0.3269636109694062,0.5165228711076703,0.0031074640101586403,0.10031249402732659,123.73,8.92,0.06707901292147991,0.0780200484449904,46,50,2.0,120
neutral_close__sep200__damping_v2_r200_d035,neutral_close,2.0,damping_v2_r200_d035,damping_v2,5.0,0,0.35,1.5,2.0,0.0,0.35,20,0.20523233460743748,0.3625992026998143,0.427349207136743,0.0031074620292448605,0.057955617309893376,133.39,12.49,0.08564842107443343,0.08410610967377469,45,45,0.0,120
neutral_close__sep200__damping_v2_r200_d050,neutral_close,2.0,damping_v2_r200_d050,damping_v2,5.0,0,0.35,1.5,2.0,0.0,0.5,20,0.20523245555164546,0.24304605345347788,0.4102179787038394,0.0031074600482603795,0.06587122782265498,116.8,15.07,0.1194437883608794,0.09963945735843711,48,47,0.5,120
neutral_close__sep200__damping_v2_r200_d065,neutral_close,2.0,damping_v2_r200_d065,damping_v2,5.0,0,0.35,1.5,2.0,0.0,0.65,20,0.20523257649585358,0.2286042715361776,0.5152927817250563,0.003107458067205189,0.12455688694960236,120.18,20.17,0.15700995920013186,0.11573718412694312,48,49,0.5,120
neutral_close__sep200__damping_v2_r200_d080,neutral_close,2.0,damping_v2_r200_d080,damping_v2,5.0,0,0.35,1.5,2.0,0.0,0.8,20,0.20523269744006165,0.21892343481784002,0.4627712467452758,0.003107456086079301,0.1874008923198745,101.59,19.02,0.18034280727894772,0.12846297266569795,49,49,0.0,120
neutral_close__sep200__damping_v2_r200_d095,neutral_close,2.0,damping_v2_r200_d095,damping_v2,5.0,0,0.35,1.5,2.0,0.0,0.95,20,0.20523281838426977,0.2834886795221363,0.5485852589893986,0.0031074541048826893,0.19770662206278866,84.48,17.69,0.19602674367232203,0.13746802876437428,49,47,1.0,120
neutral_close__sep200__hybrid_v2_r100_d020_p005,neutral_close,2.0,hybrid_v2_r100_d020_p005,hybrid_v2,5.0,0,0.35,1.5,1.0,0.05,0.2,20,0.2052320524042853,0.43764563205436924,0.4886567061525988,0.003107466651267034,0.04028901539014148,122.65,5.41,0.040538041391773916,0.06534920288612024,46,48,1.0,120
neutral_close__sep200__hybrid_v2_r100_d020_p010,neutral_close,2.0,hybrid_v2_r100_d020_p010,hybrid_v2,5.0,0,0.35,1.5,1.0,0.1,0.2,20,0.2052320524042853,0.2923626050560756,0.3588768025311654,0.003107466651267034,0.0869345665115981,128.08,2.91,0.020660932596764162,0.05747147384706462,47,45,1.0,120
neutral_close__sep200__hybrid_v2_r100_d020_p015,neutral_close,2.0,hybrid_v2_r100_d020_p015,hybrid_v2,5.0,0,0.35,1.5,1.0,0.15,0.2,20,0.2052320524042853,0.28100413876782343,0.4220900287723668,0.003107466651267034,0.023711211812836117,130.41,1.75,0.011911937883946854,0.054258747796653,46,45,0.5,120
neutral_close__sep200__hybrid_v2_r100_d020_p020,neutral_close,2.0,hybrid_v2_r100_d020_p020,hybrid_v2,5.0,0,0.35,1.5,1.0,0.2,0.2,20,0.2052320524042853,0.25874474623690796,0.5955722095492177,0.003107466651267034,0.0418405494190275,132.82,0.97,0.006788222352771062,0.04893069598296104,46,44,1.0,120
neutral_close__sep200__hybrid_v2_r100_d035_p005,neutral_close,2.0,hybrid_v2_r100_d035_p005,hybrid_v2,5.0,0,0.35,1.5,1.0,0.05,0.35,20,0.2052320524042853,0.3059047642891759,0.38005284509178566,0.003107466651267034,0.1127560175754204,137.6,6.4,0.04283057661547071,0.06611849932202751,45,45,0.0,120
neutral_close__sep200__hybrid_v2_r100_d035_p010,neutral_close,2.0,hybrid_v2_r100_d035_p010,hybrid_v2,5.0,0,0.35,1.5,1.0,0.1,0.35,20,0.2052320524042853,0.26549653590137545,0.41311153262198036,0.003107466651267034,0.058261040870765286,120.75,3.63,0.023964497745279048,0.05702316728001044,49,47,1.0,120
neutral_close__sep200__hybrid_v2_r100_d035_p015,neutral_close,2.0,hybrid_v2_r100_d035_p015,hybrid_v2,5.0,0,0.35,1.5,1.0,0.15,0.35,20,0.2052320524042853,0.3240274104617931,0.599942715313445,0.003107466651267034,0.0771830688601144,133.08,2.25,0.015092614235554622,0.05473537810479066,46,47,0.5,120
neutral_close__sep200__hybrid_v2_r100_d035_p020,neutral_close,2.0,hybrid_v2_r100_d035_p020,hybrid_v2,5.0,0,0.35,1.5,1.0,0.2,0.35,20,0.2052320524042853,0.3522052293487182,0.6889472682913251,0.003107466651267034,0.04395520389126555,132.06,1.75,0.011425058626964541,0.050962485802845195,46,45,0.5,120
