origin_a,origin_b,aspect_ratio,fleet_size,min_separation,attack_range,first_contact_tick,frontcurve_diff_t1_20,frontcurve_diff_t21_50,frontcurve_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,cws_diff_t51_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
70.0,130.0,3.0,50,1.0,3.0,38,0.2051105619138761,0.29897450664340103,0.37850568680249835,0.005858108829446393,0.034208545099241996,0.17515390623455535,26,27,2.0,120
70.0,130.0,3.0,50,1.0,5.0,38,0.2051105619138761,0.2950224572291122,0.46013313702960573,0.005858108829446393,0.012259705752831675,0.20303152111535172,26,27,2.0,120
70.0,130.0,3.0,50,1.0,7.0,37,0.2051105619138761,0.28817448794035594,0.4506833411246517,0.005858108829446393,0.008929315932354593,0.28383571236711963,26,25,2.0,120
70.0,130.0,3.0,50,2.0,3.0,37,0.19477532621055388,0.2154236828294778,0.517170453259135,0.006519979197635238,0.005827926012179336,0.09848316469207087,31,34,6.0,120
70.0,130.0,3.0,50,2.0,5.0,36,0.19477532621055388,0.17100134956011706,0.4585516588695114,0.006519979197635238,0.022450357966864502,0.16005343283175733,25,26,2.0,120
70.0,130.0,3.0,50,2.0,7.0,35,0.19477532621055388,0.20074076227377585,0.5509886716460571,0.006519979197635238,0.022624444170953065,0.16402664998754415,25,24,2.0,120
70.0,130.0,3.0,50,3.0,3.0,38,0.1184241479158758,0.08553238713146179,0.3563511161775801,0.0059117461374845895,0.022437550969133496,0.04085583277045828,46,46,0.0,120
70.0,130.0,3.0,50,3.0,5.0,34,0.1184241479158758,0.08553238713146179,0.4925899211362669,0.0059117461374845895,0.022437550969133496,0.07355639223849228,28,31,6.0,120
70.0,130.0,3.0,50,3.0,7.0,33,0.1184241479158758,0.12324009711622448,0.3881363354940202,0.0059117461374845895,0.008801739205958028,0.1365791845029601,25,25,0.0,120
70.0,130.0,3.0,75,1.0,3.0,38,0.11019198509676206,0.29168356806952855,0.4545417720122272,0.005332687172037078,0.006019318533426298,0.1166903459265156,39,40,1.3333333333333335,120
70.0,130.0,3.0,75,1.0,5.0,37,0.11019198509676206,0.26184272674621406,0.360663934127423,0.005332687172037078,0.01689419308398005,0.09583070740928985,39,41,2.666666666666667,120
70.0,130.0,3.0,75,1.0,7.0,36,0.11019198509676206,0.3546289779085824,0.35410361941699203,0.005332687172037078,0.010859811330207107,0.21261828334961197,41,40,1.3333333333333335,120
70.0,130.0,3.0,75,2.0,3.0,36,0.18738434534493806,0.13133960502513936,0.5053716724842254,0.00874233276648899,0.00642167855258549,0.14399846859254184,50,47,4.0,120
70.0,130.0,3.0,75,2.0,5.0,35,0.18738434534493806,0.17362807458328597,0.7650731348529982,0.00874233276648899,0.045759776801282986,0.1367356900474479,41,39,2.666666666666667,120
70.0,130.0,3.0,75,2.0,7.0,34,0.18738434534493806,0.1683145913122702,0.42256376444705385,0.00874233276648899,0.009201516417974951,0.10168303080250171,38,38,0.0,120
70.0,130.0,3.0,75,3.0,3.0,35,0.04978767770309225,0.11294159958548362,0.6094687640235614,0.005298106073644396,0.023667416499911654,0.16411525369149085,58,64,8.0,120
70.0,130.0,3.0,75,3.0,5.0,33,0.04978767770309225,0.10740942896315878,0.5255092002033345,0.005298106073644396,0.024795619248977958,0.046555013468576614,43,43,0.0,120
70.0,130.0,3.0,75,3.0,7.0,32,0.04978767770309225,0.08910995557813442,0.47083078489864416,0.005298106073644396,0.018272419521820096,0.18826703870484524,39,38,1.3333333333333335,120
70.0,130.0,3.0,100,1.0,3.0,37,0.19005062240678616,0.22991757012548547,0.3918246819749244,0.0034874996467771538,0.004925764867917992,0.1370023571395128,55,54,1.0,120
70.0,130.0,3.0,100,1.0,5.0,36,0.19005062240678616,0.25405334733586954,0.43137189943360443,0.0034874996467771538,0.005061997548543987,0.11731688897492658,54,53,1.0,120
70.0,130.0,3.0,100,1.0,7.0,35,0.19005062240678616,0.2448641883488286,0.40252591146049826,0.0034874996467771538,0.0033139084233273176,0.17478443047325337,55,57,2.0,120
70.0,130.0,3.0,100,2.0,3.0,35,0.11289932503225034,0.14756284472560996,0.4176326308669944,0.004849678811270608,0.02027329630825534,0.07507279958889385,62,63,1.0,120
70.0,130.0,3.0,100,2.0,5.0,34,0.11289932503225034,0.14884787534608124,0.41961259584290017,0.004849678811270608,0.01113092680957853,0.06782461318145624,50,54,4.0,120
70.0,130.0,3.0,100,2.0,7.0,33,0.11289932503225034,0.2012114795583922,0.4820296926260188,0.004849678811270608,0.00938295371749499,0.1193577740587413,52,52,0.0,120
70.0,130.0,3.0,100,3.0,3.0,34,0.090991951998486,0.15232473630541735,0.5212353647574827,0.004268190567661788,0.021997987387961788,0.0982462383673651,80,80,0.0,120
70.0,130.0,3.0,100,3.0,5.0,32,0.090991951998486,0.1270079670470198,0.7022622855327729,0.004268190567661788,0.03712787957225709,0.09769741290322223,58,55,3.0,120
70.0,130.0,3.0,100,3.0,7.0,31,0.090991951998486,0.1353678713123109,0.3531448286992948,0.004268190567661788,0.010708034943706826,0.030499246890613497,54,53,1.0,120
70.0,130.0,3.0,125,1.0,3.0,37,0.10794185604975709,0.1894313649419859,0.3817621826953487,0.004719073160665876,0.010220378351137437,0.076275721143636,66,68,1.6,120
70.0,130.0,3.0,125,1.0,5.0,36,0.10794185604975709,0.20699046500867851,0.3254476303474833,0.004719073160665876,0.022232474887708038,0.11704593990562104,67,65,1.6,120
70.0,130.0,3.0,125,1.0,7.0,35,0.10794185604975709,0.1862691015360535,0.39298117026430435,0.004719073160665876,0.003154203948015132,0.1772269716324055,69,70,0.8,120
70.0,130.0,3.0,125,2.0,3.0,35,0.05187425163058257,0.14600241522822743,0.7555354223054316,0.0023989499941012896,0.012928231829661543,0.09336807035342815,86,80,4.8,120
70.0,130.0,3.0,125,2.0,5.0,34,0.05187425163058257,0.1488616627674351,0.532547912925438,0.0023989499941012896,0.024715128332774006,0.0324978584434375,67,65,1.6,120
70.0,130.0,3.0,125,2.0,7.0,34,0.05187425163058257,0.16995224204216614,0.7357532293127481,0.0023989499941012896,0.024809699918288575,0.09124264622425748,67,65,1.6,120
70.0,130.0,3.0,125,3.0,3.0,33,0.029573020523261058,0.10503014844540909,0.4829041201379803,0.003850875536230344,0.05564124881011605,0.14263083607863922,98,99,0.8,120
70.0,130.0,3.0,125,3.0,5.0,32,0.029573020523261058,0.15640348146862612,0.5120832264892936,0.003850875536230344,0.07912483514124462,0.1251125397477266,71,72,0.8,120
70.0,130.0,3.0,125,3.0,7.0,31,0.029573020523261058,0.08778780320675975,0.46178760012206244,0.003850875536230344,0.004793221833352048,0.075127893773145,64,63,0.8,120
70.0,130.0,3.0,150,1.0,3.0,36,0.14590237567262335,0.21233286650320657,0.319514323913965,0.003921041413614138,0.009937233185770595,0.14772130654817395,80,82,1.3333333333333335,120
70.0,130.0,3.0,150,1.0,5.0,35,0.14590237567262335,0.17237030109846888,0.3242719388642485,0.003921041413614138,0.003625930495645144,0.08442244731115646,82,82,0.0,120
70.0,130.0,3.0,150,1.0,7.0,35,0.14590237567262335,0.18156909397092413,0.36333241027257157,0.003921041413614138,0.00447040355587672,0.10874409300803335,83,87,2.666666666666667,120
70.0,130.0,3.0,150,2.0,3.0,34,0.10010202305330654,0.15787889177600647,0.4456426886359649,0.006062785224711561,0.11600214675366417,0.15098194458222494,90,91,0.6666666666666667,120
70.0,130.0,3.0,150,2.0,5.0,33,0.10010202305330654,0.16070515150261863,0.47575228071352155,0.006062785224711561,0.005903597735447197,0.09902715352821548,79,78,0.6666666666666667,120
70.0,130.0,3.0,150,2.0,7.0,32,0.10010202305330654,0.13290668522142401,0.5265266732790445,0.006062785224711561,0.045243661062008333,0.15213996903405694,80,78,1.3333333333333335,120
70.0,130.0,3.0,150,3.0,3.0,32,0.06825751470920496,0.09596635986608704,0.323701522608739,0.0028566885789416832,0.014250960290984367,0.06744602712285806,109,112,2.0,120
70.0,130.0,3.0,150,3.0,5.0,31,0.06825751470920496,0.07714091831247283,0.2417031047767626,0.0028566885789416832,0.05264974656896475,0.04278094982136318,90,88,1.3333333333333335,120
70.0,130.0,3.0,150,3.0,7.0,30,0.06825751470920496,0.11636483080247931,0.7111754437740335,0.0028566885789416832,0.04112504292210315,0.10528224153199414,81,82,0.6666666666666667,120
90.0,110.0,1.0,50,1.0,3.0,10,0.1416043917488058,0.44845135332255337,0.4835740858171134,0.00892233576480352,0.17819668653970072,0.26964835675535803,21,20,2.0,120
90.0,110.0,1.0,50,1.0,5.0,9,0.1014568583856348,0.39629497764652427,0.4449964136366682,0.0063372193265681005,0.21289693925423245,0.21807962385424473,21,21,0.0,120
90.0,110.0,1.0,50,1.0,7.0,8,0.11369629180238847,0.412720369358983,0.47574165792948936,0.006122185544377486,0.2729272179920505,0.21735277911548753,20,20,0.0,120
90.0,110.0,1.0,50,2.0,3.0,7,0.1159040877396947,0.439809355691034,0.4386865443790508,0.012849791452967052,0.14311971363005666,0.20141270901909558,24,24,0.0,120
90.0,110.0,1.0,50,2.0,5.0,6,0.16047038399994862,0.2864365736894776,0.4918955180635349,0.00692850494844776,0.12433238854890043,0.22164173990960412,20,19,2.0,120
90.0,110.0,1.0,50,2.0,7.0,6,0.1509332008977299,0.3109676866864332,0.5120925277067924,0.0061447532838854735,0.10283202284974875,0.1437737026805925,20,19,2.0,120
90.0,110.0,1.0,50,3.0,3.0,6,0.1171109662574296,0.4424389023933548,0.5780150152053394,0.011196963396960696,0.14363765259324046,0.14058445540174794,31,30,2.0,120
90.0,110.0,1.0,50,3.0,5.0,3,0.12968495482271183,0.6109631694885364,0.4192858180210814,0.02204434028862291,0.11793678700073482,0.1556509789750655,21,22,2.0,120
90.0,110.0,1.0,50,3.0,7.0,3,0.22423939851574481,0.4247806078073324,0.8572619524831212,0.0075434738590333655,0.060752078718674454,0.13412741212986587,18,21,6.0,120
90.0,110.0,1.0,75,1.0,3.0,9,0.13609774886223233,0.2704262817186235,0.49709863571243573,0.008136004037446284,0.20767107362342807,0.17929497952484577,31,30,1.3333333333333335,120
90.0,110.0,1.0,75,1.0,5.0,8,0.17146423447953107,0.39786139018072725,0.41168045150539034,0.01143163943395977,0.19311043620084342,0.2860046170383258,31,33,2.666666666666667,120
90.0,110.0,1.0,75,1.0,7.0,7,0.17481025703091418,0.23393986389466523,0.3637451068388814,0.010821681143627835,0.2138730999249185,0.20664203302013076,33,32,1.3333333333333335,120
90.0,110.0,1.0,75,2.0,3.0,5,0.18446726033975236,0.35788924672875516,0.49316316781771924,0.008103117553615442,0.16133488608072225,0.2324843979485313,35,39,5.333333333333334,120
90.0,110.0,1.0,75,2.0,5.0,4,0.17524573358563375,0.331728793139227,0.36794732145729386,0.005466795986040282,0.15088086976383022,0.14986746891652866,29,33,5.333333333333334,120
90.0,110.0,1.0,75,2.0,7.0,3,0.156657081595744,0.40596896896046986,0.5550330905979489,0.022648498189204256,0.2180269174501393,0.16328186184031174,29,30,1.3333333333333335,120
90.0,110.0,1.0,75,3.0,3.0,2,0.17394633918182478,0.32297559878344034,0.48202670498549083,0.010175707672269007,0.10449831280867776,0.1352525066421147,41,42,1.3333333333333335,120
90.0,110.0,1.0,75,3.0,5.0,1,0.13880386264201033,0.36314662238343565,0.7222034284530607,0.01200207834733441,0.18898696242065302,0.10882706608750212,31,34,4.0,120
90.0,110.0,1.0,75,3.0,7.0,1,0.2369168616365945,0.3975550458378945,0.43401260383654466,0.008303919094669269,0.17539453825066412,0.19336056433681414,30,31,1.3333333333333335,120
90.0,110.0,1.0,100,1.0,3.0,8,0.3134694395701667,0.29383687475183745,0.3740448234744832,0.0143538037334773,0.14039620760895408,0.1714681827680754,42,41,1.0,120
90.0,110.0,1.0,100,1.0,5.0,7,0.2629035664410005,0.296296426674742,0.2963215825676219,0.009841877382093986,0.11447778498376271,0.2275311598882328,44,43,1.0,120
90.0,110.0,1.0,100,1.0,7.0,7,0.23325154100226347,0.4570713798827652,0.35382622481283477,0.010053221645173813,0.15331026565865058,0.22302705148505664,46,46,0.0,120
90.0,110.0,1.0,100,2.0,3.0,4,0.23810536689280923,0.28623106634367085,0.40781416038302504,0.0717847524256413,0.17871455503182512,0.14798823933490637,45,47,2.0,120
90.0,110.0,1.0,100,2.0,5.0,3,0.2273549350367052,0.37468718176394733,0.43769014266357337,0.04355535397092856,0.22359424327231606,0.1639436827372948,38,39,1.0,120
90.0,110.0,1.0,100,2.0,7.0,3,0.2027740556804866,0.34432859941805016,0.4860604255231863,0.02050857959597248,0.14388315776007843,0.11934283478331434,41,40,1.0,120
90.0,110.0,1.0,100,3.0,3.0,1,0.38997624416931675,0.2598593788271983,0.3708213562479155,0.01909381064956936,0.07462651218652397,0.18382630394858138,57,56,1.0,120
90.0,110.0,1.0,100,3.0,5.0,1,0.2767180680823053,0.376495295194255,0.4492031590267418,0.058343851567929934,0.04525770198467229,0.09735925874332077,43,46,3.0,120
90.0,110.0,1.0,100,3.0,7.0,1,0.1923476436105603,0.3769603978140995,0.4514685294889546,0.03649749134348483,0.03611746661204925,0.09380760196643326,45,41,4.0,120
90.0,110.0,1.0,125,1.0,3.0,8,0.30050374539897073,0.36194867453003365,0.41788599001673477,0.0059779484546856575,0.09458283266162845,0.20973924191463966,54,52,1.6,120
90.0,110.0,1.0,125,1.0,5.0,7,0.19482612923356574,0.26908458765529886,0.3423093277585595,0.012030355015902978,0.13616229037425773,0.2350536687146296,54,55,0.8,120
90.0,110.0,1.0,125,1.0,7.0,6,0.2799092332894617,0.3190629448054928,0.36929990479156893,0.094296297473328,0.20438283396891654,0.10978807630107368,58,58,0.0,120
90.0,110.0,1.0,125,2.0,3.0,3,0.18965799686357282,0.4591921360334544,0.6542470567602415,0.022540928173431098,0.12459502934310153,0.042179102683314096,63,69,4.8,120
90.0,110.0,1.0,125,2.0,5.0,2,0.19988697281771814,0.3779343140189913,0.4199554441630695,0.10454130168497673,0.11982986210312849,0.13217953267589003,52,54,1.6,120
90.0,110.0,1.0,125,2.0,7.0,1,0.22471006342450583,0.3159973894124556,0.3804056838541862,0.010555306508734241,0.19362860675191793,0.19853108440148082,52,50,1.6,120
90.0,110.0,1.0,125,3.0,3.0,1,0.265498245083556,0.2858028638321484,0.44739560774978765,0.02177274510639463,0.08591314199243588,0.11119489220422286,74,75,0.8,120
90.0,110.0,1.0,125,3.0,5.0,1,0.10104265373589123,0.4450861670794821,0.5732178775412321,0.049147580388270974,0.09007665878043124,0.09093755098806934,59,58,0.8,120
90.0,110.0,1.0,125,3.0,7.0,1,0.08930808763470671,0.42482036557003855,0.6494519347954242,0.059607557370968525,0.09432758256851337,0.11973893485438761,52,54,1.6,120
90.0,110.0,1.0,150,1.0,3.0,7,0.11961365490398905,0.2850592607875221,0.3183142470700584,0.004896228254891147,0.13983226382080155,0.17609182008702332,65,62,2.0,120
90.0,110.0,1.0,150,1.0,5.0,7,0.1963457061109001,0.2916932426104704,0.3344089405773095,0.004080024431158071,0.15595455156816937,0.0877140879099392,68,65,2.0,120
90.0,110.0,1.0,150,1.0,7.0,6,0.15831825748320047,0.22362554485889338,0.3273613897421802,0.022991664822238887,0.29565557825213007,0.1709421600812637,72,72,0.0,120
90.0,110.0,1.0,150,2.0,3.0,2,0.11919958047088244,0.5222866849889879,0.3878683677412618,0.005472872574758376,0.19414021332519527,0.13210729979300453,67,69,1.3333333333333335,120
90.0,110.0,1.0,150,2.0,5.0,1,0.15343449214891128,0.2967972989588777,0.49058349732515955,0.015072112384456255,0.11310376768015916,0.12398809105157013,67,64,2.0,120
90.0,110.0,1.0,150,2.0,7.0,1,0.15576663084924297,0.27602836217843657,0.3497688614542301,0.035153925083655176,0.22077963602738285,0.14076172994250538,61,61,0.0,120
90.0,110.0,1.0,150,3.0,3.0,1,0.14775200083814863,0.2550383525666589,0.4004640455424262,0.09044109854196389,0.17254708026773674,0.11966086323926074,79,80,0.6666666666666667,120
90.0,110.0,1.0,150,3.0,5.0,1,0.20831545439017624,0.26502678235421007,0.30833025411746523,0.0350154543188452,0.19393030758699598,0.13374988548161484,78,77,0.6666666666666667,120
90.0,110.0,1.0,150,3.0,7.0,1,0.22605447067274645,0.23959030452338104,0.4625856666639244,0.14841899111251225,0.12218491890987332,0.03442791704925712,68,67,0.6666666666666667,120
90.0,110.0,1.5,50,1.0,3.0,10,0.1969005320351793,0.4287105435325252,0.4206961642167791,0.009415751797057215,0.17606612050656353,0.17158912601318665,21,20,2.0,120
90.0,110.0,1.5,50,1.0,5.0,9,0.1736904156543813,0.3778842685140613,0.39997621775152425,0.016413077480130586,0.18745267630368528,0.21519829585659436,20,21,2.0,120
90.0,110.0,1.5,50,1.0,7.0,9,0.17310415270846868,0.4124738950190261,0.4205406289220904,0.008965580530949199,0.2208189517540653,0.2688888225357286,19,20,2.0,120
90.0,110.0,1.5,50,2.0,3.0,8,0.25802448069343975,0.3932043606937719,0.46608087912885243,0.009257555842957005,0.16398832521420675,0.2334886986976513,22,22,0.0,120
90.0,110.0,1.5,50,2.0,5.0,7,0.21874841037012016,0.41087517162813814,0.5024042103604774,0.023869628521549804,0.25059337509236596,0.22240409832489327,20,19,2.0,120
90.0,110.0,1.5,50,2.0,7.0,6,0.2053965627908534,0.4393450862990219,0.53256812345251,0.015893038044283575,0.13691670849967175,0.24282779634720586,19,20,2.0,120
90.0,110.0,1.5,50,3.0,3.0,7,0.1108958277942929,0.3849031177626539,0.41994113437701736,0.0073116027984965115,0.061455443922072556,0.07670647647347248,31,27,8.0,120
90.0,110.0,1.5,50,3.0,5.0,5,0.13445890504603433,0.5462775793924124,0.48457171169471347,0.0054526492912123515,0.1605389599248684,0.18598325230579144,22,20,4.0,120
90.0,110.0,1.5,50,3.0,7.0,4,0.10023954622039914,0.5288482932773477,0.5797104650182358,0.010184828060820515,0.09781111254876136,0.19373012291074562,19,20,2.0,120
90.0,110.0,1.5,75,1.0,3.0,10,0.15271027260068823,0.3316793899571277,0.3428432941811922,0.012689536066741535,0.10147519761121854,0.16199570271286745,32,30,2.666666666666667,120
90.0,110.0,1.5,75,1.0,5.0,9,0.1613549985398395,0.3930009415146194,0.41469008692453885,0.010782623148470586,0.10926136373023582,0.23743178199737636,32,31,1.3333333333333335,120
90.0,110.0,1.5,75,1.0,7.0,8,0.18070348565763658,0.29343491875165706,0.3374952253316252,0.007142793116306941,0.210066945613296,0.1713093268207969,34,31,4.0,120
90.0,110.0,1.5,75,2.0,3.0,7,0.1843677095654146,0.5312395594303271,0.45583862981459405,0.03565949012399227,0.09417392393780001,0.13756840382142438,37,33,5.333333333333334,120
90.0,110.0,1.5,75,2.0,5.0,6,0.25431617205953516,0.405975273175673,0.4782012820910271,0.012181887602048478,0.03676049272274858,0.1807388063586173,30,31,1.3333333333333335,120
90.0,110.0,1.5,75,2.0,7.0,5,0.1772850794028745,0.3190222997934596,0.5128601765537762,0.010392553735365432,0.07770401746026238,0.10649773573084909,31,29,2.666666666666667,120
90.0,110.0,1.5,75,3.0,3.0,5,0.13950508036155412,0.25870066971534256,0.35931231487403786,0.011093941943346917,0.09516308144778689,0.031800927138964354,39,48,12.0,120
90.0,110.0,1.5,75,3.0,5.0,3,0.14702767647860682,0.3770364772391092,0.7505248329834808,0.011037157188777747,0.09092355101293231,0.06761821157841548,33,32,1.3333333333333335,120
90.0,110.0,1.5,75,3.0,7.0,2,0.16061813716129494,0.3265133408781939,0.4077563863683412,0.01879175459822504,0.12096007091713337,0.1135875533984323,30,29,1.3333333333333335,120
90.0,110.0,1.5,100,1.0,3.0,9,0.22087124505957134,0.3811168842054137,0.4073563177884878,0.0037491806384472876,0.19129385529727114,0.18508033038042254,42,41,1.0,120
90.0,110.0,1.5,100,1.0,5.0,8,0.2031051078966355,0.3959623438084778,0.32591811453621417,0.008431642929986891,0.1891449346590474,0.2143021874855061,42,44,2.0,120
90.0,110.0,1.5,100,1.0,7.0,8,0.13189706661975198,0.3055135746574972,0.29611001142755183,0.01305296687916824,0.34702642729907734,0.18901383333611338,44,45,1.0,120
90.0,110.0,1.5,100,2.0,3.0,6,0.0952981807312476,0.2845024169893828,0.3578154246949032,0.008983232863672669,0.07536458039837604,0.17402826706637117,48,46,2.0,120
90.0,110.0,1.5,100,2.0,5.0,5,0.15531650708332093,0.4155487525531029,0.3574125488911463,0.008299704906466676,0.22102583385521724,0.1079310771762887,40,43,3.0,120
90.0,110.0,1.5,100,2.0,7.0,4,0.13238653698050623,0.3539485734942211,0.4075416695335332,0.005465157134567958,0.13966057271142102,0.2178821912046098,41,40,1.0,120
90.0,110.0,1.5,100,3.0,3.0,4,0.09039780884700797,0.272337152102381,0.38084228297324124,0.03568279676815887,0.19882775082707807,0.12538095956826228,66,62,4.0,120
90.0,110.0,1.5,100,3.0,5.0,2,0.15181276015815962,0.26884722587998,0.3980328865528534,0.008021973251867966,0.13781412983364524,0.12154332644749483,46,45,1.0,120
90.0,110.0,1.5,100,3.0,7.0,1,0.11546683630654811,0.21762654910829787,0.4696946686156698,0.011806210379061035,0.09928968066225849,0.11852553419274363,45,43,2.0,120
90.0,110.0,1.5,125,1.0,3.0,9,0.13857489073179266,0.30518579669364637,0.2806924808904782,0.00872073132970743,0.11060959528004215,0.16580288778869745,52,55,2.4,120
90.0,110.0,1.5,125,1.0,5.0,8,0.1444428361790104,0.2963285284952424,0.3350423440939336,0.007920453920941128,0.09007720539940135,0.16023848226408804,57,53,3.2,120
90.0,110.0,1.5,125,1.0,7.0,7,0.14488449331928216,0.3499892150401833,0.36642525935353737,0.01317972723522873,0.11342610164184863,0.1307518855258566,57,59,1.6,120
90.0,110.0,1.5,125,2.0,3.0,5,0.15000399982436183,0.32877543809690074,0.3472431707340434,0.007763402512655606,0.14072030915515849,0.25835872815471356,58,60,1.6,120
90.0,110.0,1.5,125,2.0,5.0,4,0.19521642888073942,0.3005070210540108,0.3659313141428276,0.009759987491618946,0.1875369566368703,0.139467198198575,52,52,0.0,120
90.0,110.0,1.5,125,2.0,7.0,3,0.21711001441456773,0.24489735752993827,0.4260127399891778,0.008171262338578957,0.08903168134963448,0.18077532667984256,51,51,0.0,120
90.0,110.0,1.5,125,3.0,3.0,3,0.1939583317630699,0.42399147269742454,0.33071958286008674,0.02653613089409124,0.09675945373047214,0.13358378707211402,74,72,1.6,120
90.0,110.0,1.5,125,3.0,5.0,1,0.2708909300148112,0.4569591674439314,0.3356885977425922,0.06230247744850411,0.12284788571706068,0.1983153380003796,53,53,0.0,120
90.0,110.0,1.5,125,3.0,7.0,1,0.11884417617121842,0.383244561140765,0.5767071853217796,0.010378291328192762,0.09576597281207873,0.07348403855923391,51,48,2.4,120
90.0,110.0,1.5,150,1.0,3.0,8,0.14788274345579744,0.28609560110659604,0.32878471366101003,0.005202166836768963,0.20846250752553544,0.13587992525807796,67,62,3.3333333333333335,120
90.0,110.0,1.5,150,1.0,5.0,7,0.08919881609140397,0.2880115570600663,0.36418540263489296,0.003958866446843329,0.08061038594738891,0.14107294282227173,68,68,0.0,120
90.0,110.0,1.5,150,1.0,7.0,7,0.16056825878789976,0.37848792970515555,0.3597210625769711,0.07837554424147412,0.12975262590769118,0.17514356107266565,69,74,3.3333333333333335,120
90.0,110.0,1.5,150,2.0,3.0,4,0.1561858592847995,0.43539330496417633,0.5886479803339996,0.024579649510063032,0.16624155156983167,0.17167867919892246,74,77,2.0,120
90.0,110.0,1.5,150,2.0,5.0,3,0.19598963915601852,0.39441022649304974,0.42703284580142253,0.025398824460887003,0.034428917611995485,0.13028874099430232,64,70,4.0,120
90.0,110.0,1.5,150,2.0,7.0,2,0.14549032654840788,0.4448566800066825,0.4428169451751597,0.02469967053303162,0.15829859959600864,0.08773016074868042,63,62,0.6666666666666667,120
90.0,110.0,1.5,150,3.0,3.0,1,0.10921582531770785,0.268804452319991,0.4173954705633454,0.022863268272825706,0.08983996156572757,0.08714119860119052,84,85,0.6666666666666667,120
90.0,110.0,1.5,150,3.0,5.0,1,0.20735394014503575,0.35821546169198637,0.34056008937261256,0.06606364335762711,0.2853780224730212,0.09540517081672197,58,59,0.6666666666666667,120
90.0,110.0,1.5,150,3.0,7.0,1,0.2104304605482054,0.18533839272920044,0.3831155896132578,0.01141368390630929,0.11230803277746658,0.12657974636301636,61,60,0.6666666666666667,120
90.0,110.0,2.0,50,1.0,3.0,11,0.26129164100193597,0.37365052364963564,0.46843808384711044,0.013776927722019026,0.2865124512162855,0.2816009564994459,20,20,0.0,120
90.0,110.0,2.0,50,1.0,5.0,10,0.1999403930790734,0.43259227896205027,0.3787672677090613,0.03041840900678323,0.2614217703858812,0.2140847422509572,21,20,2.0,120
90.0,110.0,2.0,50,1.0,7.0,9,0.15991099457334648,0.41356534204950424,0.5031836595135794,0.008494469789260245,0.15079992820862378,0.2640176916542828,19,21,4.0,120
90.0,110.0,2.0,50,2.0,3.0,9,0.1367536317490596,0.37131835310162986,0.43713246294428754,0.02172450390191315,0.08772365189106607,0.22565696291362367,24,21,6.0,120
90.0,110.0,2.0,50,2.0,5.0,8,0.20496730875142882,0.31169777139884053,0.6941932962692041,0.05488353811840562,0.1924568096719561,0.2738914470977367,19,20,2.0,120
90.0,110.0,2.0,50,2.0,7.0,7,0.18853711551110972,0.4301574958302696,0.8975237053943599,0.029191440996941365,0.18846479502554989,0.1530025789580336,19,21,4.0,120
90.0,110.0,2.0,50,3.0,3.0,8,0.2421673187393833,0.470201547977443,0.5342128406713222,0.022669786055227063,0.09285103543620732,0.07022941796009535,31,31,0.0,120
90.0,110.0,2.0,50,3.0,5.0,6,0.24831998645175504,0.3870947265967656,0.4809217922413284,0.023648289063739576,0.11035012515637774,0.19426491846260235,23,19,8.0,120
90.0,110.0,2.0,50,3.0,7.0,6,0.1746416067387116,0.5306152740593499,0.4676010475581552,0.025433661890160986,0.08826763194684685,0.11550501872898343,19,21,4.0,120
90.0,110.0,2.0,75,1.0,3.0,10,0.18698176542844056,0.37183366823038166,0.4251883364473547,0.007605838511607254,0.09357837159443469,0.18177203156941607,32,30,2.666666666666667,120
90.0,110.0,2.0,75,1.0,5.0,9,0.1373132518305607,0.23639378061570793,0.32340153600209154,0.0267237681427348,0.1679797233274215,0.2112211789584748,32,30,2.666666666666667,120
90.0,110.0,2.0,75,1.0,7.0,8,0.17248217745663114,0.368479559853856,0.4686671705303388,0.0073334387070105745,0.1093760866836589,0.1591026679648982,31,32,1.3333333333333335,120
90.0,110.0,2.0,75,2.0,3.0,8,0.17657468080509278,0.2521423872063717,0.36763113995632174,0.02633894814265093,0.05526049009902356,0.19893690167214517,35,32,4.0,120
90.0,110.0,2.0,75,2.0,5.0,7,0.26731371875465054,0.4181779688717815,0.4253788747821542,0.020418249126201583,0.23493605934400288,0.13245310216385456,30,29,1.3333333333333335,120
90.0,110.0,2.0,75,2.0,7.0,7,0.1274308380931174,0.5284483484701972,0.5195237493413453,0.014308220935376571,0.16497835596446703,0.15887426311309677,30,31,1.3333333333333335,120
90.0,110.0,2.0,75,3.0,3.0,7,0.07250443738054406,0.3707269013037339,0.9619686643329918,0.00824879442903256,0.11395170798814237,0.05732851988452302,49,45,5.333333333333334,120
90.0,110.0,2.0,75,3.0,5.0,5,0.08389734105689729,0.23932708372016095,0.4347646262654945,0.008040261863219402,0.18487293427231402,0.05476315836461011,35,36,1.3333333333333335,120
90.0,110.0,2.0,75,3.0,7.0,4,0.101305150115719,0.30998687940649333,0.6987751477930649,0.00624539898563827,0.08757046568708181,0.052957398939504435,31,29,2.666666666666667,120
90.0,110.0,2.0,100,1.0,3.0,10,0.17972661160823192,0.24203230626304056,0.42748031155123417,0.05783165516990109,0.1083277115442513,0.16918601943861944,40,42,2.0,120
90.0,110.0,2.0,100,1.0,5.0,9,0.14066576198525257,0.4065091372448096,0.3998954941464168,0.008064165633187894,0.18355698503990397,0.2531547771536967,43,43,0.0,120
