run_id,movement_model,movement_v3a_experiment,movement_v3a_variant_id,centroid_probe_scale,runtime_decision_source_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,precontact_window_last_tick,precontact_ar_p90_A,precontact_ar_p90_B,precontact_wedge_p10_A,precontact_wedge_p10_B,precontact_split_p90_A,precontact_split_p90_B,precontact_persistent_outlier_p90,precontact_max_persistence_max,precontact_ar_p90_gap_AB,precontact_wedge_p10_gap_AB,precontact_split_p90_gap_AB,precontact_ar_jitter_A,precontact_ar_jitter_B,precontact_wedge_jitter_A,precontact_wedge_jitter_B,precontact_split_jitter_A,precontact_split_jitter_B,cut_before_contact,pocket_before_contact,determinism_digest,rep_index,precontact_outlier_total_p90,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,cut_exists,pocket_exists,hit_runtime_cap,boundary_enabled_effective,boundary_soft_strength_effective,boundary_hard_enabled_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective
FR5_MB2_PD8_vs_bittenfeld_base_rep01,v1,base,base,1.0,v2,5,2,8,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,484,10,0,106,115,125,143,100,2.0308182115126137,2.0143042535724134,0.7552978520365138,0.8303131166317896,1.7331140767983575,1.7370775952693924,2.0,38.0,0.016513957940200275,0.07501526459527585,0.0039635184710349325,0.017425288439220483,0.022146339397761505,0.01864101998803389,0.018591749001567407,0.003860245692250734,0.005306976435731477,False,False,fb5ce58196f12009b3b4c2b2505af079d30cd4a059b9ae38dbce2e79aa306407,1,3.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB2_PD8_vs_bittenfeld_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,2,8,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,444,25,0,111,119,137,135,100,2.1995007089744387,2.1097172598644414,1.0880504823295805,0.8412834177009112,1.7171117050233073,1.7028258953500164,0.0,0.0,0.08978344910999736,0.24676706462866926,0.014285809673290961,0.008113915180732284,0.01113184270947623,0.013701994577705122,0.0158209428820917,0.0014195044740473693,0.002520806405968974,False,False,d41eaa41be6b3d2f480b67886df823e22bcc26167f994fee3121d5464a073efc,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB2_PD8_vs_muller_base_rep01,v1,base,base,1.0,v2,5,2,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,396,27,0,105,113,124,155,100,2.0361633495627895,2.3881160188588106,0.7814030404658139,0.8235737293821561,1.7391244427057264,1.72873478153914,4.0,58.0,0.3519526692960211,0.042170688916342236,0.01038966116658635,0.01852732662740373,0.026138737481343346,0.018975872038709148,0.027905929405677894,0.004575622081136305,0.007928127540937357,False,False,af0e31bac00ffc2819ee99ee14627af4c7b4d7d26f338bb37927bdac830e47d3,1,5.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB2_PD8_vs_muller_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,2,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,434,29,0,110,118,137,135,100,2.2000715856054445,2.0805055309686917,1.108402703900576,0.8370094300586355,1.716483459006537,1.7000736268362102,0.0,0.0,0.11956605463675274,0.27139327384194045,0.016409832170326766,0.008713369658773668,0.01212747214152376,0.013663017313390301,0.016406904007347484,0.0016411113006502083,0.002817063169815011,False,False,0f0b6f79dfa719e0011c01b3da566dcf760568db7f11eb6f7684807a3df8d044,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_reinhard_base_rep01,v1,base,base,1.0,v2,5,5,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,394,0,27,104,114,123,182,100,2.1210800478957785,1.927492415578148,0.5438959004740566,0.8192906789637455,1.8315891231324317,1.7237040958347767,7.0,61.0,0.19358763231763043,0.27539477848968896,0.10788502729765503,0.023719518776253178,0.020654732266121554,0.020431930960797838,0.02168078968719787,0.015138855183353893,0.00414486470480455,False,False,c65754ce7d7a17bb59807e301fd511c03ce979fdcdee2b205833c762c68aab5d,1,9.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_reinhard_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,671,0,1,110,118,168,143,100,2.124753978041909,2.1256875130612403,1.1517226652958996,0.8297370989420727,1.7100612907237582,1.706333614280263,0.0,0.0,0.0009335350193313552,0.3219855663538269,0.0037276764434952536,0.011694643481434796,0.011232879632011071,0.013121562762061171,0.009609829175782828,0.00196872197562727,0.0023636383865993727,False,False,4c2ff16ca9c4fcd2ddfe4d7b3123bb2215d6791bb8cbc4735e2ffb6a415d3be5,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_kircheis_base_rep01,v1,base,base,1.0,v2,5,5,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,391,0,27,103,116,122,153,100,2.0645060837722773,2.0627838840011767,0.5512767643705556,0.8441912899874804,1.921472627093279,1.7484954511287474,11.0,66.0,0.0017221997711005521,0.29291452561692477,0.17297717596453155,0.02319394056946556,0.023604152778824015,0.0216828781324274,0.036136154133226385,0.013421146638877912,0.008232228661976442,False,False,3633efa23d81eafadfdd30965669e9dbdc0be93465ea56d41fb910ca57e8c11d,1,11.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_kircheis_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,546,0,5,109,117,128,136,100,2.1581817451526724,2.072868609538646,1.085433920207949,0.8450976967874402,1.7150191759718665,1.7038575270733354,0.0,0.0,0.08531313561402643,0.24033622342050887,0.011161648898531107,0.011787825631183503,0.01263536526098425,0.013318406748934258,0.0176286912057777,0.0021621153714942677,0.0036031238426816477,False,False,6231bb136990e3ff9ef481d2ac13a47f82ef5c1a5972002d1d3a0232caa384b1,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_reuenthal_base_rep01,v1,base,base,1.0,v2,5,5,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,451,0,29,110,118,129,138,100,1.9502809340323475,2.1652233459958143,0.7377702364911208,0.844028110762908,1.7333173633734715,1.7091639946915367,0.0,0.0,0.21494241196346686,0.10625787427178712,0.02415336868193485,0.01766114640519778,0.008925476828988373,0.015114747235888442,0.008669714064562871,0.003767404797711382,0.0028955769370460228,False,False,b680787c0101679916dbbb92dce4138f7df211552c475e0d79a3dd4b71bb3aa0,1,0.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_reuenthal_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,442,0,21,112,120,131,137,100,2.181769926591577,2.2233027089893884,1.1148433401077926,0.8573894422935753,1.7167835228127106,1.7138057103396591,0.0,0.0,0.04153278239781155,0.25745389781421735,0.002977812473051511,0.009612319570708128,0.003978017300098044,0.01030217407635421,0.0037714222646011014,0.00189740718149246,0.0013423292413666137,False,False,b480017bbda36473d9dc818512bf6c9c889ed72b88710ec010d2ed7dc59364a3,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_mittermeyer_base_rep01,v1,base,base,1.0,v2,5,5,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,494,10,0,106,116,125,187,100,1.9905357161861037,1.971672808975902,0.5882710827560875,0.8346108606063688,1.7625346278953489,1.7540290028885264,4.0,56.0,0.018862907210201785,0.24633977785028127,0.008505625006822504,0.02252018270437359,0.017151677905860686,0.023057170461336846,0.021933287607542627,0.007503263406296462,0.004662396846201196,False,False,84fe7399e61f7f2ce28d66197c318d227f918187248acdcbe1e5e2762a1282ce,1,5.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_mittermeyer_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,485,10,0,111,120,138,137,100,2.138827308958624,2.1503639382888258,1.0827087121865964,0.8616797782802158,1.7133813032010414,1.707600302067365,0.0,0.0,0.01153662933020172,0.22102893390638056,0.005781001133676522,0.010916624173499813,0.009729946571936716,0.010701627258032233,0.010332112580044357,0.0018549518188912234,0.0019915884861756664,False,False,5fefa19115eba372f0624aa3a08646dbe6da80e27a70515a5db9f89e2d98c3ef,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_bittenfeld_base_rep01,v1,base,base,1.0,v2,5,5,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,465,0,13,105,115,124,169,100,2.052398244611548,2.0517621213846313,0.5751970679318822,0.8263379819315995,1.7761620450315674,1.7164025915068701,8.0,59.0,0.0006361232269167516,0.2511409139997173,0.05975945352469725,0.02420760057841515,0.02246555534580307,0.022031832362254887,0.02256947052134696,0.011647750385575455,0.00583639261125392,False,False,4078f200230c8b2f471727684a5b3a786edf68a441b5e2c6b7a600f80af01775,1,9.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_bittenfeld_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,502,9,0,110,118,180,136,100,2.133141153250086,2.1048920308554786,1.070575452072319,0.841318622845738,1.7123600436591142,1.7049581845342243,0.0,0.0,0.02824912239460753,0.22925682922658097,0.007401859124889887,0.012012738273604034,0.011034151225436842,0.020632039916908165,0.0052021686679409145,0.0019857246399564866,0.002539062623171375,False,False,e2494da44192cb4146876d25ee67d7bb2ed839cdd1ac69a4047d04f173f0eb41,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_muller_base_rep01,v1,base,base,1.0,v2,5,5,2,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,439,15,0,102,114,121,167,100,2.0215914958157177,2.4043777897086627,0.5788256495745772,0.8132745037421563,1.7768757543892353,1.7541573805142179,10.0,72.0,0.38278629389294494,0.2344488541675791,0.022718373875017406,0.022282471733415483,0.026075812857900005,0.03181413777962957,0.041630634348766016,0.013673928285214222,0.012053485367992584,False,False,f35ebd72e8026339b44df6699d87ab5902b45291a7d8d5a9d81874587c74b712,1,12.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD2_vs_muller_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,2,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,519,8,0,109,117,128,136,100,2.1429706112196723,2.072130383912732,1.0903051283346825,0.8389060698078938,1.7117628439339378,1.7174080131458616,0.0,0.0,0.0708402273069404,0.2513990585267887,0.005645169211923706,0.01261535660758003,0.0132337613157985,0.019944675214082122,0.012031282870804972,0.002720313466763592,0.0028121031428590695,False,False,a836b9ec1f5f7b34e2a63d4c442cd7032f226682d5409bd0f2079b477fbcd9a1,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD5_vs_reinhard_base_rep01,v1,base,base,1.0,v2,5,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,450,15,0,106,116,125,167,100,2.0313671140226335,1.9396328403065815,0.6572588777176802,0.8465739123914624,1.7200930044484783,1.7264031500078836,1.1000000000000085,36.0,0.09173427371605203,0.1893150346737822,0.006310145559405234,0.018806491784299655,0.021676443861269542,0.019028599519331845,0.017506120245595575,0.00426365858735796,0.004569394549863923,False,False,83844b99375b704742c798293820843c6c808c0efb824b4d3832fd6e32a7abc0,1,4.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD5_vs_reinhard_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,5,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,599,0,3,111,120,195,136,100,2.2055980779146385,2.12903505570448,1.072529819620504,0.8181975896085231,1.7187204338004511,1.7046340709396293,0.0,0.0,0.07656302221015832,0.2543322300119809,0.014086362860821877,0.009092323906960303,0.010638467293895618,0.012686150504521218,0.00542174126453518,0.0016992291315165219,0.0018969330631475277,False,False,7979fa2cdfc1408d2cd7006d1404647f7130644c78d5ad76f1a2b5222a4e0e6e,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD5_vs_kircheis_base_rep01,v1,base,base,1.0,v2,5,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,386,32,0,105,114,124,140,100,2.006534006598126,2.0546442771838413,0.6818887165233785,0.8309306514466309,1.7316962805885963,1.8051995446376736,5.0,60.0,0.04811027058571549,0.14904193492325246,0.07350326404907737,0.01927517145624065,0.022249728073907044,0.020909873484697975,0.04013233870930019,0.004701703452611204,0.011195459109523983,False,False,4efc3aedc1180ece46db32c6b8b395ca111d6cb27cad01eb1868ed4ccdf5df02,1,10.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD5_vs_kircheis_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,5,5,5,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,445,21,0,110,118,129,135,100,2.1988779249472223,2.081977137743719,1.0881893794258726,0.8558255410975418,1.7167178332895392,1.7076395000167248,0.0,0.0,0.1169007872035035,0.23236383832833074,0.009078333272814376,0.010381473281745723,0.01211092629086002,0.017040068847938915,0.012769021609471402,0.0016215840736332435,0.003202347600938393,False,False,fd99cde55eb6f3673c6e501e4a5651f94c938ef19d8a0851264a172a85bcfb18,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR5_MB5_PD5_vs_reuenthal_base_rep01,v1,base,base,1.0,v2,5,5,5,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,433,0,30,110,119,129,136,100,2.041181272407945,2.168628797236775,0.7087049219558544,0.854808159824459,1.7498544677968932,1.7099234720624108,0.0,0.0,0.12744752482882982,0.14610323786860457,0.039930995734482444,0.015994153210121376,0.008027660132844387,0.025033023137646777,0.013456786450191495,0.00503227199083859,0.0018964319673340448,False,False,8c0f15dbf51081cafedb5ea7691d25f5c97274fda7084729cb3e3119d002f1a2,1,0.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
