tick,cohesion_v1_A,cohesion_v1_B,cohesion_v2_A,cohesion_v2_B,enemy_collapse_v1_for_A,enemy_collapse_v1_for_B,enemy_collapse_v2_for_A,enemy_collapse_v2_for_B,alive_A,alive_B,pocket_count_A,pocket_count_B
215,1.0,1.0,0.10449361714821448,0.03639065104756933,0.0,0.0,0.9636093489524307,0.8955063828517855,54,55,1,2
216,1.0,1.0,0.14445856081119035,0.04142389824275272,0.0,0.0,0.9585761017572473,0.8555414391888096,54,55,1,2
217,1.0,1.0,0.11438266610038661,0.07373160096450637,0.0,0.0,0.9262683990354936,0.8856173338996134,54,55,1,1
218,1.0,1.0,0.13728349870630674,0.06653090921894533,0.0,0.0,0.9334690907810547,0.8627165012936933,54,54,1,1
219,1.0,1.0,0.1009844086620838,0.06436651669285165,0.0,0.0,0.9356334833071484,0.8990155913379162,52,53,1,1
220,1.0,1.0,0.11627044010120058,0.05101827287521943,0.0,0.0,0.9489817271247806,0.8837295598987994,52,52,1,1
221,1.0,1.0,0.11734288112086144,0.05750166700924886,0.0,0.0,0.9424983329907511,0.8826571188791386,52,52,1,1
222,1.0,1.0,0.1081222823553234,0.04516892135366746,0.0,0.0,0.9548310786463325,0.8918777176446766,52,52,1,1
223,1.0,1.0,0.0893080382986734,0.08304815315651004,0.0,0.0,0.91695184684349,0.9106919617013266,52,51,1,1
224,1.0,1.0,0.12330863053390595,0.052518608672196376,0.0,0.0,0.9474813913278036,0.876691369466094,52,51,1,1
225,1.0,1.0,0.12290333514715235,0.06461668999670689,0.0,0.0,0.9353833100032931,0.8770966648528477,51,51,1,1
226,1.0,1.0,0.1363028187769859,0.10275154886621685,0.0,0.0,0.8972484511337832,0.8636971812230141,51,51,1,1
227,1.0,1.0,0.07458549485563248,0.05108737847954814,0.0,0.0,0.9489126215204519,0.9254145051443675,49,51,1,1
228,1.0,1.0,0.09497198287720132,0.11616589674181421,0.0,0.0,0.8838341032581858,0.9050280171227987,49,51,1,1
229,1.0,1.0,0.11238737259990139,0.10675155119944735,0.0,0.0,0.8932484488005527,0.8876126274000986,49,48,1,1
230,1.0,1.0,0.12092254817696313,0.05566580155840117,0.0,0.0,0.9443341984415988,0.8790774518230369,48,48,1,0
231,1.0,1.0,0.09571623686534869,0.04724076212318751,0.0,0.0,0.9527592378768125,0.9042837631346513,48,48,1,0
232,1.0,1.0,0.04823718004463218,0.10219400569853376,0.0,0.0,0.8978059943014662,0.9517628199553678,48,48,1,0
233,1.0,1.0,0.10708410133065216,0.1277585283013798,0.0,0.0,0.8722414716986202,0.8929158986693478,48,47,1,0
234,1.0,1.0,0.1085436447750524,0.1135302018736889,0.0,0.0,0.8864697981263111,0.8914563552249476,48,47,1,0
235,1.0,1.0,0.09981554359017308,0.1327089443384586,0.0,0.0,0.8672910556615414,0.9001844564098269,48,47,1,0
236,1.0,1.0,0.09434609632565505,0.12094711380573553,0.0,0.0,0.8790528861942645,0.905653903674345,47,47,1,0
237,1.0,1.0,0.10861830282062812,0.07839759668724477,0.0,0.0,0.9216024033127552,0.8913816971793719,47,47,1,0
238,1.0,1.0,0.14115395769734063,0.07065319516193214,0.0,0.0,0.9293468048380679,0.8588460423026594,47,46,1,0
239,1.0,1.0,0.15046654920504354,0.1480677371328507,0.0,0.0,0.8519322628671493,0.8495334507949565,45,46,1,0
240,1.0,1.0,0.13170230079253575,0.14214797604166196,0.0,0.0,0.857852023958338,0.8682976992074642,45,44,1,0
241,1.0,1.0,0.14796662804658922,0.09165690517135894,0.0,0.0,0.9083430948286411,0.8520333719534108,45,44,1,0
242,1.0,1.0,0.2159634225805892,0.13240708893068964,0.0,0.0,0.8675929110693104,0.7840365774194108,45,43,1,0
243,1.0,1.0,0.1794524446912258,0.08384403394496864,0.0,0.0,0.9161559660550314,0.8205475553087742,44,43,1,0
244,1.0,1.0,0.19667205195166537,0.0821824051236153,0.0,0.0,0.9178175948763847,0.8033279480483346,44,42,1,0
245,1.0,1.0,0.20614168156575685,0.07571438508774042,0.0,0.0,0.9242856149122596,0.7938583184342431,44,41,1,0
246,1.0,1.0,0.22621825465823575,0.06193776263311723,0.0,0.0,0.9380622373668828,0.7737817453417642,43,41,1,0
247,1.0,1.0,0.23145041389973176,0.17604382249139205,0.0,0.0,0.823956177508608,0.7685495861002682,42,41,1,0
248,1.0,1.0,0.20796981960652716,0.07660826297356649,0.0,0.0,0.9233917370264335,0.7920301803934728,41,41,1,0
249,1.0,1.0,0.16777006517555249,0.12588761315497998,0.0,0.0,0.87411238684502,0.8322299348244475,41,41,1,0
250,1.0,1.0,0.25886777275302564,0.15606584260659928,0.0,0.0,0.8439341573934007,0.7411322272469744,41,41,1,0
251,1.0,1.0,0.26699290744757653,0.06897624212762787,0.0,0.0,0.9310237578723721,0.7330070925524235,41,41,1,0
252,1.0,1.0,0.20870640888323366,0.08628473967572492,0.0,0.0,0.9137152603242751,0.7912935911167663,40,40,1,0
253,1.0,1.0,0.19857326018385058,0.13330859549116247,0.0,0.0,0.8666914045088375,0.8014267398161494,40,40,1,0
254,1.0,1.0,0.259212991937559,0.08168759212475651,0.0,0.0,0.9183124078752435,0.740787008062441,40,39,1,0
255,1.0,1.0,0.2562932293519937,0.08125467536075892,0.0,0.0,0.9187453246392411,0.7437067706480063,40,39,1,0
256,1.0,1.0,0.18579481313728485,0.048737352369918274,0.0,0.0,0.9512626476300817,0.8142051868627151,39,39,1,0
257,1.0,1.0,0.16698809011823768,0.0851858063818749,0.0,0.0,0.9148141936181251,0.8330119098817623,38,38,1,0
258,1.0,1.0,0.138514972357479,0.07102573650261612,0.0,0.0,0.9289742634973839,0.861485027642521,38,37,1,0
259,1.0,1.0,0.2350847488370308,0.08109857431082512,0.0,0.0,0.9189014256891749,0.7649152511629692,38,37,1,0
260,1.0,1.0,0.25123851051773816,0.04488308217952752,0.0,0.0,0.9551169178204725,0.7487614894822618,38,37,1,0
261,1.0,1.0,0.18971610862042443,0.08008077092251453,0.0,0.0,0.9199192290774855,0.8102838913795756,37,37,1,0
262,1.0,1.0,0.230309292968931,0.05562569134485695,0.0,0.0,0.944374308655143,0.769690707031069,37,37,1,0
263,1.0,1.0,0.15168684826783108,0.08719650431935388,0.0,0.0,0.9128034956806461,0.8483131517321689,37,36,1,0
264,1.0,1.0,0.159144023328172,0.07342671833525982,0.0,0.0,0.9265732816647402,0.840855976671828,37,36,1,0
265,1.0,1.0,0.164899372791816,0.10352798990160295,0.0,0.0,0.896472010098397,0.835100627208184,36,36,1,0
266,1.0,1.0,0.13351085496936643,0.11634156747336899,0.0,0.0,0.883658432526631,0.8664891450306336,36,35,1,0
267,1.0,1.0,0.11988946849135607,0.06668168978120514,0.0,0.0,0.9333183102187949,0.8801105315086439,35,35,1,0
268,1.0,1.0,0.14883622359513382,0.13216830335166774,0.0,0.0,0.8678316966483323,0.8511637764048662,34,34,1,0
269,1.0,1.0,0.13591497093694405,0.08920414971197899,0.0,0.0,0.910795850288021,0.864085029063056,34,34,1,0
270,1.0,1.0,0.18749052824508883,0.11533638577848204,0.0,0.0,0.884663614221518,0.8125094717549112,34,34,1,0
271,1.0,1.0,0.14943144803771913,0.08275622572441399,0.0,0.0,0.917243774275586,0.8505685519622809,34,34,1,0
272,1.0,1.0,0.21376797213197885,0.0837995396824005,0.0,0.0,0.9162004603175995,0.7862320278680212,34,33,1,0
273,1.0,1.0,0.1876036935503379,0.03746270648072492,0.0,0.0,0.9625372935192751,0.8123963064496621,34,33,1,0
274,1.0,1.0,0.244074378447377,0.06530127191178714,0.0,0.0,0.9346987280882129,0.755925621552623,33,33,1,0
275,1.0,1.0,0.25703571701933225,0.044201501868016524,0.0,0.0,0.9557984981319835,0.7429642829806677,33,33,1,0
276,1.0,1.0,0.12517653131141548,0.12670896107860274,0.0,0.0,0.8732910389213973,0.8748234686885845,33,33,1,0
277,1.0,1.0,0.19988164632046734,0.06591588929687964,0.0,0.0,0.9340841107031204,0.8001183536795327,33,32,1,0
278,1.0,1.0,0.2345542304027205,0.046968968963355784,0.0,0.0,0.9530310310366442,0.7654457695972795,33,32,1,0
279,1.0,1.0,0.09624831021214586,0.04081822154515069,0.0,0.0,0.9591817784548493,0.9037516897878541,33,32,1,0
280,1.0,1.0,0.21159863352784247,0.05037455183000761,0.0,0.0,0.9496254481699924,0.7884013664721575,32,31,1,0
281,1.0,1.0,0.15138714954787458,0.04850312659219114,0.0,0.0,0.9514968734078089,0.8486128504521254,31,31,1,0
282,1.0,1.0,0.2032974718973295,0.05529748649954069,0.0,0.0,0.9447025135004593,0.7967025281026705,31,30,1,0
283,1.0,1.0,0.18843912373896665,0.06223038744073994,0.0,0.0,0.9377696125592601,0.8115608762610333,31,30,1,0
284,1.0,1.0,0.06064598032050739,0.07597302830515595,0.0,0.0,0.924026971694844,0.9393540196794926,29,30,1,0
285,1.0,1.0,0.14052733349502355,0.047056636891566805,0.0,0.0,0.9529433631084332,0.8594726665049764,29,30,1,0
286,1.0,1.0,0.18664603007488278,0.058757620030486346,0.0,0.0,0.9412423799695137,0.8133539699251172,29,30,1,0
287,1.0,1.0,0.13531632496089674,0.06619685440079415,0.0,0.0,0.9338031455992059,0.8646836750391033,29,30,1,0
288,1.0,1.0,0.08459666937500643,0.048321161592446815,0.0,0.0,0.9516788384075532,0.9154033306249936,29,29,1,0
289,1.0,1.0,0.13892331536815217,0.0557815015385108,0.0,0.0,0.9442184984614892,0.8610766846318478,29,29,1,0
290,1.0,1.0,0.1183294819841344,0.08127756394383823,0.0,0.0,0.9187224360561618,0.8816705180158656,28,29,1,0
291,1.0,1.0,0.2840860001427935,0.0855666950650692,0.0,0.0,0.9144333049349308,0.7159139998572065,28,29,1,0
292,1.0,1.0,0.1371403857801684,0.09360752750979207,0.0,0.0,0.9063924724902079,0.8628596142198316,28,29,1,0
293,1.0,1.0,0.27422970273377656,0.09939607840353715,0.0,0.0,0.9006039215964629,0.7257702972662234,28,29,1,0
294,1.0,1.0,0.27802007930856343,0.12554651394301586,0.0,0.0,0.8744534860569841,0.7219799206914366,27,29,1,0
295,1.0,1.0,0.2127968589242416,0.0771548762680021,0.0,0.0,0.9228451237319979,0.7872031410757584,26,27,0,0
296,1.0,1.0,0.11906426931975911,0.08528709493870412,0.0,0.0,0.9147129050612959,0.8809357306802409,26,27,0,0
297,1.0,1.0,0.15212165101716668,0.042362367941152446,0.0,0.0,0.9576376320588476,0.8478783489828333,26,27,0,0
298,1.0,1.0,0.14389313011576677,0.08479169493049898,0.0,0.0,0.915208305069501,0.8561068698842332,26,27,0,0
299,1.0,1.0,0.10608518893144514,0.10819101800413089,0.0,0.0,0.8918089819958691,0.8939148110685549,26,27,0,0
300,1.0,1.0,0.1367538183105831,0.08583872440382867,0.0,0.0,0.9141612755961713,0.8632461816894169,26,27,0,0
