tick,unit_id,expected_x,expected_y,actual_x,actual_y,actual_rel_forward,actual_rel_lateral,offset_forward_local,offset_lateral_local,delta_forward,delta_lateral,centroid_x,centroid_y,primary_axis_x,primary_axis_y,secondary_axis_x,secondary_axis_y
29,A16,58.527486,74.130214,57.540172,73.391462,-5.220527,11.175661,-4.000000,11.000000,-1.220527,0.175661,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A17,57.113388,75.544543,56.913534,75.824250,-3.943563,13.339106,-4.000000,13.000000,0.056437,0.339106,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A18,55.699290,76.958872,54.642201,76.182604,-5.296395,15.198464,-4.000000,15.000000,-1.296395,0.198464,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A19,54.285192,78.373201,54.678762,78.182269,-3.856679,16.586707,-4.000000,17.000000,0.143321,-0.413293,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A20,52.871094,79.787530,53.318196,80.226732,-3.373288,18.994465,-4.000000,19.000000,0.626712,-0.005535,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A21,81.153284,54.329374,81.700486,54.706273,-1.346552,-19.120368,-2.000000,-19.000000,0.653448,-0.120368,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A22,79.739186,55.743703,79.629735,55.220100,-2.447613,-17.292886,-2.000000,-17.000000,-0.447613,-0.292886,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A23,78.325089,57.158032,78.552788,57.349857,-1.703349,-15.025342,-2.000000,-15.000000,0.296651,-0.025342,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A24,76.910991,58.572361,76.582021,58.191461,-2.501951,-13.036761,-2.000000,-13.000000,-0.501951,-0.036761,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A25,75.496893,59.986691,75.014176,59.787748,-2.482023,-10.799381,-2.000000,-11.000000,-0.482023,0.200619,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A26,74.082795,61.401020,73.133269,60.467594,-3.331449,-8.988725,-2.000000,-9.000000,-1.331449,0.011275,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A27,72.668697,62.815349,72.220105,62.494741,-2.543914,-6.909547,-2.000000,-7.000000,-0.543914,0.090453,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A28,71.254599,64.229678,71.575250,64.595671,-1.514472,-4.967899,-2.000000,-5.000000,0.485528,0.032101,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A29,69.840501,65.644007,69.631577,65.246478,-2.428816,-3.133400,-2.000000,-3.000000,-0.428816,-0.133400,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A30,68.426403,67.058336,67.495721,66.053526,-3.368595,-1.052529,-2.000000,-1.000000,-1.368595,-0.052529,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A31,67.012305,68.472666,66.961501,68.187582,-2.237495,0.834320,-2.000000,1.000000,-0.237495,-0.165680,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A32,65.598207,69.886995,65.170434,69.426353,-2.628202,2.976707,-2.000000,3.000000,-0.628202,-0.023293,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A33,64.184109,71.301324,64.298677,71.203779,-1.987950,4.850015,-2.000000,5.000000,0.012050,-0.149985,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A34,62.770011,72.715653,61.827721,72.153401,-3.063894,7.268640,-2.000000,7.000000,-1.063894,0.268640,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A35,61.355913,74.129982,61.499741,74.089289,-1.927062,8.869529,-2.000000,9.000000,0.072938,-0.130471,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A36,59.941815,75.544311,59.447395,74.792115,-2.881476,10.817652,-2.000000,11.000000,-0.881476,-0.182348,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A37,58.527717,76.958641,58.773510,76.683193,-2.020939,12.631425,-2.000000,13.000000,-0.020939,-0.368575,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A38,57.113619,78.372970,57.087362,78.033569,-2.258541,14.778553,-2.000000,15.000000,-0.258541,-0.221447,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A39,55.699521,79.787299,55.493810,79.948897,-2.031214,17.259724,-2.000000,17.000000,-0.031214,0.259724,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A40,54.285423,81.201628,54.750869,81.898654,-1.178022,19.163819,-2.000000,19.000000,0.821978,0.163819,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A41,82.567614,55.743472,83.223643,56.002418,0.647009,-19.280728,-0.000000,-19.000000,0.647009,-0.280728,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A42,81.153516,57.157801,81.113878,56.701509,-0.350651,-17.294648,-0.000000,-17.000000,-0.350651,-0.294648,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A43,79.739418,58.572130,80.483169,58.617294,0.557888,-15.493931,-0.000000,-15.000000,0.557888,-0.493931,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A44,78.325320,59.986459,78.571024,59.343297,-0.280994,-13.628547,-0.000000,-13.000000,-0.280994,-0.628547,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A45,76.911222,61.400789,76.783227,60.953451,-0.406803,-11.225843,-0.000000,-11.000000,-0.406803,-0.225843,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A46,75.497124,62.815118,74.796106,62.011325,-1.064056,-9.072760,-0.000000,-9.000000,-1.064056,-0.072760,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A47,74.083026,64.229447,73.650350,64.086329,-0.407165,-6.795285,-0.000000,-7.000000,-0.407165,0.204715,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A48,72.668928,65.643776,73.129155,66.098981,0.647309,-5.003499,-0.000000,-5.000000,0.647309,-0.003499,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A49,71.254830,67.058105,71.089891,66.773123,-0.318135,-3.084910,-0.000000,-3.000000,-0.318135,-0.084910,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A50,69.840732,68.472434,69.309644,67.873022,-0.799381,-1.048378,-0.000000,-1.000000,-0.799381,-0.048378,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A51,68.426634,69.886764,68.195812,69.790102,-0.231574,1.094847,-0.000000,1.000000,-0.231574,0.094847,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A52,67.012536,71.301093,66.309330,71.070408,-0.660388,3.334069,-0.000000,3.000000,-0.660388,0.334069,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A53,65.598438,72.715422,65.693812,73.066950,0.315992,5.181154,-0.000000,5.000000,0.315992,0.181154,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A54,64.184340,74.129751,63.645874,73.105559,-1.104939,6.656450,-0.000000,7.000000,-1.104939,-0.343550,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A55,62.770242,75.544080,62.789722,75.562640,0.026898,8.999352,-0.000000,9.000000,0.026898,-0.000648,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A56,61.356144,76.958409,60.882948,76.174103,-0.889170,10.779939,-0.000000,11.000000,-0.889170,-0.220061,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A57,59.942046,78.372739,60.220804,78.052161,-0.029537,12.576204,-0.000000,13.000000,-0.029537,-0.423796,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A58,58.527948,79.787068,58.245264,80.111109,0.029209,15.429022,-0.000000,15.000000,0.029209,0.429022,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A59,57.113850,81.201397,56.741176,81.512252,-0.043752,17.483324,-0.000000,17.000000,-0.043752,0.483324,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A60,55.699753,82.615726,55.913776,83.686616,0.908521,19.605970,-0.000000,19.000000,0.908521,0.605970,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A61,83.981943,57.157570,84.728883,57.800007,2.982444,-19.073815,2.000000,-19.000000,0.982444,-0.073815,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A62,82.567845,58.571899,82.850870,58.645336,2.252069,-17.148181,2.000000,-17.000000,0.252069,-0.148181,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A63,81.153747,59.986228,81.282659,60.561195,2.497692,-14.684551,2.000000,-15.000000,0.497692,0.315449,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A64,79.739649,61.400557,79.158527,61.109861,1.383515,-12.794689,2.000000,-13.000000,-0.616485,0.205311,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A65,78.325551,62.814887,78.327359,63.015620,2.143207,-10.859327,2.000000,-11.000000,0.143207,0.140673,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A66,76.911453,64.229216,76.704707,64.184808,1.822398,-8.885224,2.000000,-9.000000,-0.177602,0.114776,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A67,75.497355,65.643545,75.106918,65.571670,1.673078,-6.774769,2.000000,-7.000000,-0.326922,0.225231,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A68,74.083257,67.057874,74.735652,67.699342,2.914900,-5.007651,2.000000,-5.000000,0.914900,-0.007651,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A69,72.669159,68.472203,72.403166,68.452913,1.798260,-2.825571,2.000000,-3.000000,-0.201740,0.174429,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A70,71.255061,69.886532,71.740992,70.374656,2.688760,-0.998393,2.000000,-1.000000,0.688760,0.001607,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A71,69.840963,71.300862,69.764799,71.030376,1.754893,0.862574,2.000000,1.000000,-0.245107,-0.137426,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A72,68.426865,72.715191,67.934241,72.684719,1.630088,3.326761,2.000000,3.000000,-0.369912,0.326761,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A73,67.012767,74.129520,67.344973,75.329431,3.083320,5.613649,2.000000,5.000000,1.083320,0.613649,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A74,65.598669,75.543849,65.256515,75.132596,1.467265,6.951096,2.000000,7.000000,-0.532735,-0.048904,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A75,64.184571,76.958178,64.179773,76.902877,1.957506,8.964286,2.000000,9.000000,-0.042494,-0.035714,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A76,62.770474,78.372507,62.797590,78.932936,2.415426,11.377143,2.000000,11.000000,0.415426,0.377143,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A77,61.356376,79.786837,61.054492,79.913554,1.876114,13.303056,2.000000,13.000000,-0.123886,0.303056,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A78,59.942278,81.201166,60.687222,82.245621,3.265279,15.211890,2.000000,15.000000,1.265279,0.211890,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A79,58.528180,82.615495,58.541572,82.504020,1.930653,16.911700,2.000000,17.000000,-0.069347,-0.088300,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A80,57.114082,84.029824,57.754092,84.808739,3.003324,19.098303,2.000000,19.000000,1.003324,0.098303,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A81,85.396272,58.571668,86.277844,59.339577,5.166366,-19.080276,4.000000,-19.000000,1.166366,-0.080276,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A82,83.982174,59.985997,84.455470,60.163564,4.460247,-17.209074,4.000000,-17.000000,0.460247,-0.209074,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A83,82.568076,61.400326,83.064686,61.900222,4.704636,-14.997619,4.000000,-15.000000,0.704636,0.002381,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A84,81.153978,62.814655,80.788599,62.665988,3.636502,-12.846791,4.000000,-13.000000,-0.363498,0.153209,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A85,79.739880,64.228985,80.487394,64.990617,5.067127,-10.989929,4.000000,-11.000000,1.067127,0.010071,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A86,78.325782,65.643314,78.378905,65.880296,4.205124,-8.869975,4.000000,-9.000000,0.205124,0.130025,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A87,76.911684,67.057643,76.968736,67.298543,4.210673,-6.869983,4.000000,-7.000000,0.210673,0.130017,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A88,75.497586,68.471972,77.067504,69.999913,6.190519,-5.029502,4.000000,-5.000000,2.190519,-0.029502,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A89,74.083488,69.886301,74.619067,69.851921,4.354434,-3.402993,4.000000,-3.000000,0.354434,-0.402993,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A90,72.669390,71.300630,73.176275,71.780527,4.697762,-1.019026,4.000000,-1.000000,0.697762,-0.019026,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A91,71.255292,72.714959,71.385381,73.149496,4.399233,1.215310,4.000000,1.000000,0.399233,0.215310,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A92,69.841194,74.129289,69.807446,74.378367,4.152245,3.200001,4.000000,3.000000,0.152245,0.200001,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A93,68.427097,75.543618,69.988768,77.080905,6.191296,4.982936,4.000000,5.000000,2.191296,-0.017064,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A94,67.012999,76.957947,67.547111,77.475842,4.743883,6.988594,4.000000,7.000000,0.743883,-0.011406,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A95,65.598901,78.372276,65.992415,78.792172,4.575167,9.018702,4.000000,9.000000,0.575167,0.018702,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A96,64.184803,79.786605,65.185507,80.765526,5.399808,10.984712,4.000000,11.000000,1.399808,-0.015288,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A97,62.770705,81.200934,62.924854,81.481398,4.307311,13.089343,4.000000,13.000000,0.307311,0.089343,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A98,61.356607,82.615264,62.373152,83.609609,5.421916,14.984419,4.000000,15.000000,1.421916,-0.015581,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A99,59.942509,84.029593,60.476103,84.544952,4.741723,16.987166,4.000000,17.000000,0.741723,-0.012834,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
29,A100,58.528411,85.443922,59.362404,86.272026,5.175281,18.995932,4.000000,19.000000,1.175281,-0.004068,69.133683,69.179599,0.707165,0.707049,-0.707049,0.707165
30,A1,80.436188,53.611646,80.823963,53.583706,-3.745534,-19.293935,-4.000000,-19.000000,0.254466,-0.293935,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A2,79.022088,55.025973,79.007807,54.421849,-4.437245,-17.417118,-4.000000,-17.000000,-0.437245,-0.417118,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A3,77.607988,56.440301,77.169331,55.617502,-4.891962,-15.271701,-4.000000,-15.000000,-0.891962,-0.271701,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A4,76.193888,57.854628,75.815029,57.393709,-4.593808,-13.058073,-4.000000,-13.000000,-0.593808,-0.058073,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A5,74.779788,59.268955,73.600682,58.513905,-5.367680,-10.700257,-4.000000,-11.000000,-1.367680,0.299743,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A6,73.365689,60.683283,72.078798,59.827225,-5.515318,-8.695476,-4.000000,-9.000000,-1.515318,0.304524,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A7,71.951589,62.097610,71.477035,61.796941,-4.548175,-6.877089,-4.000000,-7.000000,-0.548175,0.122911,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A8,70.537489,63.511937,70.764044,63.992296,-3.500151,-4.820493,-4.000000,-5.000000,0.499849,0.179507,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A9,69.123389,64.926264,68.741926,64.520711,-4.556504,-3.017079,-4.000000,-3.000000,-0.556504,-0.017079,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A10,67.709289,66.340592,66.587585,65.401888,-5.456939,-0.870716,-4.000000,-1.000000,-1.456939,0.129284,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A11,66.295190,67.754919,66.309120,67.415971,-4.229802,0.750459,-4.000000,1.000000,-0.229802,-0.249541,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A12,64.881090,69.169246,64.515841,68.478879,-4.746415,2.770046,-4.000000,3.000000,-0.746415,-0.229954,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A13,63.466990,70.583574,63.733777,70.319633,-3.997957,4.624719,-4.000000,5.000000,0.002043,-0.375281,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A14,62.052890,71.997901,61.181416,71.218221,-5.167547,7.064815,-4.000000,7.000000,-1.167547,0.064815,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A15,60.638790,73.412228,60.392617,73.070234,-4.415892,8.932210,-4.000000,9.000000,-0.415892,-0.067790,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A16,59.224690,74.826556,58.267226,74.078043,-5.206320,11.147654,-4.000000,11.000000,-1.206320,0.147654,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A17,57.810591,76.240883,57.620698,76.531299,-3.928946,13.339635,-4.000000,13.000000,0.071054,0.339635,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A18,56.396491,77.655210,55.345615,76.704061,-5.415651,15.070404,-4.000000,15.000000,-1.415651,0.070404,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A19,54.982391,79.069537,55.645730,78.681415,-3.805332,16.256520,-4.000000,17.000000,0.194668,-0.743480,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A20,53.568291,80.483865,54.023276,80.935860,-3.358668,18.997937,-4.000000,19.000000,0.641332,-0.002063,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A21,81.850515,55.025746,82.137912,55.516061,-1.450086,-18.856471,-2.000000,-19.000000,0.549914,0.143529,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A22,80.436415,56.440073,80.206490,55.850928,-2.579149,-17.254053,-2.000000,-17.000000,-0.579149,-0.254053,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A23,79.022315,57.854401,79.487931,57.606357,-1.846113,-15.504621,-2.000000,-15.000000,0.153887,-0.504621,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A24,77.608216,59.268728,77.347204,58.844287,-2.484679,-13.115600,-2.000000,-13.000000,-0.484679,-0.115600,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A25,76.194116,60.683055,75.886009,60.209905,-2.552422,-11.116748,-2.000000,-11.000000,-0.552422,-0.116748,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A26,74.780016,62.097382,73.462612,61.345431,-3.463288,-8.600282,-2.000000,-9.000000,-1.463288,0.399718,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A27,73.365916,63.511710,72.906202,63.278191,-2.490203,-6.840095,-2.000000,-7.000000,-0.490203,0.159905,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A28,71.951816,64.926037,72.282414,65.302720,-1.499880,-4.967373,-2.000000,-5.000000,0.500120,0.032627,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A29,70.537716,66.340364,70.338742,65.953527,-2.414221,-3.132872,-2.000000,-3.000000,-0.414221,-0.132872,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A30,69.123617,67.754692,68.200222,66.765022,-3.352737,-1.046972,-2.000000,-1.000000,-1.352737,-0.046972,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A31,67.709517,69.169019,67.778955,68.835570,-2.186661,0.715101,-2.000000,1.000000,-0.186661,-0.284899,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A32,66.295417,70.583346,66.015850,69.779742,-2.765888,2.629388,-2.000000,3.000000,-0.765888,-0.370612,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A33,64.881317,71.997673,64.733103,72.007580,-2.097807,5.111800,-2.000000,5.000000,-0.097807,0.111800,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A34,63.467217,73.412001,62.728896,72.397461,-3.239445,6.804584,-2.000000,7.000000,-1.239445,-0.195416,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A35,62.053118,74.826328,61.798228,74.802143,-2.197349,9.163117,-2.000000,9.000000,-0.197349,0.163117,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A36,60.639018,76.240655,59.912887,75.598937,-2.967220,11.059610,-2.000000,11.000000,-0.967220,0.059610,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A37,59.224918,77.654983,59.435221,77.427494,-2.012127,12.690433,-2.000000,13.000000,-0.012127,-0.309567,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A38,57.810818,79.069310,57.794526,78.740618,-2.243922,14.779080,-2.000000,15.000000,-0.243922,-0.220920,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A39,56.396718,80.483637,56.114950,80.700504,-2.045921,17.352584,-2.000000,17.000000,-0.045921,0.352584,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A40,54.982618,81.897965,55.476358,82.602396,-1.152777,19.149049,-2.000000,19.000000,0.847223,0.149049,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A41,83.264842,56.439846,83.903776,56.735507,0.660878,-19.242677,-0.000000,-19.000000,0.660878,-0.242677,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A42,81.850743,57.854173,81.811710,57.539819,-0.249866,-17.194702,-0.000000,-17.000000,-0.249866,-0.194702,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A43,80.436643,59.268500,81.126289,59.419406,0.594391,-15.380899,-0.000000,-15.000000,0.594391,-0.380899,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A44,79.022543,60.682828,79.217504,60.008046,-0.339235,-13.615028,-0.000000,-13.000000,-0.339235,-0.615028,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A45,77.608443,62.097155,77.490392,61.660500,-0.392219,-11.225318,-0.000000,-11.000000,-0.392219,-0.225318,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A46,76.194343,63.511482,75.493554,62.727960,-1.049562,-9.058585,-0.000000,-9.000000,-1.049562,-0.058585,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A47,74.780243,64.925810,74.357514,64.793378,-0.392575,-6.794760,-0.000000,-7.000000,-0.392575,0.205240,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A48,73.366144,66.340137,73.835045,66.807303,0.661900,-5.001174,-0.000000,-5.000000,0.661900,-0.001174,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A49,71.952044,67.754464,71.797056,67.480172,-0.303540,-3.084385,-0.000000,-3.000000,-0.303540,-0.084385,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A50,70.537944,69.168791,70.008212,68.588565,-0.784856,-1.035768,-0.000000,-1.000000,-0.784856,-0.035768,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A51,69.123844,70.583119,68.902976,70.497151,-0.216973,1.095371,-0.000000,1.000000,-0.216973,0.095371,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A52,67.709744,71.997446,67.018691,71.775254,-0.645789,3.331483,-0.000000,3.000000,-0.645789,0.331483,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A53,66.295645,73.411773,66.400976,73.773999,0.330598,5.181678,-0.000000,5.000000,0.330598,0.181678,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A54,64.881545,74.826101,64.285060,73.982263,-1.018448,6.825013,-0.000000,7.000000,-1.018448,-0.174987,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A55,63.467445,76.240428,63.531159,76.362247,0.131188,9.041097,-0.000000,9.000000,0.131188,0.041097,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A56,62.053345,77.654755,61.584197,76.880599,-0.879131,10.784255,-0.000000,11.000000,-0.879131,-0.215745,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A57,60.639245,79.069082,60.768440,78.902534,-0.026396,12.790876,-0.000000,13.000000,-0.026396,-0.209124,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A58,59.225145,80.483410,58.952429,80.818158,0.043829,15.429546,-0.000000,15.000000,0.043829,0.429546,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A59,57.811046,81.897737,57.461010,82.217829,-0.021212,17.473850,-0.000000,17.000000,-0.021212,0.473850,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A60,56.396946,83.312064,56.732319,84.261061,0.908152,19.433970,-0.000000,19.000000,0.908152,0.433970,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A61,84.679170,57.853946,85.418192,58.524475,2.996707,-19.048352,2.000000,-19.000000,0.996707,-0.048352,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A62,83.265070,59.268273,83.558035,59.352385,2.266646,-17.147660,2.000000,-17.000000,0.266646,-0.147660,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A63,81.850970,60.682600,82.099325,61.141891,2.500369,-14.850806,2.000000,-15.000000,0.500369,0.149194,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A64,80.436870,62.096927,79.797344,61.910546,1.415969,-12.679625,2.000000,-13.000000,-0.584031,0.320375,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A65,79.022770,63.511255,79.031237,63.730687,2.161137,-10.850812,2.000000,-11.000000,0.161137,0.149188,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A66,77.608671,64.925582,77.411872,64.891857,1.836986,-8.884702,2.000000,-9.000000,-0.163014,0.115298,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A67,76.194571,66.339909,75.814083,66.278719,1.687668,-6.774247,2.000000,-7.000000,-0.312332,0.225753,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A68,74.780471,67.754237,75.440843,68.408360,2.929489,-5.004344,2.000000,-5.000000,0.929489,-0.004344,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A69,73.366371,69.168564,73.110331,69.159962,1.812856,-2.825050,2.000000,-3.000000,-0.187144,0.174950,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
30,A70,71.952271,70.582891,72.448706,71.081155,2.703358,-0.998650,2.000000,-1.000000,0.703358,0.001350,69.830894,69.875955,0.707164,0.707050,-0.707050,0.707164
