axis_to_objective_x,axis_to_objective_y,boundary_contrib_dx,boundary_contrib_dy,boundary_x,boundary_y,centroid_to_objective_distance_pre,centroid_x_pre,centroid_y_pre,cohesion_contrib_dx,cohesion_contrib_dy,cohesion_deadband_triggered,cohesion_norm,cohesion_vector_x,cohesion_vector_y,expected_pos_x,expected_pos_y,fleet_id,forward_gain_effective,late_clamp_active_for_tick,late_clamp_dx,late_clamp_dy,late_clamp_overshoot,pre_projection_total_dx,pre_projection_total_dy,pre_projection_total_norm,projection_disp_norm,projection_dx,projection_dy,realized_disp_norm,realized_dx,realized_dy,separation_contrib_dx,separation_contrib_dy,separation_dir_x,separation_dir_y,separation_norm,target_contrib_dx,target_contrib_dy,target_dir_x,target_dir_y,tick,unit_id,using_fixture_expected_position,within_stop_radius_pre,x_post,x_pre,y_post,y_pre
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.19764513784529966,0.1905406320347538,0.05251540781222275,342.3956858865412,343.81256344460365,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A31,True,False,342.9123886049253,342.2051452545064,344.46701822236383,343.76004803679143
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867281117302,0.14139403438602963,False,1.1197096321061029,0.7919072069764752,0.7916013111218945,340.98174551539637,345.2270501454414,A,1.0,False,0.0,0.0,0.0,0.7072433531462817,0.706970182843947,1.0,0.0,0.0,0.0,1.0000000000000198,0.7072433531462821,0.7069701828439747,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A32,True,False,340.8970816615662,340.1898383084199,345.1424190171635,344.4354488343195
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.3234944770641896,-0.3071848912928772,0.10142050706053851,339.56780514425157,346.6415368462792,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A33,True,False,340.5822333859633,339.87499003554444,347.2470865247911,346.5401163392187
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867298702804,0.14139403421010666,False,1.233841685673937,0.8726263455732806,0.8722892675701814,338.1538647731068,348.056023547117,A,1.0,False,0.0,0.0,0.0,0.7072433533221368,0.706970182668024,1.0,0.0,0.0,0.0,1.0000000000000278,0.7072433533221556,0.7069701826680443,0.0,0.0,0.0,0.0,0.0,0.5657946803351088,0.5655761484579175,0.7072433504188859,0.7069701855723967,420,A34,True,False,337.9884817808557,337.28123842753354,347.89070446221484,347.1837342795468
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.4047913626678367,0.36328093078617485,0.17855814912127244,336.739924401962,349.47051024795473,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A35,True,False,337.0838868215947,336.37664347117584,349.99892228440586,349.29195209883346
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.1414486731296206,0.14139403406745904,False,1.3165009064386344,0.9310865319484378,0.9307268700741247,335.3259840308172,350.8849969487925,A,1.0,False,0.0,0.0,0.0,0.7072433534647293,0.7069701825253765,1.0,0.0,0.0,0.0,0.9999999999999862,0.7072433534647189,0.7069701825253674,0.0,0.0,0.0,0.0,0.0,0.5657946803351088,0.5655761484579175,0.7072433504188859,0.7069701855723967,420,A36,True,False,335.1021408523335,334.3948974988688,350.66124026124373,349.95427007871837
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.19991271160581423,0.1839479751532167,0.0782830422161851,333.9120436596724,352.2994836496303,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A37,True,False,334.43533903493807,333.7280956845192,352.9281707929865,352.2212006074141
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867259273622,0.14139403460455083,False,0.9554306450626804,0.6757219824926892,0.6754609684512047,332.4981032885276,353.71397035046806,A,1.0,False,0.0,0.0,0.0,0.7072433529278449,0.7069701830624682,1.0,0.0,0.0,0.0,1.0000000000000004,0.7072433529278328,0.7069701830624808,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A38,True,False,332.52962465896275,331.8223813060349,353.74547956507934,353.03850938201685
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.17417295766091406,0.0431652079973901,0.1687393967006301,331.08416291738286,355.1284570513058,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A39,True,False,331.74824105980434,331.04099770938546,355.6666878401776,354.9597176546052
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.5579131164264874,-0.36472034458120106,-0.4221920365536107,329.67022254623805,356.54294375214363,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A40,True,False,330.74218624123813,330.03494289081925,357.67210597426964,356.96513578869724
