tick,unit_id,fleet_id,x_pre,y_pre,x_post,y_post,realized_dx,realized_dy,realized_disp_norm,objective_reached_tick,centroid_x_pre,centroid_y_pre,centroid_to_objective_distance_pre,within_stop_radius_pre,axis_to_objective_x,axis_to_objective_y,target_dir_x,target_dir_y,forward_gain_effective,target_contrib_dx,target_contrib_dy,using_fixture_expected_position,expected_pos_x,expected_pos_y,cohesion_vector_x,cohesion_vector_y,cohesion_norm,cohesion_deadband_triggered,cohesion_contrib_dx,cohesion_contrib_dy,separation_dir_x,separation_dir_y,separation_norm,separation_contrib_dx,separation_contrib_dy,boundary_x,boundary_y,boundary_contrib_dx,boundary_contrib_dy,pre_projection_total_dx,pre_projection_total_dy,pre_projection_total_norm,projection_dx,projection_dy,projection_disp_norm,late_clamp_active_for_tick,late_clamp_overshoot,late_clamp_dx,late_clamp_dy,realized_minus_pre_projection_dx,realized_minus_pre_projection_dy,realized_minus_pre_projection_norm,dominant_contributor_label
423,A100,A,337.2751997050792,364.14498358075394,337.982443055417,364.85195376640746,0.7072433503377624,0.7069701856535175,0.999999999999976,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.942991133026298,0.9426269149624128,True,336.0354126881576,362.90567540947245,-1.239787016921639,-1.2393081712814933,1.7529850514857608,False,-0.2357477826885145,-0.23565672930888265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433503377836,0.7069701856535302,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,-2.120525977034049e-14,-1.2656542480726785e-14,2.469516368631847e-14,target
423,A11,A,342.76609844395887,344.1584651406151,343.4733417937286,344.8654353268369,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,343.1029292419924,344.51953362384296,0.33683079803353166,0.3610684832278821,0.4937868326356923,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A12,A,340.8034486763044,345.04882219497927,341.5106920289857,345.7557923782884,0.7072433526813029,0.7069701833091244,1.0000000000000133,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,341.6889888695487,345.9340203233824,0.8855401932443101,0.8851981284031467,1.2521010983062046,False,0.14144867286551152,0.1413940343316701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433526812905,0.7069701833091179,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,1.2434497875801753e-14,6.5503158452884236e-15,1.4054300946555645e-14,target
423,A13,A,339.87726319442254,347.1669804766119,340.58450654419227,347.87395066283375,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,340.2750484971051,347.34850702292186,0.3977853026825642,0.18152654630995357,0.437247108675951,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A14,A,337.93705009259736,347.8392926348305,338.6442934453546,348.54626281806367,0.7072433527572457,0.7069701832331816,1.0000000000000342,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,338.86110812466154,348.7629937224613,0.9240580320641811,0.9237010876308318,1.3065630279143479,False,0.14144867294144162,0.14139403425571068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433527572206,0.7069701832331584,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.5091040356528538e-14,2.3203661214665772e-14,3.41755789993078e-14,target
423,A15,A,337.28147369461976,349.772493631703,337.9887170443895,350.47946381792485,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,337.44716775221787,350.17748042200077,0.16569405759810252,0.4049867902977553,0.4375715039156473,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A16,A,335.1021408560722,350.66124025742187,335.8093842088439,351.3682104406406,0.7072433527716839,0.7069701832187434,1.000000000000038,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,336.0332273797743,351.59196712154016,0.9310865237021062,0.9307268641182986,1.3165008963958797,False,0.14144867295587818,0.14139403424126853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433527716571,0.7069701832187163,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,2.6867397195928788e-14,2.708944180085382e-14,3.815356980893988e-14,target
423,A17,A,334.30078118664267,352.9810424802746,335.0080245364124,353.68801266649643,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,334.6192870073306,353.0064538210796,0.3185058206879603,0.02541134080502161,0.3195179088151712,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A18,A,332.0974990175278,353.31352084885225,332.8047423707356,354.02049103163466,0.7072433532077866,0.7069701827824133,0.9999999999999964,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,333.205346634887,354.42094052061907,1.107847617359198,1.10741967176682,1.566430551510211,False,0.1414486733920136,0.14139403380496454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433532077926,0.7069701827824123,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-5.995204332975845e-15,9.992007221626409e-16,6.077900713017834e-15,target
423,A19,A,331.62819769424675,355.4135981441352,332.3354410440165,356.12056833035706,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,331.7914062624434,355.8354272201585,0.16320856819663732,0.42182907602330033,0.45230167599895943,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A2,A,355.38410401658643,331.34503636585936,356.0913473686777,332.05200654975874,0.7072433520912682,0.7069701838993865,1.0000000000000129,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,355.828392593985,331.78915332798795,0.4442885773985381,0.4441169621285894,0.6281975931640806,False,0.14144867227547406,0.14139403492193556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707243352091253,0.7069701838993834,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.5210055437364645e-14,3.1086244689504383e-15,1.552447527282849e-14,target
423,A20,A,330.55578991980803,357.7231893333581,331.26303326957776,358.43015951957995,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,330.37746588999977,357.249913919698,-0.178324029808266,-0.4732754136601329,0.5057559458693781,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A21,A,359.19866313493617,332.3302411969115,359.9059064862387,333.03721138159995,0.7072433513025089,0.70697018468843,0.9999999999999984,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.942991133026298,0.9426269149624128,True,358.65681966596804,331.7886070008921,-0.5418434689681249,-0.5416341960194018,0.7661344184678006,False,-0.2357477817238053,-0.23565673027396458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433513024928,0.7069701846884482,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,1.609823385706477e-14,-1.8207657603852567e-14,2.430374310133887e-14,target
423,A22,A,357.0113422882797,332.71418367498376,357.71858563804943,333.4211538612056,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,357.24287929352437,333.20309370043157,0.23153700524466103,0.48891002544780804,0.5409643220962381,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A23,A,355.09675309949165,333.8856773990859,355.80399645152653,334.5926475830417,0.7072433520348795,0.7069701839557752,0.9999999999999976,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,355.82893892108075,334.617580399971,0.7321858215890984,0.7319030008850973,1.0352671539466098,False,0.14144867221912427,0.14139403497830716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433520349033,0.706970183955755,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-2.375877272697835e-14,2.020605904817785e-14,3.1189166448474704e-14,target
423,A24,A,353.393781854192,335.0112448774478,354.1010252067813,335.71821506084893,0.7072433525892734,0.7069701834011539,0.9999999999999882,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,354.4149985486372,336.0320670995104,1.0212166944451724,1.020822222062634,1.4439395922511502,False,0.14144867277350034,0.14139403442371684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433525892793,0.7069701834011646,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,-5.88418203051333e-15,-1.0658141036401503e-14,1.2174545926647189e-14,target
423,A25,A,352.39377743658775,336.83950763170327,353.1010207884502,337.5464778158315,0.7072433518624734,0.7069701841282381,0.9999999999999907,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,353.0010581761935,337.4465537990499,0.6072807396057556,0.6070461673466525,0.8586588065037087,False,0.14144867204669673,0.14139403515080132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433518624757,0.7069701841282491,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-2.220446049250313e-15,-1.099120794378905e-14,1.1213252548714081e-14,target
423,A26,A,349.95142889181074,337.22598349299034,350.65867224775343,337.9329536730368,0.707243355942694,0.7069701800464827,1.0000000000000202,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774479,True,351.58711780374995,338.8610404985893,1.6356889119392122,1.6350570055989806,2.312766660992671,False,0.14144867612689924,0.14139403106902207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433559426783,0.7069701800464699,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,1.5765166949677223e-14,1.27675647831893e-14,2.028672470962552e-14,target
423,A27,A,349.79770953533887,339.8606546481659,350.5049528851086,340.56762483438774,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,350.17317743130627,340.27552719812877,0.3754678959674038,0.4148725499628654,0.559549259328327,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A28,A,349.0530051278564,341.86009366090883,349.76024847762613,342.56706384713067,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,348.7592370588627,341.6900138976682,-0.29376806899369967,-0.17007976324060792,0.33945073902448397,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A29,A,346.91003743296443,342.66940946866816,347.6172807846333,343.37637965299007,0.7072433516688648,0.7069701843219036,0.9999999999999779,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,347.3452966864191,343.1045005972077,0.4352592534546602,0.4350911285395114,0.6154306685985789,False,0.1414486718530963,0.14139403534447653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433516688752,0.7069701843219243,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,-1.0436096431476471e-14,-2.0650148258027912e-14,2.3137431400343667e-14,target
423,A3,A,352.67613095968443,331.4659903636946,353.38337431734874,332.17296054201876,0.7072433576643107,0.706970178324184,1.0000000000000082,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774479,True,354.41445222154135,333.2036400275274,1.7383212618569246,1.7376496638328263,2.4578826586397864,False,0.14144867784851267,0.14139402934674325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433576642917,0.7069701783241912,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,1.8984813721090177e-14,-7.216449660063518e-15,2.0310103340966157e-14,target
423,A30,A,344.804437501385,343.39250379140714,345.511680854262,344.09947397452044,0.7072433528770148,0.7069701831132988,0.9999999999999865,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,345.9313563139754,344.5189872967471,1.126918812590418,1.1264835053399906,1.593396089480977,False,0.14144867306125916,0.14139403413584684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433528770381,0.7069701831132946,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-2.3314683517128287e-14,4.218847493575595e-15,2.369331428225909e-14,target
423,A31,A,344.3268753051568,345.8809585941151,345.03411865492654,346.58792878033694,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,344.51741594153185,345.9334739962866,0.19054063637503305,0.052515402171479764,0.19764514053078772,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A32,A,342.31156836684704,346.5563593838635,343.01881171897617,347.26332956772495,0.7072433521291259,0.7069701838614719,0.9999999999999831,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,343.1034755690882,347.34796069582603,0.7919072022411342,0.7916013119625518,1.1197096293513842,False,0.1414486723133503,0.14139403488404467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433521291293,0.7069701838614925,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-3.3306690738754696e-15,-2.0539125955565396e-14,2.0807427796300306e-14,target
423,A33,A,341.99672008619484,348.66102689654235,342.70396343596457,349.3679970827642,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,341.68953519664456,348.7624473953655,-0.30718488955028533,0.10142049882313131,0.32349447282689975,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A34,A,339.4029684864534,349.3046448285979,340.1102118387246,350.0116150123173,0.7072433522711776,0.7069701837194202,1.000000000000022,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,340.275594824201,350.17693409490494,0.8726263377475902,0.8722892663070638,1.2338416792462827,False,0.1414486724553918,0.1413940347419483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433522711707,0.706970183719396,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,6.8833827526759706e-15,2.4202861936828413e-14,2.5162660512215607e-14,target
423,A35,A,338.49837352182624,351.41286265615713,339.20561687159596,352.11983284237897,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,338.8616544517573,351.5914207944444,0.3632809299310793,0.17855813828725786,0.40479135712142034,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A36,A,336.5166275581881,352.0751806273698,337.22387091057453,352.78215081097386,0.7072433523864561,0.7069701836040849,1.000000000000013,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,337.44771407931376,353.0059074939838,0.9310865211256782,0.9307268666140089,1.3165008963381108,False,0.1414486725706796,0.14139403462661596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433523864585,0.7069701836040638,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-2.4424906541753444e-15,2.1094237467877974e-14,2.123517400321836e-14,target
423,A37,A,335.8498257351696,354.3421111647378,336.5570690849393,355.0490813509596,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,336.0337737068701,354.4203941935233,0.1839479717004906,0.0782830287855063,0.19991270316955073,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A38,A,333.9441113638503,355.1594199321728,334.65135471580345,355.8663901162103,0.7072433519531387,0.706970184037516,0.9999999999999752,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,334.6198333344265,355.8348808930627,0.6757219705762054,0.6754609608898932,0.9554306312892046,False,0.1414486721373846,0.1413940350600784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433519531636,0.7069701840375262,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-2.4868995751603507e-14,-1.021405182655144e-14,2.6884824797806513e-14,target
423,A39,A,333.16272776003586,357.08062821192885,333.8699711098056,357.7875983981507,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,333.2058929619829,357.24936759260214,0.04316520194703344,0.1687393806732871,0.17417294063410846,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A4,A,351.96168438108475,333.579700540381,352.66892773410365,334.2866707233524,0.707243353018896,0.7069701829714177,1.000000000000025,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,353.00051184909773,334.61812672706685,1.0388274680129825,1.0384261866858537,1.4688401728892044,False,0.14144867320310445,0.14139403399394673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433530188833,0.7069701829713945,0.9999999999999999,0.0,0.0,0.0,False,0.0,0.0,0.0,1.2656542480726785e-14,2.3203661214665772e-14,2.6431003789705498e-14,target
423,A40,A,332.15667294146965,359.0860463460209,332.8639162912394,359.79301653224275,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,331.7919525895392,358.6638542921416,-0.36472035193042984,-0.42219205387931424,0.5579131343417991,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A41,A,360.65430514639945,333.78532098401894,361.36154849727916,334.49229116913034,0.7072433508797076,0.7069701851114019,1.0000000000000036,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.9429911330262982,0.9426269149624129,True,360.0713063655075,333.20254737333573,-0.5829987808919554,-0.5827736106832049,0.8243255787795535,False,-0.23574778214659153,-0.23565672985101516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433508797067,0.7069701851113979,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,8.881784197001252e-16,3.9968028886505635e-15,4.0943002132167226e-15,target
423,A42,A,358.48703911327675,334.2141776250412,359.1942824630465,334.92114781126304,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,358.6573659930638,334.6170340728752,0.17032687978706917,0.4028564478339831,0.4373837714632466,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A43,A,357.39431859924025,336.3127986127228,358.10156194901,337.01976879894465,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,357.24342562062026,336.03152077241464,-0.15089297861999285,-0.28127784030817793,0.3191957306187639,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A44,A,355.18579167114143,336.8025625290759,355.8930350226562,337.50953271355195,0.7072433515147623,0.706970184476063,0.999999999999976,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,355.82948524817664,337.4460074719541,0.6436935770352079,0.6434449428782045,0.9101443927377221,False,0.1414486716989976,0.14139403549863483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433515147766,0.7069701844760826,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,-1.432187701766452e-14,-1.965094753586527e-14,2.431616541246659e-14,target
423,A45,A,354.23669876537303,338.5862109228977,354.94394211514276,339.29318110911953,0.7072433497697261,0.706970186221838,1.0000000000000218,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.7072433497697237,0.7069701862218097,True,354.41554487573296,338.86049417149354,0.17884611035992748,0.2742832485958502,0.32744042458311146,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433497697237,0.7069701862218097,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,2.4424906541753444e-15,2.8310687127941492e-14,2.841585413553367e-14,target
423,A46,A,352.1554048365353,339.42910806262375,352.8626481883716,340.13607824677814,0.7072433518363255,0.7069701841543861,0.9999999999999835,425,346.6388728272931,346.6401710189605,4.752433761026227,False,0.7072433497697237,0.7069701862218097,0.7072433497697237,0.7069701862218097,1.0,0.565794679815779,0.5655761489774478,True,353.0016045032894,340.27498087103294,0.846199666754103,0.8458728084091831,1.196475943770201,False,0.14144867202054281,0.14139403517696533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072433518363217,0.7069701841544132,1.0,0.0,0.0,0.0,False,0.0,0.0,0.0,3.774758283725532e-15,-2.708944180085382e-14,2.735117286666882e-14,target
