tick,unit_id,fleet_id,x,y,effective_heading_x,effective_heading_y,realistic_heading_x,realistic_heading_y,angle_delta_deg_effective_vs_realistic
420,A64,A,355.46352939291654,337.07245842828996,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A65,A,354.49587284794626,338.9743713590287,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A66,A,352.1554048346421,339.4291080651145,0.7072433525650142,0.706970183425439,0.7072433523773394,0.7069701836131865,0.0
420,A67,A,351.27371917780187,341.26816522422087,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A68,A,350.28501693180345,343.62962666358595,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A69,A,348.34779794303944,344.20555319797376,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A7,A,346.7367550547056,336.84043212812674,0.7072433531602204,0.7069701828300029,0.707243353015994,0.7069701829742853,0.0
420,A70,A,348.04527801075767,346.63209252820485,0.7072433515776927,0.7069701844131421,0.7072433513871004,0.706970184603808,0.0
420,A71,A,346.1097885026141,347.6395802491507,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A72,A,344.4630829679966,349.1133700633627,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A73,A,344.2594838724535,351.3314034768668,0.7072433518163321,0.7069701841744105,0.7072433516196256,0.7069701843711931,0.0
420,A74,A,341.69146697856803,351.3806592879061,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A75,A,340.7650374654772,353.1879744221621,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A76,A,339.1756481698815,354.59609394767153,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A77,A,337.26497904765284,356.1091684865786,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A78,A,337.3855601273764,358.59953947826705,0.7072433519592373,0.7069701840314501,0.7072433517584105,0.7069701842323546,0.0
420,A79,A,335.0704147955507,358.93267134134754,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A8,A,345.9299965597501,339.00868588629567,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A80,A,334.32397832962096,361.19490208459473,0.7072433517920362,0.7069701841987157,0.7072433515960022,0.7069701843948255,0.0
420,A81,A,362.7305668936563,335.86078080749604,0.7072433515315731,0.7069701844592794,0.7072433513228608,0.7069701846680725,0.0
420,A82,A,360.7943142135944,336.7531569305753,0.707243351239085,0.7069701847518806,0.7072433510332757,0.7069701849577693,8.537736462515939e-07
420,A83,A,359.5674441754485,338.3546417123987,0.7072433513287099,0.7069701846622213,0.7072433511228532,0.7069701848681573,0.0
420,A84,A,357.3174414697965,339.09463954944954,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A85,A,357.04892809484704,341.492860291045,0.7072433515134438,0.7069701844774161,0.7072433513050533,0.7069701846858869,0.0
420,A86,A,354.95709503674817,341.7973022422885,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A87,A,353.2516561658056,343.58947024324544,0.7072433504188793,0.7069701855724033,0.7072433503003884,0.70697018569094,0.0
420,A88,A,353.54792529399833,346.4768525923734,0.707243352344277,0.7069701836462615,0.7072433521149818,0.7069701838756453,8.537736462515939e-07
420,A89,A,350.7946304701716,346.5525021256041,0.707243351195182,0.7069701847958006,0.7072433509888376,0.7069701850022247,0.0
420,A9,A,344.0180112915827,339.77850035099476,0.707243353000777,0.706970182989508,0.7072433528633514,0.7069701831269867,0.0
