case_id,fr,mb,pd,tick,side,N_alive,LCC,C_conn,centroid_x,centroid_y,R,R_ref,rho,C_scale,C_v3,cohesion_v2,enemy_cohesion_v2,collapse_threshold_theta,collapse_event_v2
FR2_MB2_PD8,2.0,2.0,8.0,16,A,100,21,0.21,25.372775544699316,24.66677782014328,9.449801511077064,20.0,0.4724900755538532,1.0,0.21,0.02533851333177939,0.0186420571837822,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,16,B,100,15,0.15,174.53995308040388,175.4366916251518,9.417911085070898,20.0,0.4708955542535449,1.0,0.15,0.0186420571837822,0.02533851333177939,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,17,A,100,25,0.25,26.070525000379607,25.35116087935752,9.455736089205834,20.0,0.4727868044602917,1.0,0.25,0.030977496052341902,0.01496200543303039,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,17,B,100,12,0.12,173.83572780744288,174.7521523617339,9.41259457007104,20.0,0.470629728503552,1.0,0.12,0.01496200543303039,0.030977496052341902,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,18,A,100,20,0.2,26.76143920397662,26.047905215132968,9.44297039389606,20.0,0.472148519694803,1.0,0.2,0.02422069877681743,0.010088498051900596,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,18,B,100,8,0.08,173.12013285407474,174.07103425869352,9.41576253715238,20.0,0.470788126857619,1.0,0.08,0.010088498051900596,0.02422069877681743,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,19,A,100,21,0.21,27.461473354878645,26.737031233393736,9.43324712156891,20.0,0.4716623560784455,1.0,0.21,0.025720002860760482,0.015298046026922862,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,19,B,100,12,0.12,172.41880734569656,173.37885781447272,9.402585437253489,20.0,0.47012927186267445,1.0,0.12,0.015298046026922862,0.025720002860760482,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,20,A,100,23,0.23,28.148627740131506,27.430268275983384,9.424111643877685,20.0,0.47120558219388425,1.0,0.23,0.027939564532245553,0.022782379127963548,0.2222222222222222,1
FR2_MB2_PD8,2.0,2.0,8.0,20,B,100,18,0.18,171.71979463274994,172.68472750757255,9.403345403981975,20.0,0.47016727019909876,1.0,0.18,0.022782379127963548,0.027939564532245553,0.2222222222222222,1
FR2_MB5_PD2,2.0,5.0,2.0,0,A,100,33,0.33,14.3840620433566,13.676955262170054,9.362691920596342,20.0,0.4681345960298171,1.0,0.33,0.04052646724512632,0.004912299060015335,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,0,B,100,4,0.04,185.6159379566434,186.32304473782995,9.362691920596344,20.0,0.4681345960298172,1.0,0.04,0.004912299060015335,0.04052646724512632,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,1,A,100,90,0.9,15.069611177608374,14.367311276147172,9.350070601810431,20.0,0.4675035300905216,1.0,0.9,0.10798050051931962,0.02544333576269664,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,1,B,100,21,0.21,184.9581055573106,185.6632584470786,9.389042470805483,20.0,0.46945212354027416,1.0,0.21,0.02544333576269664,0.10798050051931962,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,2,A,100,30,0.3,15.729359958446384,15.032099001105001,9.429010077891595,20.0,0.47145050389457976,1.0,0.3,0.03491910967504663,0.05822911950661103,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,2,B,100,49,0.49,184.3074964658971,185.01634502142522,9.34477378104388,20.0,0.467238689052194,1.0,0.49,0.05822911950661103,0.03491910967504663,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,3,A,100,34,0.34,16.385269922839957,15.670164595623005,9.469880777561537,20.0,0.47349403887807684,1.0,0.34,0.03890429511172666,0.05925919786773648,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,3,B,100,50,0.5,183.63888397208873,184.35683763013455,9.348028256128107,20.0,0.46740141280640535,1.0,0.5,0.05925919786773648,0.03890429511172666,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,4,A,100,22,0.22,17.038616225604784,16.328995255597203,9.494726618496113,20.0,0.47473633092480566,1.0,0.22,0.025259521404064733,0.038404871458595835,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,4,B,100,32,0.32,182.97526675157414,183.68103121454806,9.37812508843247,20.0,0.4689062544216235,1.0,0.32,0.038404871458595835,0.025259521404064733,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,5,A,100,54,0.54,17.698118719067356,17.001273316806465,9.517417049519844,20.0,0.4758708524759922,1.0,0.54,0.06230873068488241,0.022764659699477052,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,5,B,100,19,0.19,182.30199567414252,183.00940914293585,9.379311654370502,20.0,0.4689655827185251,1.0,0.19,0.022764659699477052,0.06230873068488241,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,6,A,100,64,0.64,18.36142517855499,17.683030267368107,9.510820830675708,20.0,0.4755410415337854,1.0,0.64,0.07341696701694556,0.057342844098674406,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,6,B,100,47,0.47,181.62693506968225,182.34415726324173,9.382801967789119,20.0,0.4691400983894559,1.0,0.47,0.057342844098674406,0.07341696701694556,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,7,A,100,49,0.49,19.012967678419244,18.365689116350865,9.50482656008125,20.0,0.4752413280040625,1.0,0.49,0.05553816385925747,0.019517623919400817,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,7,B,100,16,0.16,180.9555169978369,181.68176344385643,9.369095415142477,20.0,0.46845477075712383,1.0,0.16,0.019517623919400817,0.05553816385925747,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,8,A,100,49,0.49,19.68732053441685,19.05396678718508,9.508969898339146,20.0,0.4754484949169573,1.0,0.49,0.05593480947000462,0.031189846237978047,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,8,B,100,25,0.25,180.27025296839503,181.0145337114599,9.380797390299907,20.0,0.4690398695149954,1.0,0.25,0.031189846237978047,0.05593480947000462,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,9,A,100,52,0.52,20.353826993703816,19.732709281264317,9.505646156129302,20.0,0.4752823078064651,1.0,0.52,0.06059062687073058,0.0618296261428416,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,9,B,100,50,0.5,179.59647495524032,180.3458923659121,9.38322783025227,20.0,0.4691613915126135,1.0,0.5,0.0618296261428416,0.06059062687073058,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,10,A,100,33,0.33,21.012886900637145,20.417884971254235,9.493979038187952,20.0,0.4746989519093976,1.0,0.33,0.038642018371722875,0.03963121085683252,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,10,B,100,32,0.32,178.91639847410235,179.6746086661022,9.37992798410569,20.0,0.46899639920528446,1.0,0.32,0.03963121085683252,0.038642018371722875,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,11,A,100,33,0.33,21.69528245468676,21.092781600356705,9.489502466489565,20.0,0.4744751233244783,1.0,0.33,0.039167133946894084,0.021197509186937524,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,11,B,100,17,0.17,178.21978369558786,179.0032889205615,9.37154426586267,20.0,0.4685772132931335,1.0,0.17,0.021197509186937524,0.039167133946894084,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,12,A,100,24,0.24,22.35711464693609,21.788159395093885,9.489252823427025,20.0,0.47446264117135123,1.0,0.24,0.029040591253930437,0.03053516731795458,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,12,B,100,24,0.24,177.53815058494627,178.31987383985455,9.364824297225153,20.0,0.4682412148612577,1.0,0.24,0.03053516731795458,0.029040591253930437,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,13,A,100,16,0.16,23.045136123825372,22.45788306982221,9.482731761514662,20.0,0.4741365880757331,1.0,0.16,0.019254010586909676,0.012870595634145277,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,13,B,100,10,0.1,176.8492005519186,177.6312170236184,9.355204677333692,20.0,0.4677602338666846,1.0,0.1,0.012870595634145277,0.019254010586909676,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,14,A,100,14,0.14,23.736757809229594,23.1347377603698,9.469599926078763,20.0,0.4734799963039381,1.0,0.14,0.01698890876131376,0.035933805641317096,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,14,B,100,28,0.28,176.15484228060646,176.9454005540725,9.353085063884738,20.0,0.46765425319423687,1.0,0.28,0.035933805641317096,0.01698890876131376,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,15,A,100,28,0.28,24.439830997201124,23.80158759520387,9.463878514153476,20.0,0.4731939257076738,1.0,0.28,0.03438102746745242,0.01967641505300477,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,15,B,100,15,0.15,175.46294096450086,176.26268989762323,9.358229712772292,20.0,0.4679114856386146,1.0,0.15,0.01967641505300477,0.03438102746745242,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,16,A,100,23,0.23,25.10655287352231,24.493919641422007,9.460115200329074,20.0,0.4730057600164537,1.0,0.23,0.02790179489270561,0.02355429032302292,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,16,B,100,18,0.18,174.7696058063207,175.58301429887598,9.351062839784758,20.0,0.4675531419892379,1.0,0.18,0.02355429032302292,0.02790179489270561,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,17,A,100,25,0.25,25.78784604186991,25.18099641522183,9.437897125564973,20.0,0.4718948562782487,1.0,0.25,0.03056260557477819,0.013587266859168667,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,17,B,100,10,0.1,174.07543053354257,174.88908049237654,9.335383749797955,20.0,0.46676918748989776,1.0,0.1,0.013587266859168667,0.03056260557477819,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,18,A,100,17,0.17,26.46553949838856,25.867942620140877,9.425918744048309,20.0,0.4712959372024154,1.0,0.17,0.020970566674990976,0.02422008082035154,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,18,B,100,18,0.18,173.39598127966838,174.18368075356062,9.307004767544969,20.0,0.4653502383772484,1.0,0.18,0.02422008082035154,0.020970566674990976,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,19,A,100,17,0.17,27.157938389062068,26.537946141941212,9.405780085981915,20.0,0.47028900429909576,1.0,0.17,0.021445485020086363,0.018934230750868197,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,19,B,100,14,0.14,172.7149293205226,173.47908380188045,9.3114887956262,20.0,0.46557443978131,1.0,0.14,0.018934230750868197,0.021445485020086363,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,20,A,100,11,0.11,27.833199205851667,27.236324776731976,9.398776432033337,20.0,0.46993882160166683,1.0,0.11,0.013896142797620525,0.015205109359982871,0.8888888888888888,1
FR2_MB5_PD2,2.0,5.0,2.0,20,B,100,11,0.11,172.03553470968458,172.78429887825862,9.322514824751075,20.0,0.46612574123755374,1.0,0.11,0.015205109359982871,0.013896142797620525,0.8888888888888888,1
FR2_MB5_PD5,2.0,5.0,5.0,0,A,100,33,0.33,14.3840620433566,13.676955262170054,9.362691920596342,20.0,0.4681345960298171,1.0,0.33,0.04052646724512632,0.004912299060015335,0.5555555555555556,1
FR2_MB5_PD5,2.0,5.0,5.0,0,B,100,4,0.04,185.6159379566434,186.32304473782995,9.362691920596344,20.0,0.4681345960298172,1.0,0.04,0.004912299060015335,0.04052646724512632,0.5555555555555556,1
FR2_MB5_PD5,2.0,5.0,5.0,1,A,100,91,0.91,15.069993220363479,14.367658179174473,9.350914476377953,20.0,0.4675457238188977,1.0,0.91,0.10918755070045094,0.02544994070999873,0.5555555555555556,1
FR2_MB5_PD5,2.0,5.0,5.0,1,B,100,21,0.21,184.95141573450124,185.65624466817687,9.392727695278664,20.0,0.4696363847639332,1.0,0.21,0.02544994070999873,0.10918755070045094,0.5555555555555556,1
FR2_MB5_PD5,2.0,5.0,5.0,2,A,100,27,0.27,15.733291390107276,15.036030013787851,9.4304723335866,20.0,0.47152361667933,1.0,0.27,0.03143269849933794,0.08086484409477623,0.5555555555555556,1
