case_id,fr,mb,pd,tick,side,N_alive,degenerate_n_lt_2,LCC_abs,C_conn_abs,LCC_rel,C_conn_rel,centroid_x,centroid_y,R,R_ref,rho,C_scale,C_v3,C_v3p1,d_nn_mean,d_ref,d_nn_p95,cohesion_v2,enemy_cohesion_v2,collapse_threshold_theta,collapse_event_v2
FR8_MB8_PD5,8.0,8.0,5.0,18,A,100,0,58,0.58,100,1.0,25.66891798868624,25.221060155680036,7.8691329121382045,20.0,0.39345664560691024,1.0,0.58,1.0,1.771723419217879,1.864192617882721,2.0864713234345467,0.17958284886826248,0.17827025660210216,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,18,B,100,0,56,0.56,100,1.0,174.37965533368748,174.81493569873442,7.912978848625343,20.0,0.39564894243126714,1.0,0.56,1.0,1.8216284568692347,1.8955271640646494,2.2550153016051544,0.17827025660210216,0.17958284886826248,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,19,A,100,0,57,0.57,100,1.0,26.299969201147075,25.85625630054631,7.857582538349981,20.0,0.39287912691749904,1.0,0.57,1.0,1.7813883746010786,1.8726947461757741,2.1229279912108785,0.18649041241861886,0.20784888027487358,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,19,B,100,0,59,0.59,100,1.0,173.76625963327422,174.14999336403085,7.867365083167539,20.0,0.39336825415837695,1.0,0.59,1.0,1.8302613884563828,1.870653718692103,2.268063871126207,0.20784888027487358,0.18649041241861886,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,20,A,100,0,70,0.7,100,1.0,26.941887809378926,26.48192241740555,7.818370961939344,20.0,0.3909185480969672,1.0,0.7,1.0,1.7956096048907484,1.8471770542885864,2.252013386153233,0.2522824999033144,0.25736158350642435,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,20,B,100,0,66,0.66,100,1.0,173.1445621450691,173.50395607388063,7.8252326197900395,20.0,0.39126163098950195,1.0,0.66,1.0,1.8302814949603183,1.9215678158996132,2.2820034576292323,0.25736158350642435,0.2522824999033144,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,21,A,100,0,71,0.71,100,1.0,27.5373720561635,27.133402131762242,7.773264400478504,20.0,0.38866322002392517,1.0,0.71,1.0,1.7805714137577986,1.8933453887535276,2.319250053750926,0.27026911706313095,0.2792643005769717,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,21,B,100,0,67,0.67,100,1.0,172.55228064021597,172.86858556228484,7.7705506262038035,20.0,0.3885275313101902,1.0,0.67,1.0,1.8021062035372402,1.870423564335239,2.2793296916425594,0.2792643005769717,0.27026911706313095,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,22,A,100,0,72,0.72,100,1.0,28.13087680727233,27.752609629606876,7.726487233928572,20.0,0.3863243616964286,1.0,0.72,1.0,1.7563063597593338,1.8301829710197106,2.371044988757569,0.30213681313089724,0.28830106813100276,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,22,B,100,0,66,0.66,100,1.0,171.92367495479837,172.2786372236144,7.726614223387113,20.0,0.38633071116935563,1.0,0.66,1.0,1.7669611660834732,1.8639466766191695,2.134969518594523,0.28830106813100276,0.30213681313089724,0.5555555555555556,1
FR8_MB8_PD5,8.0,8.0,5.0,23,A,100,0,68,0.68,100,1.0,28.70939990954299,28.347544170119246,7.658090309662913,20.0,0.38290451548314564,1.0,0.68,1.0,1.7664738120783696,1.8323719475690652,2.4258961559885845,0.3043084741560036,0.3004270365886873,0.5555555555555556,1
