case_id,fr,mb,pd,tick,side,N_alive,degenerate_n_lt_2,LCC_abs,C_conn_abs,LCC_rel,C_conn_rel,centroid_x,centroid_y,R,R_ref,rho,C_scale,C_v3,C_v3p1,d_nn_mean,d_ref,d_nn_p95,cohesion_v2,enemy_cohesion_v2,collapse_threshold_theta,collapse_event_v2
reference_alpha_AB,4.0,5.0,5.0,40,A,100,0,13,0.13,100,1.0,41.70140082554283,40.91765406422565,8.71574512299008,20.0,0.43578725614950403,1.0,0.13,1.0,2.0027874055134856,1.9998838880133798,2.2127346121186258,0.03273636151442616,0.00469410626836575,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,40,B,100,0,4,0.04,100,1.0,158.702112324651,158.2809222780401,9.732338909716633,20.0,0.4866169454858317,1.0,0.04,1.0,2.0230936239529593,2.001584451540337,2.172304785664099,0.00469410626836575,0.03273636151442616,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,41,A,100,0,13,0.13,100,1.0,42.390515129073954,41.60582143214547,8.717620420181367,20.0,0.43588102100906834,1.0,0.13,1.0,2.0105135877877744,1.9999999999999993,2.275446586777869,0.033453410260628536,0.007084468403376176,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,41,B,100,0,6,0.06,100,1.0,158.0255599187354,157.5672326025101,9.732827321375991,20.0,0.48664136606879954,1.0,0.06,1.0,2.0108193151995835,2.000614616969857,2.1539384894372806,0.007084468403376176,0.033453410260628536,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,42,A,100,0,11,0.11,100,1.0,43.083903804058345,42.28477263051964,8.717097298788978,20.0,0.4358548649394489,1.0,0.11,1.0,2.0010817678547945,1.9999999999999944,2.2869277661167926,0.028617997438881715,0.00830345000852395,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,42,B,100,0,7,0.07,100,1.0,157.3390430758289,156.863553208648,9.737201786623105,20.0,0.48686008933115527,1.0,0.07,1.0,2.024764440030279,2.001801928101312,2.16431039511898,0.00830345000852395,0.028617997438881715,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,43,A,100,0,18,0.18,100,1.0,43.75907748129107,42.97996620569409,8.727854152840608,20.0,0.4363927076420304,1.0,0.18,1.0,2.011646116087038,2.0005426417744983,2.2515361848376663,0.04850467608902098,0.004791105448218147,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,43,B,100,0,4,0.04,100,1.0,156.66540296090113,156.1473197458771,9.74199112067189,20.0,0.48709955603359456,1.0,0.04,1.0,2.027612773574155,2.008103036486692,2.1606723321852193,0.004791105448218147,0.04850467608902098,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,44,A,100,0,10,0.1,100,1.0,44.4509420681249,43.667128341203714,8.729724596034362,20.0,0.43648622980171814,1.0,0.1,1.0,2.012306796387766,2.0000000000000027,2.1971168821204,0.027602461289917057,0.004807506474190815,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,44,B,100,0,4,0.04,100,1.0,155.9867559720674,155.43688296415212,9.737248004553145,20.0,0.48686240022765725,1.0,0.04,1.0,2.031379684914813,2.0089852519342632,2.1635452202951546,0.004807506474190815,0.027602461289917057,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,45,A,100,0,17,0.17,100,1.0,45.14048566967073,44.352215520665204,8.731899688590158,20.0,0.4365949844295079,1.0,0.17,1.0,2.009356108379365,2.0000000000000036,2.2054207684033704,0.04747804793310184,0.004821441868944731,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,45,B,100,0,4,0.04,100,1.0,155.30170854272467,154.7251940841826,9.7326494268869,20.0,0.48663247134434495,1.0,0.04,1.0,2.0301030104156266,2.008911989608895,2.146983316958355,0.004821441868944731,0.04747804793310184,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,46,A,100,0,23,0.23,100,1.0,45.818707570036764,45.05363314079769,8.721011307719715,20.0,0.43605056538598574,1.0,0.23,1.0,2.0161166751295987,2.00615538074318,2.18282794420691,0.06612474007973546,0.007330497310168882,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,46,B,100,0,6,0.06,100,1.0,154.62794947803752,154.01110203891653,9.731276951509301,20.0,0.48656384757546506,1.0,0.06,1.0,2.02331595044488,2.0064104726402077,2.1431966679960714,0.007330497310168882,0.06612474007973546,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,47,A,100,0,23,0.23,100,1.0,46.5258699297395,45.73257009772337,8.711505719277717,20.0,0.43557528596388584,1.0,0.23,1.0,2.012787026480624,2.0014474196441094,2.1908655165013875,0.06805546503109328,0.007228909060367883,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,47,B,100,0,6,0.06,100,1.0,153.94897295129033,153.29087762364142,9.719606356909537,20.0,0.48598031784547685,1.0,0.06,1.0,2.0249447036273867,2.009914329334074,2.12220327481554,0.007228909060367883,0.06805546503109328,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,48,A,100,0,12,0.12,100,1.0,47.21970177412962,46.4171695511594,8.709051005874931,20.0,0.4354525502937466,1.0,0.12,1.0,2.0096000074404254,1.9999999999999991,2.22801491035656,0.0366988002597729,0.013262430004316483,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,48,B,100,0,11,0.11,100,1.0,153.26241516338564,152.58097611212494,9.701926982660883,20.0,0.4850963491330441,1.0,0.11,1.0,2.022005280154381,2.0046585153950662,2.12008740047645,0.013262430004316483,0.0366988002597729,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,49,A,100,0,19,0.19,100,1.0,47.90799523451826,47.10210313711296,8.713392384866955,20.0,0.43566961924334774,1.0,0.19,1.0,2.015440489924555,2.0,2.209769326946069,0.0595074299977596,0.007140212959093506,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,49,B,100,0,6,0.06,100,1.0,152.58314251723638,151.87050417300773,9.702588345332066,20.0,0.4851294172666033,1.0,0.06,1.0,2.0094183860985217,2.000000000000025,2.1057178239472307,0.007140212959093506,0.0595074299977596,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,50,A,100,0,12,0.12,100,1.0,48.5865443518021,47.794729720293944,8.703256223187893,20.0,0.43516281115939465,1.0,0.12,1.0,2.0053299693509254,2.0014858525934054,2.1970588349522235,0.038267717264448,0.010805073488133643,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,50,B,100,0,9,0.09,100,1.0,151.91264133989569,151.15907462463673,9.708336291057314,20.0,0.4854168145528657,1.0,0.09,1.0,2.007070401750016,2.000000000000019,2.1054080997066347,0.010805073488133643,0.038267717264448,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,51,A,100,0,9,0.09,100,1.0,49.2766846271473,48.48354675806299,8.702568713144629,20.0,0.43512843565723147,1.0,0.09,1.0,2.0343033478621924,2.0083792948277868,2.200574127530657,0.02964363425625194,0.026120864083576167,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,51,B,100,0,22,0.22,100,1.0,151.2365548268794,150.45171388921847,9.703029612307335,20.0,0.4851514806153667,1.0,0.22,1.0,2.003351721125295,1.9999999999999962,2.120384165116151,0.026120864083576167,0.02964363425625194,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,52,A,100,0,13,0.13,100,1.0,49.970862472959794,49.176047089766335,8.68519355633744,20.0,0.434259677816872,1.0,0.13,1.0,2.020357609711988,2.0000000000000044,2.1890196261573585,0.04430541658602927,0.009518397584949434,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,52,B,100,0,8,0.08,100,1.0,150.57069891804872,149.74138529327968,9.708743021435463,20.0,0.48543715107177315,1.0,0.08,1.0,2.0042689496849326,2.0000000000000027,2.1130832203948784,0.009518397584949434,0.04430541658602927,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,53,A,100,0,20,0.2,100,1.0,50.648557138481145,49.86969327038016,8.68053596348273,20.0,0.43402679817413653,1.0,0.2,1.0,2.017381343897043,2.0022571845170827,2.2535679973516225,0.07015456621192862,0.008344937806906483,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,53,B,100,0,7,0.07,100,1.0,149.8868487639143,149.0402338437055,9.721093259144002,20.0,0.4860546629572001,1.0,0.07,1.0,2.004562982414448,2.0003717021508107,2.1135781167040695,0.008344937806906483,0.07015456621192862,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,54,A,100,0,10,0.1,100,1.0,51.3322848095953,50.56173659765269,8.68567696230984,20.0,0.434283848115492,1.0,0.1,1.0,2.02042018825867,1.9999999999999973,2.2588630881191887,0.035693192989877054,0.010755592703384553,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,54,B,100,0,9,0.09,100,1.0,149.2242464403189,148.32025746491746,9.725229347533523,20.0,0.48626146737667614,1.0,0.09,1.0,2.0097353812107746,1.999999999999997,2.1244568249466087,0.010755592703384553,0.035693192989877054,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,55,A,100,0,10,0.1,100,1.0,52.00713669630538,51.260976234669435,8.694114944826724,20.0,0.4347057472413362,1.0,0.1,1.0,2.016555492679524,2.0020730269266975,2.21881822873553,0.035719870545334986,0.0072017740396368435,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,55,B,100,0,6,0.06,100,1.0,148.5362154748419,147.62517345991787,9.72196831967319,20.0,0.4860984159836595,1.0,0.06,1.0,2.006632843387597,1.9999999999999991,2.1321964453505418,0.0072017740396368435,0.035719870545334986,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,56,A,100,0,16,0.16,100,1.0,52.689297579227876,51.955476885126984,8.705527155329102,20.0,0.4352763577664551,1.0,0.16,1.0,2.0181018413935266,2.000000000000004,2.2364197829918298,0.05879288911295433,0.011977073568336105,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,56,B,100,0,10,0.1,100,1.0,147.8575435802881,146.92715229877265,9.734610819546825,20.0,0.48673054097734125,1.0,0.1,1.0,2.019663940806693,2.0000000000000115,2.209198409864799,0.011977073568336105,0.05879288911295433,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,57,A,100,0,16,0.16,100,1.0,53.379367365089145,52.64233850346678,8.70519357653589,20.0,0.4352596788267945,1.0,0.16,1.0,2.027252471590193,2.006646888037496,2.2101886656154512,0.05970966997604987,0.009557891727292267,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,57,B,100,0,8,0.08,100,1.0,147.18001739565932,146.2276586518165,9.71506665274647,20.0,0.4857533326373235,1.0,0.08,1.0,2.011698331623137,2.002180569043178,2.130332713430416,0.009557891727292267,0.05970966997604987,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,58,A,100,0,13,0.13,100,1.0,54.06168603931641,53.338890302472,8.70291957586059,20.0,0.4351459787930295,1.0,0.13,1.0,2.020527295198741,2.0008067238860123,2.183457047699628,0.04960562399529933,0.009638728273642982,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,58,B,100,0,8,0.08,100,1.0,146.4966621193101,145.5248139884039,9.704442738454372,20.0,0.4852221369227186,1.0,0.08,1.0,2.013100831134756,2.0059329139791435,2.1339774158067444,0.009638728273642982,0.04960562399529933,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,59,A,100,0,17,0.17,100,1.0,54.769625232915395,54.012414461508136,8.687689643035629,20.0,0.43438448215178144,1.0,0.17,1.0,2.0037654010653796,2.003937517350146,2.1570633581548364,0.0660615228321405,0.00595585759170425,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,59,B,100,0,5,0.05,100,1.0,145.79998407949367,144.82760720180733,9.695926983368604,20.0,0.48479634916843023,1.0,0.05,1.0,2.0265331956994035,2.002191605075251,2.1384063586033855,0.00595585759170425,0.0660615228321405,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,60,A,100,0,7,0.07,100,1.0,55.4686658433117,54.68934291552935,8.689087450008032,20.0,0.4344543725004016,1.0,0.07,1.0,2.0244915793823175,2.0053692579516866,2.168736984680146,0.02785045600548708,0.007299661321659934,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,60,B,100,0,6,0.06,100,1.0,145.11678176440148,144.1219073780616,9.700453358768682,20.0,0.48502266793843407,1.0,0.06,1.0,2.018231882848768,2.0020783887003213,2.11779317463035,0.007299661321659934,0.02785045600548708,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,61,A,100,0,15,0.15,100,1.0,56.17344073228502,55.363874878859825,8.688305178571138,20.0,0.4344152589285569,1.0,0.15,1.0,2.019900885900027,2.000000000000005,2.1633353744015467,0.060121823151619846,0.008607961896595961,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,61,B,100,0,7,0.07,100,1.0,144.42443079006347,143.41662917616964,9.703728705978822,20.0,0.4851864352989411,1.0,0.07,1.0,2.0229516550159143,2.0135351818716605,2.1272039816343673,0.008607961896595961,0.060121823151619846,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,62,A,100,0,12,0.12,100,1.0,56.87959867269635,56.03954676765407,8.691886337554854,20.0,0.4345943168777427,1.0,0.12,1.0,2.0164413448830985,2.0,2.176183305731127,0.049181057812659135,0.01234059573459334,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,62,B,100,0,10,0.1,100,1.0,143.7312473030919,142.7171285351572,9.704961431050544,20.0,0.4852480715525272,1.0,0.1,1.0,2.0237180377425115,2.0042524326455435,2.1221207846772105,0.01234059573459334,0.049181057812659135,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,63,A,100,0,9,0.09,100,1.0,57.59733047936431,56.69989689179701,8.689990851282753,20.0,0.43449954256413764,1.0,0.09,1.0,2.0354199848785637,2.005665706610661,2.1904745427149215,0.037518385453396474,0.013535668888291053,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,63,B,100,0,11,0.11,100,1.0,143.0488960568881,142.01195853415717,9.711896366748674,20.0,0.4855948183374337,1.0,0.11,1.0,2.014314865592547,2.002058445138922,2.1270327857001323,0.013535668888291053,0.037518385453396474,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,64,A,100,0,7,0.07,100,1.0,58.28869948050826,57.39031444367506,8.675408746858945,20.0,0.4337704373429473,1.0,0.07,1.0,2.0397038264405136,2.0090869420141937,2.203793146531274,0.029803421950925335,0.006277847529173486,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,64,B,100,0,5,0.05,100,1.0,142.37523158028017,141.30259256645297,9.722537354356355,20.0,0.48612686771781777,1.0,0.05,1.0,2.025325415354167,2.0143675404007433,2.1293411021118716,0.006277847529173486,0.029803421950925335,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,65,A,100,0,11,0.11,100,1.0,58.99231639774201,58.07638337811373,8.667337302107995,20.0,0.4333668651053998,1.0,0.11,1.0,2.0466374275210857,2.0117666707193056,2.222990140022176,0.04795137982768527,0.006227633257456788,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,65,B,100,0,5,0.05,100,1.0,141.69274445256337,140.5966114217343,9.73351094490528,20.0,0.486675547245264,1.0,0.05,1.0,2.0294213263768257,2.003299582399136,2.1224416005023548,0.006227633257456788,0.04795137982768527,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,66,A,100,0,8,0.08,100,1.0,59.695404159568504,58.752054581309906,8.672289102394108,20.0,0.4336144551197054,1.0,0.08,1.0,2.0397457141628004,2.0129306630458506,2.2205087760990785,0.03562953236548938,0.01132956168813204,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,66,B,100,0,9,0.09,100,1.0,141.0279399589985,139.87751073868355,9.740828318541311,20.0,0.48704141592706557,1.0,0.09,1.0,2.0364568371857947,2.011540742033156,2.176018203925011,0.01132956168813204,0.03562953236548938,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,67,A,100,0,23,0.23,100,1.0,60.393597344663206,59.43694680039795,8.669493877236764,20.0,0.43347469386183823,1.0,0.23,1.0,2.0287263333891867,2.004328260354377,2.2312931680077326,0.10696189093542552,0.0076464072422675056,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,67,B,100,0,6,0.06,100,1.0,140.34800468979128,139.16552535103315,9.732326649637772,20.0,0.48661633248188857,1.0,0.06,1.0,2.024531280596622,2.0076192286513144,2.1172084275561933,0.0076464072422675056,0.10696189093542552,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,68,A,100,0,11,0.11,100,1.0,61.08678189033438,60.12564419690251,8.673798300057273,20.0,0.43368991500286364,1.0,0.11,1.0,2.018764413334385,2.0073865864452465,2.2184922217840315,0.052331667293837536,0.008637963645759306,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,68,B,100,0,7,0.07,100,1.0,139.67418741705592,138.45404109201422,9.735441220207358,20.0,0.4867720610103679,1.0,0.07,1.0,2.0208505944940556,2.001087019178031,2.1117435344584337,0.008637963645759306,0.052331667293837536,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,69,A,100,0,12,0.12,100,1.0,61.78343588069623,60.81353554393443,8.679629885874764,20.0,0.4339814942937382,1.0,0.12,1.0,2.0334946055351626,2.012826948123495,2.1872404552087223,0.05835605815110112,0.0062500424338367555,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,69,B,100,0,5,0.05,100,1.0,138.99576232336503,137.7419491601616,9.72920583308066,20.0,0.48646029165403304,1.0,0.05,1.0,2.0204648901869318,2.000021689190821,2.1281567991013617,0.0062500424338367555,0.05835605815110112,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,70,A,100,0,8,0.08,100,1.0,62.478558035871664,61.5064320521284,8.680088351861274,20.0,0.4340044175930637,1.0,0.08,1.0,2.0266953085901425,2.0106598488837077,2.1803283126289745,0.03969548595814487,0.00978567914296824,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,70,B,100,0,8,0.08,100,1.0,138.31452791672766,137.03555623388408,9.718336585713363,20.0,0.48591682928566815,1.0,0.08,1.0,2.0249380769618037,2.000055121502658,2.160254144718708,0.00978567914296824,0.03969548595814487,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,71,A,100,0,10,0.1,100,1.0,63.182073786622304,62.18961616942002,8.678442551677296,20.0,0.43392212758386484,1.0,0.1,1.0,2.0374143648861947,2.0229096407469576,2.219031634614381,0.05105593358033611,0.016142284202763424,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,71,B,100,0,13,0.13,100,1.0,137.63317615794574,136.3295051025295,9.715738438445598,20.0,0.4857869219222799,1.0,0.13,1.0,2.0193930412373757,2.0000000000000115,2.1221333931234074,0.016142284202763424,0.05105593358033611,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,72,A,100,0,10,0.1,100,1.0,63.88024003829568,62.87908402867707,8.68451259760292,20.0,0.434225629880146,1.0,0.1,1.0,2.032038189479328,2.0097640146692353,2.190973261279985,0.05244441076521711,0.006093078295406729,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,72,B,100,0,5,0.05,100,1.0,136.97018062850583,135.6080745466039,9.708783868894784,20.0,0.4854391934447392,1.0,0.05,1.0,2.015587611253789,1.9999999999999907,2.194857436477284,0.006093078295406729,0.05244441076521711,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,73,A,100,0,11,0.11,100,1.0,64.58318110233155,63.559513083180065,8.680770293456828,20.0,0.4340385146728414,1.0,0.11,1.0,2.0242789700323165,2.0043964171006303,2.19785323495709,0.05903733811242218,0.012283603875085758,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,73,B,100,0,10,0.1,100,1.0,136.29936217639096,134.90626689487377,9.718825405953918,20.0,0.4859412702976959,1.0,0.1,1.0,2.0167738893068936,2.000618388824412,2.1650646592204366,0.012283603875085758,0.05903733811242218,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,74,A,100,0,11,0.11,100,1.0,65.29743698353846,64.23680996068816,8.679164257088082,20.0,0.4339582128544041,1.0,0.11,1.0,2.0341369950137373,2.0116914057402835,2.204560196058354,0.06104825363195587,0.007416474367426762,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,74,B,100,0,6,0.06,100,1.0,135.62037109684633,134.20339656006502,9.719099632407463,20.0,0.48595498162037315,1.0,0.06,1.0,2.025165180367425,2.000000000000004,2.2128065879173295,0.007416474367426762,0.06104825363195587,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,75,A,100,0,14,0.14,100,1.0,65.98410761205811,64.93353331478802,8.676420778259832,20.0,0.4338210389129916,1.0,0.14,1.0,2.0350395442007296,2.0096072863598033,2.1856379954655694,0.07830194872655416,0.006161219280807373,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,75,B,100,0,5,0.05,100,1.0,134.94165432475972,133.50093837741034,9.720015832353964,20.0,0.48600079161769816,1.0,0.05,1.0,2.0423745406800125,2.0082366866979386,2.281154837058,0.006161219280807373,0.07830194872655416,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,76,A,100,0,14,0.14,100,1.0,66.69239362619147,65.61462101439139,8.671186044831318,20.0,0.4335593022415659,1.0,0.14,1.0,2.0367854291846994,2.0053235118468145,2.1912132475235917,0.07980226052415729,0.008580747567378033,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,76,B,100,0,7,0.07,100,1.0,134.27257783564136,132.7887613670576,9.712013492889186,20.0,0.48560067464445933,1.0,0.07,1.0,2.0240714532388875,2.0011113369876234,2.220739810283538,0.008580747567378033,0.07980226052415729,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,77,A,100,0,10,0.1,100,1.0,67.38982732769777,66.30201210611635,8.681723901328759,20.0,0.434086195066438,1.0,0.1,1.0,2.040747726119959,2.00769524934414,2.2039421046297476,0.057834660070444355,0.007447547374635155,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,77,B,100,0,6,0.06,100,1.0,133.60576015552536,132.07764901678883,9.714969317939683,20.0,0.48574846589698417,1.0,0.06,1.0,2.0145470297085875,1.9999999999999967,2.204342568010345,0.007447547374635155,0.057834660070444355,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,78,A,100,0,11,0.11,100,1.0,68.09788763636641,66.97360724069975,8.690698095018943,20.0,0.43453490475094714,1.0,0.11,1.0,2.027763737818458,2.000000000000008,2.2012000374943717,0.0649016822208951,0.005041068621898237,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,78,B,100,0,4,0.04,100,1.0,132.932585743457,131.37303708416002,9.720553539882259,20.0,0.4860276769941129,1.0,0.04,1.0,2.0339361185702485,2.002612144965945,2.197169872684773,0.005041068621898237,0.0649016822208951,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,79,A,100,0,10,0.1,100,1.0,68.80823342910563,67.63937402812412,8.698521258988963,20.0,0.43492606294944813,1.0,0.1,1.0,2.0360502259549786,2.007259821198012,2.225220934632355,0.058774971621927796,0.005069933435288276,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,79,B,100,0,4,0.04,100,1.0,132.2598480703988,130.65242010743538,9.704327111388324,20.0,0.48521635556941617,1.0,0.04,1.0,2.033766763754779,2.000820404919124,2.1925508753696934,0.005069933435288276,0.058774971621927796,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,80,A,100,0,5,0.05,100,1.0,69.51003901840797,68.32077939832297,8.704478148125204,20.0,0.4352239074062602,1.0,0.05,1.0,2.036999232804656,2.0184300599136145,2.257355005917747,0.029956665700735186,0.010109575767921486,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,80,B,100,0,8,0.08,100,1.0,131.58262465372428,129.9344161086606,9.704712862119788,20.0,0.4852356431059894,1.0,0.08,1.0,2.0426176206219395,2.0186118831735733,2.1921281776155555,0.010109575767921486,0.029956665700735186,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,81,A,100,0,4,0.04,100,1.0,70.21287461126273,69.00229032010365,8.705850440115645,20.0,0.4352925220057823,1.0,0.04,1.0,2.062343708573167,2.0168221611514197,2.3176206795729613,0.024027389573361813,0.007611404830434543,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,81,B,100,0,6,0.06,100,1.0,130.9019797292028,129.2214554019094,9.700006030749433,20.0,0.48500030153747165,1.0,0.06,1.0,2.040677158471656,2.0183985069901214,2.1850767335001953,0.007611404830434543,0.024027389573361813,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,82,A,100,0,5,0.05,100,1.0,70.91465812726622,69.68950395847202,8.7086081738474,20.0,0.43543040869237004,1.0,0.05,1.0,2.054028876461276,2.0111858816164423,2.2501669519759373,0.030159566091015333,0.005046056048318204,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,82,B,100,0,4,0.04,100,1.0,130.21783812210933,128.50864180945683,9.692103023938676,20.0,0.4846051511969338,1.0,0.04,1.0,2.034318359072433,2.014383540479022,2.1816494491730025,0.005046056048318204,0.030159566091015333,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,83,A,100,0,6,0.06,100,1.0,71.62036557963083,70.37092726689069,8.710897329392495,20.0,0.43554486646962476,1.0,0.06,1.0,2.0561447581530796,2.011464698037146,2.258259185292439,0.03642738306096882,0.011368858055239572,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,83,B,100,0,9,0.09,100,1.0,129.53223323750856,127.7961173770105,9.68700494346125,20.0,0.4843502471730625,1.0,0.09,1.0,2.0279456741111836,2.0136342172120045,2.1782959883288977,0.011368858055239572,0.03642738306096882,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,84,A,100,0,9,0.09,100,1.0,72.32566324815052,71.05553653824306,8.70688986722607,20.0,0.43534449336130354,1.0,0.09,1.0,2.0444540612478836,2.0082249786637894,2.270776144428357,0.05438769444147362,0.013897810102833419,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,84,B,100,0,11,0.11,100,1.0,128.8547754396407,127.07831629923892,9.682148549064928,20.0,0.4841074274532464,1.0,0.11,1.0,2.0229427345799715,2.0053509263284455,2.161248867972305,0.013897810102833419,0.05438769444147362,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,85,A,100,0,9,0.09,100,1.0,73.03621146868817,71.7379505578981,8.70831835783351,20.0,0.43541591789167555,1.0,0.09,1.0,2.0438313135927375,2.011221857501829,2.2836355366642467,0.05435563966374479,0.011459021246047918,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,85,B,100,0,9,0.09,100,1.0,128.17793803033746,126.37411215524902,9.68686700881693,20.0,0.48434335044084653,1.0,0.09,1.0,2.029667330442352,2.019881353041442,2.1716687965323405,0.011459021246047918,0.05435563966374479,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,86,A,100,0,4,0.04,100,1.0,73.74822952654564,72.42177752845986,8.707287488549772,20.0,0.4353643744274886,1.0,0.04,1.0,2.047745049071574,2.007749300624214,2.2965043425781784,0.023908314506254302,0.006372495481054341,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,86,B,100,0,5,0.05,100,1.0,127.49710514415352,125.6654171350652,9.68595497524765,20.0,0.4842977487623825,1.0,0.05,1.0,2.03039380947861,2.015442052095951,2.200366232141007,0.006372495481054341,0.023908314506254302,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,87,A,100,0,5,0.05,100,1.0,74.45410826100975,73.10747347963165,8.709466406211488,20.0,0.4354733203105744,1.0,0.05,1.0,2.0471890272735753,2.005387637585793,2.3133073011665393,0.02868046515379097,0.0063980738323803354,0.5555555555555556,1
